No. moves  % accept.        E_tot           E_sr
     43568    49.7511        -6998.813       -6998.813
     43570    49.7510        -7017.271       -7017.271
     43572    49.7510        -6990.123       -6990.123
     43574    49.7510        -6981.481       -6981.481
     43576    49.7510        -6994.633       -6994.633
     43578    49.7510        -6989.884       -6989.884
     43580    49.7510        -6989.869       -6989.869
     43582    49.7510        -7007.480       -7007.480
     43584    49.7510        -6989.515       -6989.515
     43586    49.7511        -6983.102       -6983.102
     43588    49.7510        -7000.952       -7000.952
     43590    49.7511        -6981.352       -6981.352
     43592    49.7512        -7008.141       -7008.141
     43594    49.7511        -7007.506       -7007.506
     43596    49.7511        -7019.904       -7019.904
     43598    49.7512        -6975.288       -6975.288
     43600    49.7512        -6980.949       -6980.949
     43602    49.7512        -7011.957       -7011.957
     43604    49.7512        -7020.584       -7020.584
     43606    49.7512        -7031.554       -7031.554
     43608    49.7513        -7006.536       -7006.536
     43610    49.7513        -7006.051       -7006.051
     43612    49.7513        -6995.101       -6995.101
     43614    49.7512        -6982.046       -6982.046
     43616    49.7512        -7023.433       -7023.433
     43618    49.7512        -7011.348       -7011.348
     43620    49.7513        -7031.089       -7031.089
     43622    49.7513        -7023.434       -7023.434
     43624    49.7513        -7014.441       -7014.441
     43626    49.7513        -7048.571       -7048.571
     43628    49.7512        -7043.641       -7043.641
     43630    49.7512        -7039.724       -7039.724
     43632    49.7512        -7034.156       -7034.156
     43634    49.7512        -7024.596       -7024.596
     43636    49.7512        -7025.786       -7025.786
     43638    49.7512        -7019.154       -7019.154
     43640    49.7512        -7034.940       -7034.940
     43642    49.7511        -7033.910       -7033.910
     43644    49.7511        -7029.027       -7029.027
     43646    49.7512        -7019.306       -7019.306
     43648    49.7512        -7009.307       -7009.307
     43650    49.7512        -7012.462       -7012.462
     43652    49.7511        -6970.725       -6970.725
     43654    49.7511        -6991.853       -6991.853
     43656    49.7511        -6985.225       -6985.225
     43658    49.7512        -6989.418       -6989.418
     43660    49.7512        -7003.192       -7003.192
     43662    49.7513        -7001.584       -7001.584
     43664    49.7513        -7032.549       -7032.549
     43666    49.7513        -7030.596       -7030.596
     43668    49.7513        -7026.472       -7026.472
     43670    49.7513        -7050.655       -7050.655
     43672    49.7513        -7028.883       -7028.883
     43674    49.7513        -7043.903       -7043.903
     43676    49.7513        -7030.827       -7030.827
     43678    49.7513        -7007.656       -7007.656
     43680    49.7513        -7023.195       -7023.195
     43682    49.7513        -7047.960       -7047.960
     43684    49.7514        -7017.895       -7017.895
     43686    49.7513        -7012.770       -7012.770
     43688    49.7513        -7014.388       -7014.388
     43690    49.7513        -6998.242       -6998.242
     43692    49.7513        -7013.637       -7013.637
     43694    49.7513        -7045.514       -7045.514
     43696    49.7512        -7026.470       -7026.470
     43698    49.7512        -7022.665       -7022.665
     43700    49.7513        -6992.514       -6992.514
     43702    49.7513        -7001.346       -7001.346
     43704    49.7513        -7020.764       -7020.764
     43706    49.7513        -6997.109       -6997.109
     43708    49.7513        -6991.311       -6991.311
     43710    49.7513        -7022.368       -7022.368
     43712    49.7513        -7022.298       -7022.298
     43714    49.7513        -7044.267       -7044.267
     43716    49.7513        -7024.303       -7024.303
     43718    49.7513        -7046.740       -7046.740
     43720    49.7513        -7055.587       -7055.587
     43722    49.7513        -7055.976       -7055.976
     43724    49.7513        -7051.475       -7051.475
     43726    49.7513        -7032.690       -7032.690
     43728    49.7513        -7052.885       -7052.885
     43730    49.7514        -7054.599       -7054.599
     43732    49.7513        -7023.808       -7023.808
     43734    49.7513        -7011.230       -7011.230
     43736    49.7514        -7016.736       -7016.736
     43738    49.7513        -7024.283       -7024.283
     43740    49.7513        -7037.606       -7037.606
     43742    49.7513        -7040.476       -7040.476
     43744    49.7513        -7039.411       -7039.411
     43746    49.7513        -7017.755       -7017.755
     43748    49.7513        -7013.742       -7013.742
     43750    49.7513        -6997.814       -6997.814
     43752    49.7513        -6988.159       -6988.159
     43754    49.7514        -6980.731       -6980.731
     43756    49.7514        -7014.094       -7014.094
     43758    49.7514        -7012.596       -7012.596
     43760    49.7514        -7026.118       -7026.118
     43762    49.7515        -7011.246       -7011.246
     43764    49.7515        -6995.963       -6995.963
     43766    49.7514        -7001.953       -7001.953
     43768    49.7515        -7033.979       -7033.979
     43770    49.7515        -7028.966       -7028.966
     43772    49.7515        -7011.169       -7011.169
     43774    49.7515        -7015.918       -7015.918
     43776    49.7515        -7015.341       -7015.341
     43778    49.7515        -7014.887       -7014.887
     43780    49.7515        -7011.858       -7011.858
     43782    49.7516        -6990.455       -6990.455
     43784    49.7516        -6999.333       -6999.333
     43786    49.7516        -6993.584       -6993.584
     43788    49.7516        -7004.868       -7004.868
     43790    49.7516        -7007.518       -7007.518
     43792    49.7517        -7027.561       -7027.561
     43794    49.7517        -7027.580       -7027.580
     43796    49.7516        -7027.863       -7027.863
     43798    49.7517        -7005.656       -7005.656
     43800    49.7517        -7039.589       -7039.589
     43802    49.7516        -7034.476       -7034.476
     43804    49.7517        -7073.773       -7073.773
     43806    49.7517        -7034.694       -7034.694
     43808    49.7517        -7025.502       -7025.502
     43810    49.7517        -7023.688       -7023.688
     43812    49.7518        -7019.041       -7019.041
     43814    49.7518        -7014.487       -7014.487
     43816    49.7518        -7006.200       -7006.200
     43818    49.7518        -7011.278       -7011.278
     43820    49.7519        -6981.931       -6981.931
     43822    49.7519        -7003.027       -7003.027
     43824    49.7519        -6998.837       -6998.837
     43826    49.7519        -6991.736       -6991.736
     43828    49.7519        -6997.167       -6997.167
     43830    49.7519        -7007.530       -7007.530
     43832    49.7519        -6998.839       -6998.839
     43834    49.7519        -6986.901       -6986.901
     43836    49.7519        -6980.065       -6980.065
     43838    49.7519        -6991.840       -6991.840
     43840    49.7518        -7035.396       -7035.396
     43842    49.7519        -7038.450       -7038.450
     43844    49.7519        -7009.742       -7009.742
     43846    49.7519        -7003.347       -7003.347
     43848    49.7519        -6991.313       -6991.313
     43850    49.7519        -6983.313       -6983.313
     43852    49.7519        -7012.631       -7012.631
     43854    49.7520        -6995.733       -6995.733
     43856    49.7520        -7013.947       -7013.947
     43858    49.7520        -7009.450       -7009.450
     43860    49.7520        -7004.791       -7004.791
     43862    49.7520        -7007.213       -7007.213
     43864    49.7520        -7005.942       -7005.942
     43866    49.7520        -7004.090       -7004.090
     43868    49.7520        -6997.908       -6997.908
     43870    49.7520        -7009.782       -7009.782
     43872    49.7519        -7006.334       -7006.334
     43874    49.7519        -7007.251       -7007.251
     43876    49.7519        -7023.803       -7023.803
     43878    49.7519        -7036.150       -7036.150
     43880    49.7519        -7016.586       -7016.586
     43882    49.7520        -7009.080       -7009.080
     43884    49.7520        -7012.891       -7012.891
     43886    49.7520        -7016.847       -7016.847
     43888    49.7520        -6986.206       -6986.206
     43890    49.7520        -7010.415       -7010.415
     43892    49.7520        -6991.908       -6991.908
     43894    49.7520        -6971.011       -6971.011
     43896    49.7520        -6974.461       -6974.461
     43898    49.7521        -7009.839       -7009.839
     43900    49.7521        -7008.776       -7008.776
     43902    49.7522        -6997.780       -6997.780
     43904    49.7521        -7015.189       -7015.189
     43906    49.7522        -7009.579       -7009.579
     43908    49.7522        -7040.529       -7040.529
     43910    49.7522        -7051.440       -7051.440
     43912    49.7522        -7038.377       -7038.377
     43914    49.7522        -7012.220       -7012.220
     43916    49.7522        -7027.130       -7027.130
     43918    49.7522        -6998.293       -6998.293
     43920    49.7523        -7009.448       -7009.448
     43922    49.7523        -6996.674       -6996.674
     43924    49.7523        -7016.170       -7016.170
     43926    49.7523        -7037.413       -7037.413
     43928    49.7523        -7047.372       -7047.372
     43930    49.7523        -7039.356       -7039.356
     43932    49.7523        -7011.970       -7011.970
     43934    49.7523        -7013.809       -7013.809
     43936    49.7522        -7011.081       -7011.081
     43938    49.7523        -7031.087       -7031.087
     43940    49.7523        -7040.464       -7040.464
     43942    49.7523        -7032.809       -7032.809
     43944    49.7523        -7042.704       -7042.704
     43946    49.7523        -7041.083       -7041.083
     43948    49.7524        -7031.209       -7031.209
     43950    49.7524        -7014.333       -7014.333
     43952    49.7524        -7019.477       -7019.477
     43954    49.7524        -7041.233       -7041.233
     43956    49.7525        -7050.299       -7050.299
     43958    49.7525        -7054.955       -7054.955
     43960    49.7525        -7067.661       -7067.661
     43962    49.7525        -7023.757       -7023.757
     43964    49.7525        -7048.224       -7048.224
     43966    49.7525        -7058.104       -7058.104
     43968    49.7525        -7052.500       -7052.500
     43970    49.7525        -7016.477       -7016.477
     43972    49.7524        -7017.387       -7017.387
     43974    49.7524        -7033.679       -7033.679
     43976    49.7524        -7023.416       -7023.416
     43978    49.7524        -7036.755       -7036.755
     43980    49.7525        -7052.264       -7052.264
     43982    49.7525        -7043.716       -7043.716
     43984    49.7525        -7052.034       -7052.034
     43986    49.7525        -7075.923       -7075.923
     43988    49.7525        -7071.891       -7071.891
     43990    49.7524        -7073.211       -7073.211
     43992    49.7524        -7084.497       -7084.497
     43994    49.7524        -7074.975       -7074.975
     43996    49.7524        -7057.350       -7057.350
     43998    49.7523        -7050.307       -7050.307
     44000    49.7522        -7057.541       -7057.541
     44002    49.7522        -7053.036       -7053.036
     44004    49.7522        -7053.977       -7053.977
     44006    49.7522        -7036.427       -7036.427
     44008    49.7522        -7064.188       -7064.188
     44010    49.7522        -7085.515       -7085.515
     44012    49.7522        -7084.844       -7084.844
     44014    49.7522        -7103.474       -7103.474
     44016    49.7522        -7055.532       -7055.532
     44018    49.7521        -7058.794       -7058.794
     44020    49.7521        -7074.218       -7074.218
     44022    49.7521        -7041.741       -7041.741
     44024    49.7521        -7034.654       -7034.654
     44026    49.7521        -7062.494       -7062.494
     44028    49.7521        -7050.119       -7050.119
     44030    49.7522        -7031.924       -7031.924
     44032    49.7522        -7049.647       -7049.647
     44034    49.7522        -7066.025       -7066.025
     44036    49.7522        -7075.091       -7075.091
     44038    49.7522        -7070.517       -7070.517
     44040    49.7522        -7050.709       -7050.709
     44042    49.7522        -7040.603       -7040.603
     44044    49.7522        -7038.979       -7038.979
     44046    49.7522        -7020.005       -7020.005
     44048    49.7522        -7026.345       -7026.345
     44050    49.7522        -7019.582       -7019.582
     44052    49.7522        -7025.693       -7025.693
     44054    49.7522        -7045.879       -7045.879
     44056    49.7522        -7039.735       -7039.735
     44058    49.7522        -7023.332       -7023.332
     44060    49.7522        -7017.581       -7017.581
     44062    49.7522        -6988.301       -6988.301
     44064    49.7522        -6980.900       -6980.900
     44066    49.7523        -6970.218       -6970.218
     44068    49.7523        -6942.201       -6942.201
     44070    49.7523        -6931.370       -6931.370
     44072    49.7523        -6938.185       -6938.185
     44074    49.7523        -6927.318       -6927.318
     44076    49.7524        -6923.332       -6923.332
     44078    49.7524        -6952.473       -6952.473
     44080    49.7524        -6978.593       -6978.593
     44082    49.7524        -6998.826       -6998.826
     44084    49.7524        -6990.767       -6990.767
     44086    49.7524        -6975.322       -6975.322
     44088    49.7524        -7012.627       -7012.627
     44090    49.7524        -7028.510       -7028.510
     44092    49.7524        -7000.324       -7000.324
     44094    49.7523        -7018.226       -7018.226
     44096    49.7523        -6999.462       -6999.462
     44098    49.7523        -6993.265       -6993.265
     44100    49.7523        -7002.888       -7002.888
     44102    49.7523        -7011.248       -7011.248
     44104    49.7523        -7017.286       -7017.286
     44106    49.7523        -7013.582       -7013.582
     44108    49.7523        -7006.058       -7006.058
     44110    49.7523        -7007.422       -7007.422
     44112    49.7523        -7019.431       -7019.431
     44114    49.7523        -7004.618       -7004.618
     44116    49.7523        -7037.309       -7037.309
     44118    49.7523        -7000.751       -7000.751
     44120    49.7523        -7029.618       -7029.618
     44122    49.7523        -7049.198       -7049.198
     44124    49.7523        -7074.192       -7074.192
     44126    49.7523        -7054.163       -7054.163
     44128    49.7524        -7078.523       -7078.523
     44130    49.7524        -7095.468       -7095.468
     44132    49.7523        -7080.964       -7080.964
     44134    49.7523        -7084.697       -7084.697
     44136    49.7523        -7073.454       -7073.454
     44138    49.7523        -7086.172       -7086.172
     44140    49.7523        -7048.814       -7048.814
     44142    49.7523        -7050.746       -7050.746
     44144    49.7522        -7030.479       -7030.479
     44146    49.7522        -7026.934       -7026.934
     44148    49.7523        -6996.370       -6996.370
     44150    49.7523        -7009.973       -7009.973
     44152    49.7522        -7010.011       -7010.011
     44154    49.7522        -7002.884       -7002.884
     44156    49.7522        -7031.302       -7031.302
     44158    49.7522        -7030.765       -7030.765
     44160    49.7523        -7031.316       -7031.316
     44162    49.7523        -6993.973       -6993.973
     44164    49.7523        -6976.101       -6976.101
     44166    49.7522        -7005.721       -7005.721
     44168    49.7523        -7002.179       -7002.179
     44170    49.7523        -7016.696       -7016.696
     44172    49.7523        -7026.505       -7026.505
     44174    49.7523        -7025.365       -7025.365
     44176    49.7524        -7020.658       -7020.658
     44178    49.7524        -7028.869       -7028.869
     44180    49.7524        -7034.605       -7034.605
     44182    49.7524        -7032.338       -7032.338
     44184    49.7524        -7034.870       -7034.870
     44186    49.7524        -7049.120       -7049.120
     44188    49.7525        -7031.991       -7031.991
     44190    49.7525        -7024.891       -7024.891
     44192    49.7525        -7029.612       -7029.612
     44194    49.7525        -7008.792       -7008.792
     44196    49.7525        -7029.594       -7029.594
     44198    49.7526        -7047.071       -7047.071
     44200    49.7526        -7027.072       -7027.072
     44202    49.7526        -7031.991       -7031.991
     44204    49.7526        -7020.017       -7020.017
     44206    49.7526        -7031.258       -7031.258
     44208    49.7526        -7026.628       -7026.628
     44210    49.7526        -7011.053       -7011.053
     44212    49.7527        -7035.636       -7035.636
     44214    49.7527        -7011.981       -7011.981
     44216    49.7527        -7024.056       -7024.056
     44218    49.7527        -7002.088       -7002.088
     44220    49.7527        -7006.659       -7006.659
     44222    49.7527        -6992.399       -6992.399
     44224    49.7527        -6984.814       -6984.814
     44226    49.7527        -6996.021       -6996.021
     44228    49.7527        -6997.110       -6997.110
     44230    49.7527        -6971.834       -6971.834
     44232    49.7527        -6961.382       -6961.382
     44234    49.7527        -6989.286       -6989.286
     44236    49.7528        -6976.575       -6976.575
     44238    49.7527        -6988.602       -6988.602
     44240    49.7528        -6993.914       -6993.914
     44242    49.7527        -7005.557       -7005.557
     44244    49.7527        -6998.557       -6998.557
     44246    49.7527        -6958.469       -6958.469
     44248    49.7527        -6954.046       -6954.046
     44250    49.7527        -6987.731       -6987.731
     44252    49.7527        -7003.623       -7003.623
     44254    49.7527        -7028.984       -7028.984
     44256    49.7528        -7025.718       -7025.718
     44258    49.7527        -7009.434       -7009.434
     44260    49.7527        -6981.050       -6981.050
     44262    49.7528        -6947.316       -6947.316
     44264    49.7528        -6918.268       -6918.268
     44266    49.7528        -6946.450       -6946.450
     44268    49.7528        -6950.366       -6950.366
     44270    49.7528        -6979.979       -6979.979
     44272    49.7528        -6988.614       -6988.614
     44274    49.7528        -6967.320       -6967.320
     44276    49.7528        -6979.007       -6979.007
     44278    49.7528        -6996.943       -6996.943
     44280    49.7528        -6979.145       -6979.145
     44282    49.7528        -6975.856       -6975.856
     44284    49.7528        -6991.677       -6991.677
     44286    49.7528        -7004.777       -7004.777
     44288    49.7528        -7008.550       -7008.550
     44290    49.7527        -7016.503       -7016.503
     44292    49.7527        -7010.634       -7010.634
     44294    49.7527        -7014.451       -7014.451
     44296    49.7527        -7019.951       -7019.951
     44298    49.7527        -6997.305       -6997.305
     44300    49.7527        -7000.169       -7000.169
     44302    49.7527        -6995.022       -6995.022
     44304    49.7526        -6994.725       -6994.725
     44306    49.7526        -6987.068       -6987.068
     44308    49.7526        -6988.779       -6988.779
     44310    49.7526        -7007.324       -7007.324
     44312    49.7526        -7013.633       -7013.633
     44314    49.7526        -7015.624       -7015.624
     44316    49.7526        -6981.086       -6981.086
     44318    49.7526        -6999.673       -6999.673
     44320    49.7527        -7003.521       -7003.521
     44322    49.7527        -6973.607       -6973.607
     44324    49.7527        -7000.567       -7000.567
     44326    49.7527        -6965.695       -6965.695
     44328    49.7527        -6992.767       -6992.767
     44330    49.7526        -6983.891       -6983.891
     44332    49.7526        -6973.895       -6973.895
     44334    49.7526        -6990.808       -6990.808
     44336    49.7527        -6982.702       -6982.702
     44338    49.7527        -6987.699       -6987.699
     44340    49.7526        -7000.456       -7000.456
     44342    49.7526        -7014.573       -7014.573
     44344    49.7527        -6998.688       -6998.688
     44346    49.7527        -6994.385       -6994.385
     44348    49.7527        -6982.203       -6982.203
     44350    49.7528        -6989.471       -6989.471
     44352    49.7527        -7041.444       -7041.444
     44354    49.7527        -7064.699       -7064.699
     44356    49.7527        -7064.591       -7064.591
     44358    49.7527        -7072.645       -7072.645
     44360    49.7527        -7063.455       -7063.455
     44362    49.7527        -7069.098       -7069.098
     44364    49.7528        -7074.213       -7074.213
     44366    49.7527        -7065.897       -7065.897
     44368    49.7527        -7054.267       -7054.267
     44370    49.7527        -7059.828       -7059.828
     44372    49.7527        -7041.611       -7041.611
     44374    49.7527        -7047.224       -7047.224
     44376    49.7527        -7011.953       -7011.953
     44378    49.7527        -7059.577       -7059.577
     44380    49.7526        -7028.917       -7028.917
     44382    49.7527        -7032.381       -7032.381
     44384    49.7527        -7058.920       -7058.920
     44386    49.7527        -7039.409       -7039.409
     44388    49.7526        -7018.623       -7018.623
     44390    49.7526        -7006.935       -7006.935
     44392    49.7525        -7024.205       -7024.205
     44394    49.7525        -7033.155       -7033.155
     44396    49.7526        -7014.581       -7014.581
     44398    49.7526        -7008.974       -7008.974
     44400    49.7526        -7012.503       -7012.503
     44402    49.7526        -7033.051       -7033.051
     44404    49.7526        -7014.894       -7014.894
     44406    49.7526        -7021.469       -7021.469
     44408    49.7526        -7029.459       -7029.459
     44410    49.7526        -7025.354       -7025.354
     44412    49.7526        -7006.668       -7006.668
     44414    49.7527        -7011.185       -7011.185
     44416    49.7527        -7012.792       -7012.792
     44418    49.7528        -7021.677       -7021.677
     44420    49.7528        -7014.656       -7014.656
     44422    49.7528        -6989.956       -6989.956
     44424    49.7528        -7000.579       -7000.579
     44426    49.7528        -7002.067       -7002.067
     44428    49.7529        -6993.679       -6993.679
     44430    49.7529        -6975.088       -6975.088
     44432    49.7529        -6981.938       -6981.938
     44434    49.7529        -7003.217       -7003.217
     44436    49.7529        -6976.434       -6976.434
     44438    49.7530        -6994.380       -6994.380
     44440    49.7529        -7009.852       -7009.852
     44442    49.7529        -7039.333       -7039.333
     44444    49.7530        -7021.769       -7021.769
     44446    49.7530        -6996.161       -6996.161
     44448    49.7530        -7006.385       -7006.385
     44450    49.7530        -7037.176       -7037.176
     44452    49.7530        -7016.287       -7016.287
     44454    49.7530        -7054.932       -7054.932
     44456    49.7530        -7036.674       -7036.674
     44458    49.7530        -7046.496       -7046.496
     44460    49.7530        -7026.340       -7026.340
     44462    49.7530        -7025.969       -7025.969
     44464    49.7530        -7017.005       -7017.005
     44466    49.7530        -7041.165       -7041.165
     44468    49.7530        -7062.213       -7062.213
     44470    49.7530        -7048.983       -7048.983
     44472    49.7530        -7035.335       -7035.335
     44474    49.7529        -7060.803       -7060.803
     44476    49.7529        -7039.489       -7039.489
     44478    49.7530        -7050.100       -7050.100
     44480    49.7529        -7020.082       -7020.082
     44482    49.7529        -7034.862       -7034.862
     44484    49.7529        -7051.950       -7051.950
     44486    49.7529        -7018.274       -7018.274
     44488    49.7529        -7010.218       -7010.218
     44490    49.7529        -7001.299       -7001.299
     44492    49.7529        -6999.923       -6999.923
     44494    49.7529        -7021.014       -7021.014
     44496    49.7529        -7006.053       -7006.053
     44498    49.7529        -7003.542       -7003.542
     44500    49.7528        -7007.865       -7007.865
     44502    49.7528        -7026.730       -7026.730
     44504    49.7528        -7055.472       -7055.472
     44506    49.7528        -7032.505       -7032.505
     44508    49.7528        -7045.457       -7045.457
     44510    49.7528        -7034.229       -7034.229
     44512    49.7529        -7043.890       -7043.890
     44514    49.7529        -7039.585       -7039.585
     44516    49.7529        -7032.778       -7032.778
     44518    49.7529        -7043.909       -7043.909
     44520    49.7529        -7026.573       -7026.573
     44522    49.7529        -6996.100       -6996.100
     44524    49.7529        -7013.481       -7013.481
     44526    49.7529        -7007.653       -7007.653
     44528    49.7529        -6996.352       -6996.352
     44530    49.7529        -7008.223       -7008.223
     44532    49.7529        -7040.887       -7040.887
     44534    49.7528        -7055.213       -7055.213
     44536    49.7528        -7066.755       -7066.755
     44538    49.7528        -7060.567       -7060.567
     44540    49.7528        -7018.907       -7018.907
     44542    49.7528        -7009.774       -7009.774
     44544    49.7528        -7008.093       -7008.093
     44546    49.7527        -7010.780       -7010.780
     44548    49.7527        -6987.434       -6987.434
     44550    49.7527        -6959.231       -6959.231
     44552    49.7527        -6967.136       -6967.136
     44554    49.7527        -6977.010       -6977.010
     44556    49.7527        -7012.106       -7012.106
     44558    49.7527        -7035.490       -7035.490
     44560    49.7526        -7030.317       -7030.317
     44562    49.7526        -7037.059       -7037.059
     44564    49.7526        -7050.214       -7050.214
     44566    49.7526        -7032.052       -7032.052
     44568    49.7526        -6994.928       -6994.928
     44570    49.7526        -7022.754       -7022.754
     44572    49.7526        -7021.201       -7021.201
     44574    49.7525        -6985.601       -6985.601
     44576    49.7525        -6977.088       -6977.088
     44578    49.7525        -7013.106       -7013.106
     44580    49.7525        -7046.320       -7046.320
     44582    49.7525        -7027.191       -7027.191
     44584    49.7525        -7022.456       -7022.456
     44586    49.7524        -7036.358       -7036.358
     44588    49.7524        -6998.493       -6998.493
     44590    49.7525        -7012.490       -7012.490
     44592    49.7525        -7000.469       -7000.469
     44594    49.7525        -7010.655       -7010.655
     44596    49.7525        -6975.799       -6975.799
     44598    49.7525        -6986.649       -6986.649
     44600    49.7524        -6995.182       -6995.182
     44602    49.7524        -7021.390       -7021.390
     44604    49.7524        -7016.832       -7016.832
     44606    49.7524        -7029.402       -7029.402
     44608    49.7524        -6999.659       -6999.659
     44610    49.7524        -6978.886       -6978.886
     44612    49.7524        -6976.692       -6976.692
     44614    49.7523        -6999.517       -6999.517
     44616    49.7523        -6969.494       -6969.494
     44618    49.7523        -6960.582       -6960.582
     44620    49.7523        -6961.358       -6961.358
     44622    49.7523        -6949.868       -6949.868
     44624    49.7523        -6979.459       -6979.459
     44626    49.7523        -7019.222       -7019.222
     44628    49.7523        -7004.340       -7004.340
     44630    49.7523        -7016.420       -7016.420
     44632    49.7523        -7038.627       -7038.627
     44634    49.7524        -7042.462       -7042.462
     44636    49.7524        -7019.895       -7019.895
     44638    49.7524        -6979.693       -6979.693
     44640    49.7524        -7011.443       -7011.443
     44642    49.7524        -7030.644       -7030.644
     44644    49.7523        -7040.591       -7040.591
     44646    49.7523        -7024.543       -7024.543
     44648    49.7523        -7030.356       -7030.356
     44650    49.7523        -7041.586       -7041.586
     44652    49.7523        -7032.311       -7032.311
     44654    49.7523        -7059.336       -7059.336
     44656    49.7522        -7046.224       -7046.224
     44658    49.7522        -7038.514       -7038.514
     44660    49.7522        -7041.303       -7041.303
     44662    49.7522        -7051.279       -7051.279
     44664    49.7522        -7053.127       -7053.127
     44666    49.7522        -7031.819       -7031.819
     44668    49.7522        -7042.013       -7042.013
     44670    49.7522        -7072.018       -7072.018
     44672    49.7522        -7048.107       -7048.107
     44674    49.7522        -7053.717       -7053.717
     44676    49.7523        -7037.482       -7037.482
     44678    49.7523        -7014.398       -7014.398
     44680    49.7523        -6997.312       -6997.312
     44682    49.7523        -6978.190       -6978.190
     44684    49.7523        -7008.461       -7008.461
     44686    49.7523        -7023.744       -7023.744
     44688    49.7523        -7008.343       -7008.343
     44690    49.7523        -7000.050       -7000.050
     44692    49.7523        -6980.671       -6980.671
     44694    49.7522        -6975.428       -6975.428
     44696    49.7523        -6984.070       -6984.070
     44698    49.7523        -6998.676       -6998.676
     44700    49.7522        -7017.088       -7017.088
     44702    49.7522        -7011.124       -7011.124
     44704    49.7522        -6990.151       -6990.151
     44706    49.7522        -6986.518       -6986.518
     44708    49.7522        -6977.704       -6977.704
     44710    49.7523        -6991.099       -6991.099
     44712    49.7523        -7006.840       -7006.840
     44714    49.7523        -7033.897       -7033.897
     44716    49.7522        -7032.733       -7032.733
     44718    49.7522        -7048.914       -7048.914
     44720    49.7522        -7044.982       -7044.982
     44722    49.7522        -7031.892       -7031.892
     44724    49.7523        -7012.176       -7012.176
     44726    49.7523        -7022.121       -7022.121
     44728    49.7523        -7019.284       -7019.284
     44730    49.7523        -7034.251       -7034.251
     44732    49.7522        -7059.501       -7059.501
     44734    49.7522        -7039.944       -7039.944
     44736    49.7522        -7048.069       -7048.069
     44738    49.7522        -7042.670       -7042.670
     44740    49.7522        -7034.235       -7034.235
     44742    49.7522        -7050.808       -7050.808
     44744    49.7522        -7036.203       -7036.203
     44746    49.7522        -7033.093       -7033.093
     44748    49.7522        -7012.267       -7012.267
     44750    49.7523        -7024.446       -7024.446
     44752    49.7523        -7000.866       -7000.866
     44754    49.7522        -6979.834       -6979.834
     44756    49.7523        -6965.066       -6965.066
     44758    49.7523        -7012.530       -7012.530
     44760    49.7523        -7007.232       -7007.232
     44762    49.7522        -6974.475       -6974.475
     44764    49.7522        -6987.356       -6987.356
     44766    49.7523        -7009.046       -7009.046
     44768    49.7523        -7018.928       -7018.928
     44770    49.7522        -7031.228       -7031.228
     44772    49.7522        -7038.662       -7038.662
     44774    49.7522        -7052.861       -7052.861
     44776    49.7521        -7065.656       -7065.656
     44778    49.7521        -7056.831       -7056.831
     44780    49.7521        -7062.204       -7062.204
     44782    49.7520        -7030.905       -7030.905
     44784    49.7520        -7062.925       -7062.925
     44786    49.7520        -7056.107       -7056.107
     44788    49.7520        -7094.218       -7094.218
     44790    49.7520        -7093.122       -7093.122
     44792    49.7520        -7127.191       -7127.191
     44794    49.7519        -7095.732       -7095.732
     44796    49.7519        -7127.849       -7127.849
     44798    49.7519        -7094.102       -7094.102
     44800    49.7518        -7088.820       -7088.820
     44802    49.7518        -7081.092       -7081.092
     44804    49.7518        -7086.899       -7086.899
     44806    49.7518        -7095.636       -7095.636
     44808    49.7518        -7048.497       -7048.497
     44810    49.7519        -7037.679       -7037.679
     44812    49.7518        -7045.123       -7045.123
     44814    49.7518        -7035.782       -7035.782
     44816    49.7518        -7051.061       -7051.061
     44818    49.7518        -7037.846       -7037.846
     44820    49.7518        -7046.532       -7046.532
     44822    49.7518        -7051.519       -7051.519
     44824    49.7518        -7031.339       -7031.339
     44826    49.7518        -7021.995       -7021.995
     44828    49.7518        -7028.399       -7028.399
     44830    49.7518        -7036.515       -7036.515
     44832    49.7518        -7062.031       -7062.031
     44834    49.7517        -7045.478       -7045.478
     44836    49.7517        -7033.561       -7033.561
     44838    49.7517        -7038.241       -7038.241
     44840    49.7517        -7015.871       -7015.871
     44842    49.7516        -6996.849       -6996.849
     44844    49.7516        -7020.980       -7020.980
     44846    49.7516        -7024.188       -7024.188
     44848    49.7515        -7021.946       -7021.946
     44850    49.7515        -7035.466       -7035.466
     44852    49.7516        -7004.794       -7004.794
     44854    49.7516        -7001.656       -7001.656
     44856    49.7515        -7029.681       -7029.681
     44858    49.7515        -7013.472       -7013.472
     44860    49.7515        -6996.888       -6996.888
     44862    49.7515        -7009.817       -7009.817
     44864    49.7516        -6991.368       -6991.368
     44866    49.7516        -7003.710       -7003.710
     44868    49.7516        -7013.463       -7013.463
     44870    49.7516        -6994.998       -6994.998
     44872    49.7516        -6997.338       -6997.338
     44874    49.7516        -7009.686       -7009.686
     44876    49.7516        -7023.859       -7023.859
     44878    49.7516        -7023.038       -7023.038
     44880    49.7516        -7035.062       -7035.062
     44882    49.7516        -7019.491       -7019.491
     44884    49.7515        -7059.917       -7059.917
     44886    49.7515        -7030.809       -7030.809
     44888    49.7515        -7031.449       -7031.449
     44890    49.7515        -7029.040       -7029.040
     44892    49.7515        -7070.561       -7070.561
     44894    49.7515        -7065.554       -7065.554
     44896    49.7514        -7050.436       -7050.436
