No. moves  % accept.       <E_tot>         <E_sr>
     48134    49.7554        -7022.296       -7022.296
     48136    49.7554        -7022.294       -7022.294
     48138    49.7554        -7022.293       -7022.293
     48140    49.7554        -7022.290       -7022.290
     48142    49.7554        -7022.288       -7022.288
     48144    49.7554        -7022.287       -7022.287
     48146    49.7554        -7022.285       -7022.285
     48148    49.7554        -7022.284       -7022.284
     48150    49.7554        -7022.284       -7022.284
     48152    49.7554        -7022.284       -7022.284
     48154    49.7554        -7022.283       -7022.283
     48156    49.7553        -7022.281       -7022.281
     48158    49.7553        -7022.279       -7022.279
     48160    49.7553        -7022.278       -7022.278
     48162    49.7554        -7022.277       -7022.277
     48164    49.7554        -7022.276       -7022.276
     48166    49.7554        -7022.276       -7022.276
     48168    49.7554        -7022.276       -7022.276
     48170    49.7554        -7022.275       -7022.275
     48172    49.7554        -7022.275       -7022.275
     48174    49.7555        -7022.274       -7022.274
     48176    49.7555        -7022.273       -7022.273
     48178    49.7555        -7022.272       -7022.272
     48180    49.7554        -7022.270       -7022.270
     48182    49.7554        -7022.270       -7022.270
     48184    49.7554        -7022.268       -7022.268
     48186    49.7555        -7022.266       -7022.266
     48188    49.7555        -7022.264       -7022.264
     48190    49.7555        -7022.262       -7022.262
     48192    49.7555        -7022.262       -7022.262
     48194    49.7555        -7022.260       -7022.260
     48196    49.7555        -7022.260       -7022.260
     48198    49.7555        -7022.259       -7022.259
     48200    49.7555        -7022.259       -7022.259
     48202    49.7555        -7022.257       -7022.257
     48204    49.7555        -7022.256       -7022.256
     48206    49.7555        -7022.255       -7022.255
     48208    49.7555        -7022.253       -7022.253
     48210    49.7555        -7022.252       -7022.252
     48212    49.7555        -7022.249       -7022.249
     48214    49.7555        -7022.248       -7022.248
     48216    49.7555        -7022.246       -7022.246
     48218    49.7555        -7022.241       -7022.241
     48220    49.7556        -7022.239       -7022.239
     48222    49.7556        -7022.236       -7022.236
     48224    49.7556        -7022.233       -7022.233
     48226    49.7556        -7022.232       -7022.232
     48228    49.7556        -7022.231       -7022.231
     48230    49.7556        -7022.231       -7022.231
     48232    49.7556        -7022.231       -7022.231
     48234    49.7556        -7022.230       -7022.230
     48236    49.7556        -7022.231       -7022.231
     48238    49.7556        -7022.232       -7022.232
     48240    49.7555        -7022.233       -7022.233
     48242    49.7556        -7022.233       -7022.233
     48244    49.7556        -7022.232       -7022.232
     48246    49.7556        -7022.230       -7022.230
     48248    49.7556        -7022.229       -7022.229
     48250    49.7556        -7022.227       -7022.227
     48252    49.7556        -7022.227       -7022.227
     48254    49.7555        -7022.226       -7022.226
     48256    49.7555        -7022.224       -7022.224
     48258    49.7555        -7022.223       -7022.223
     48260    49.7555        -7022.221       -7022.221
     48262    49.7555        -7022.220       -7022.220
     48264    49.7555        -7022.220       -7022.220
     48266    49.7555        -7022.221       -7022.221
     48268    49.7555        -7022.221       -7022.221
     48270    49.7555        -7022.220       -7022.220
     48272    49.7555        -7022.220       -7022.220
     48274    49.7555        -7022.218       -7022.218
     48276    49.7556        -7022.216       -7022.216
     48278    49.7556        -7022.214       -7022.214
     48280    49.7556        -7022.212       -7022.212
     48282    49.7556        -7022.211       -7022.211
     48284    49.7556        -7022.210       -7022.210
     48286    49.7556        -7022.208       -7022.208
     48288    49.7556        -7022.206       -7022.206
     48290    49.7556        -7022.204       -7022.204
     48292    49.7556        -7022.202       -7022.202
     48294    49.7556        -7022.201       -7022.201
     48296    49.7556        -7022.200       -7022.200
     48298    49.7556        -7022.199       -7022.199
     48300    49.7556        -7022.197       -7022.197
     48302    49.7556        -7022.195       -7022.195
     48304    49.7556        -7022.191       -7022.191
     48306    49.7556        -7022.189       -7022.189
     48308    49.7556        -7022.186       -7022.186
     48310    49.7557        -7022.184       -7022.184
     48312    49.7556        -7022.181       -7022.181
     48314    49.7556        -7022.179       -7022.179
     48316    49.7556        -7022.179       -7022.179
     48318    49.7556        -7022.176       -7022.176
     48320    49.7556        -7022.174       -7022.174
     48322    49.7556        -7022.171       -7022.171
     48324    49.7556        -7022.168       -7022.168
     48326    49.7557        -7022.167       -7022.167
     48328    49.7557        -7022.166       -7022.166
     48330    49.7557        -7022.164       -7022.164
     48332    49.7557        -7022.163       -7022.163
     48334    49.7557        -7022.164       -7022.164
     48336    49.7558        -7022.163       -7022.163
     48338    49.7558        -7022.163       -7022.163
     48340    49.7558        -7022.163       -7022.163
     48342    49.7558        -7022.163       -7022.163
     48344    49.7558        -7022.162       -7022.162
     48346    49.7558        -7022.162       -7022.162
     48348    49.7558        -7022.160       -7022.160
     48350    49.7558        -7022.158       -7022.158
     48352    49.7558        -7022.157       -7022.157
     48354    49.7559        -7022.155       -7022.155
     48356    49.7559        -7022.152       -7022.152
     48358    49.7559        -7022.150       -7022.150
     48360    49.7559        -7022.149       -7022.149
     48362    49.7560        -7022.148       -7022.148
     48364    49.7560        -7022.146       -7022.146
     48366    49.7560        -7022.144       -7022.144
     48368    49.7560        -7022.143       -7022.143
     48370    49.7560        -7022.141       -7022.141
     48372    49.7560        -7022.139       -7022.139
     48374    49.7561        -7022.138       -7022.138
     48376    49.7561        -7022.137       -7022.137
     48378    49.7561        -7022.136       -7022.136
     48380    49.7561        -7022.134       -7022.134
     48382    49.7561        -7022.133       -7022.133
     48384    49.7561        -7022.132       -7022.132
     48386    49.7562        -7022.130       -7022.130
     48388    49.7562        -7022.129       -7022.129
     48390    49.7562        -7022.128       -7022.128
     48392    49.7562        -7022.128       -7022.128
     48394    49.7562        -7022.127       -7022.127
     48396    49.7562        -7022.127       -7022.127
     48398    49.7562        -7022.127       -7022.127
     48400    49.7562        -7022.129       -7022.129
     48402    49.7562        -7022.129       -7022.129
     48404    49.7562        -7022.129       -7022.129
     48406    49.7562        -7022.130       -7022.130
     48408    49.7562        -7022.131       -7022.131
     48410    49.7562        -7022.132       -7022.132
     48412    49.7562        -7022.134       -7022.134
     48414    49.7562        -7022.135       -7022.135
     48416    49.7562        -7022.137       -7022.137
     48418    49.7562        -7022.137       -7022.137
     48420    49.7562        -7022.137       -7022.137
     48422    49.7562        -7022.136       -7022.136
     48424    49.7562        -7022.136       -7022.136
     48426    49.7562        -7022.135       -7022.135
     48428    49.7562        -7022.134       -7022.134
     48430    49.7562        -7022.132       -7022.132
     48432    49.7562        -7022.132       -7022.132
     48434    49.7562        -7022.131       -7022.131
     48436    49.7562        -7022.131       -7022.131
     48438    49.7561        -7022.130       -7022.130
     48440    49.7562        -7022.129       -7022.129
     48442    49.7561        -7022.128       -7022.128
     48444    49.7562        -7022.127       -7022.127
     48446    49.7562        -7022.127       -7022.127
     48448    49.7562        -7022.125       -7022.125
     48450    49.7562        -7022.126       -7022.126
     48452    49.7561        -7022.125       -7022.125
     48454    49.7561        -7022.124       -7022.124
     48456    49.7562        -7022.123       -7022.123
     48458    49.7561        -7022.122       -7022.122
     48460    49.7561        -7022.120       -7022.120
     48462    49.7561        -7022.120       -7022.120
     48464    49.7561        -7022.119       -7022.119
     48466    49.7561        -7022.117       -7022.117
     48468    49.7561        -7022.115       -7022.115
     48470    49.7561        -7022.115       -7022.115
     48472    49.7561        -7022.114       -7022.114
     48474    49.7560        -7022.113       -7022.113
     48476    49.7560        -7022.113       -7022.113
     48478    49.7560        -7022.113       -7022.113
     48480    49.7560        -7022.112       -7022.112
     48482    49.7560        -7022.111       -7022.111
     48484    49.7559        -7022.111       -7022.111
     48486    49.7559        -7022.109       -7022.109
     48488    49.7558        -7022.108       -7022.108
     48490    49.7558        -7022.107       -7022.107
     48492    49.7559        -7022.106       -7022.106
     48494    49.7559        -7022.105       -7022.105
     48496    49.7559        -7022.104       -7022.104
     48498    49.7559        -7022.104       -7022.104
     48500    49.7559        -7022.103       -7022.103
     48502    49.7559        -7022.102       -7022.102
     48504    49.7559        -7022.099       -7022.099
     48506    49.7559        -7022.096       -7022.096
     48508    49.7559        -7022.092       -7022.092
     48510    49.7559        -7022.090       -7022.090
     48512    49.7559        -7022.087       -7022.087
     48514    49.7559        -7022.085       -7022.085
     48516    49.7559        -7022.084       -7022.084
     48518    49.7559        -7022.082       -7022.082
     48520    49.7559        -7022.081       -7022.081
     48522    49.7559        -7022.079       -7022.079
     48524    49.7559        -7022.079       -7022.079
     48526    49.7559        -7022.076       -7022.076
     48528    49.7559        -7022.074       -7022.074
     48530    49.7559        -7022.073       -7022.073
     48532    49.7560        -7022.071       -7022.071
     48534    49.7560        -7022.070       -7022.070
     48536    49.7559        -7022.069       -7022.069
     48538    49.7560        -7022.068       -7022.068
     48540    49.7560        -7022.067       -7022.067
     48542    49.7560        -7022.066       -7022.066
     48544    49.7560        -7022.065       -7022.065
     48546    49.7560        -7022.064       -7022.064
     48548    49.7560        -7022.063       -7022.063
     48550    49.7560        -7022.063       -7022.063
     48552    49.7560        -7022.064       -7022.064
     48554    49.7559        -7022.065       -7022.065
     48556    49.7559        -7022.065       -7022.065
     48558    49.7560        -7022.064       -7022.064
     48560    49.7560        -7022.062       -7022.062
     48562    49.7560        -7022.062       -7022.062
     48564    49.7560        -7022.064       -7022.064
     48566    49.7560        -7022.065       -7022.065
     48568    49.7560        -7022.065       -7022.065
     48570    49.7560        -7022.068       -7022.068
     48572    49.7559        -7022.070       -7022.070
     48574    49.7559        -7022.073       -7022.073
     48576    49.7559        -7022.076       -7022.076
     48578    49.7559        -7022.079       -7022.079
     48580    49.7558        -7022.081       -7022.081
     48582    49.7558        -7022.082       -7022.082
     48584    49.7559        -7022.082       -7022.082
     48586    49.7559        -7022.083       -7022.083
     48588    49.7558        -7022.085       -7022.085
     48590    49.7559        -7022.087       -7022.087
     48592    49.7558        -7022.088       -7022.088
     48594    49.7559        -7022.088       -7022.088
     48596    49.7559        -7022.088       -7022.088
     48598    49.7559        -7022.088       -7022.088
     48600    49.7559        -7022.089       -7022.089
     48602    49.7559        -7022.090       -7022.090
     48604    49.7559        -7022.090       -7022.090
     48606    49.7559        -7022.091       -7022.091
     48608    49.7559        -7022.093       -7022.093
     48610    49.7559        -7022.096       -7022.096
     48612    49.7558        -7022.098       -7022.098
     48614    49.7558        -7022.100       -7022.100
     48616    49.7558        -7022.100       -7022.100
     48618    49.7558        -7022.100       -7022.100
     48620    49.7558        -7022.100       -7022.100
     48622    49.7558        -7022.100       -7022.100
     48624    49.7558        -7022.099       -7022.099
     48626    49.7558        -7022.100       -7022.100
     48628    49.7558        -7022.101       -7022.101
     48630    49.7558        -7022.101       -7022.101
     48632    49.7558        -7022.101       -7022.101
     48634    49.7558        -7022.099       -7022.099
     48636    49.7558        -7022.098       -7022.098
     48638    49.7558        -7022.097       -7022.097
     48640    49.7557        -7022.096       -7022.096
     48642    49.7557        -7022.095       -7022.095
     48644    49.7558        -7022.093       -7022.093
     48646    49.7557        -7022.093       -7022.093
     48648    49.7557        -7022.091       -7022.091
     48650    49.7557        -7022.092       -7022.092
     48652    49.7557        -7022.094       -7022.094
     48654    49.7557        -7022.095       -7022.095
     48656    49.7557        -7022.096       -7022.096
     48658    49.7556        -7022.098       -7022.098
     48660    49.7556        -7022.098       -7022.098
     48662    49.7556        -7022.097       -7022.097
     48664    49.7556        -7022.096       -7022.096
     48666    49.7556        -7022.094       -7022.094
     48668    49.7556        -7022.093       -7022.093
     48670    49.7557        -7022.090       -7022.090
     48672    49.7557        -7022.087       -7022.087
     48674    49.7557        -7022.084       -7022.084
     48676    49.7557        -7022.081       -7022.081
     48678    49.7557        -7022.078       -7022.078
     48680    49.7557        -7022.076       -7022.076
     48682    49.7558        -7022.074       -7022.074
     48684    49.7557        -7022.074       -7022.074
     48686    49.7557        -7022.074       -7022.074
     48688    49.7557        -7022.073       -7022.073
     48690    49.7557        -7022.072       -7022.072
     48692    49.7557        -7022.072       -7022.072
     48694    49.7557        -7022.071       -7022.071
     48696    49.7557        -7022.071       -7022.071
     48698    49.7557        -7022.071       -7022.071
     48700    49.7557        -7022.071       -7022.071
     48702    49.7557        -7022.071       -7022.071
     48704    49.7557        -7022.072       -7022.072
     48706    49.7557        -7022.076       -7022.076
     48708    49.7556        -7022.078       -7022.078
     48710    49.7556        -7022.079       -7022.079
     48712    49.7556        -7022.081       -7022.081
     48714    49.7556        -7022.082       -7022.082
     48716    49.7556        -7022.084       -7022.084
     48718    49.7555        -7022.086       -7022.086
     48720    49.7555        -7022.088       -7022.088
     48722    49.7555        -7022.088       -7022.088
     48724    49.7554        -7022.088       -7022.088
     48726    49.7554        -7022.087       -7022.087
     48728    49.7554        -7022.087       -7022.087
     48730    49.7554        -7022.086       -7022.086
     48732    49.7553        -7022.085       -7022.085
     48734    49.7553        -7022.084       -7022.084
     48736    49.7553        -7022.084       -7022.084
     48738    49.7553        -7022.083       -7022.083
     48740    49.7553        -7022.082       -7022.082
     48742    49.7554        -7022.081       -7022.081
     48744    49.7554        -7022.079       -7022.079
     48746    49.7554        -7022.078       -7022.078
     48748    49.7553        -7022.075       -7022.075
     48750    49.7554        -7022.072       -7022.072
     48752    49.7553        -7022.069       -7022.069
     48754    49.7553        -7022.066       -7022.066
     48756    49.7553        -7022.064       -7022.064
     48758    49.7553        -7022.063       -7022.063
     48760    49.7553        -7022.062       -7022.062
     48762    49.7553        -7022.061       -7022.061
     48764    49.7553        -7022.060       -7022.060
     48766    49.7553        -7022.059       -7022.059
     48768    49.7553        -7022.057       -7022.057
     48770    49.7554        -7022.055       -7022.055
     48772    49.7554        -7022.053       -7022.053
     48774    49.7554        -7022.052       -7022.052
     48776    49.7554        -7022.050       -7022.050
     48778    49.7554        -7022.048       -7022.048
     48780    49.7554        -7022.047       -7022.047
     48782    49.7554        -7022.044       -7022.044
     48784    49.7554        -7022.042       -7022.042
     48786    49.7554        -7022.039       -7022.039
     48788    49.7555        -7022.038       -7022.038
     48790    49.7555        -7022.037       -7022.037
     48792    49.7555        -7022.038       -7022.038
     48794    49.7555        -7022.039       -7022.039
     48796    49.7555        -7022.041       -7022.041
     48798    49.7555        -7022.042       -7022.042
     48800    49.7555        -7022.043       -7022.043
     48802    49.7555        -7022.045       -7022.045
     48804    49.7555        -7022.046       -7022.046
     48806    49.7555        -7022.048       -7022.048
     48808    49.7556        -7022.049       -7022.049
     48810    49.7556        -7022.050       -7022.050
     48812    49.7556        -7022.051       -7022.051
     48814    49.7556        -7022.053       -7022.053
     48816    49.7556        -7022.056       -7022.056
     48818    49.7555        -7022.059       -7022.059
     48820    49.7555        -7022.061       -7022.061
     48822    49.7555        -7022.063       -7022.063
     48824    49.7555        -7022.065       -7022.065
     48826    49.7555        -7022.066       -7022.066
     48828    49.7555        -7022.066       -7022.066
     48830    49.7556        -7022.066       -7022.066
     48832    49.7555        -7022.066       -7022.066
     48834    49.7555        -7022.066       -7022.066
     48836    49.7556        -7022.067       -7022.067
     48838    49.7555        -7022.067       -7022.067
     48840    49.7555        -7022.069       -7022.069
     48842    49.7555        -7022.071       -7022.071
     48844    49.7555        -7022.074       -7022.074
     48846    49.7555        -7022.076       -7022.076
     48848    49.7554        -7022.079       -7022.079
     48850    49.7555        -7022.081       -7022.081
     48852    49.7555        -7022.082       -7022.082
     48854    49.7554        -7022.085       -7022.085
     48856    49.7554        -7022.087       -7022.087
     48858    49.7554        -7022.089       -7022.089
     48860    49.7554        -7022.090       -7022.090
     48862    49.7554        -7022.090       -7022.090
     48864    49.7554        -7022.092       -7022.092
     48866    49.7554        -7022.095       -7022.095
     48868    49.7554        -7022.097       -7022.097
     48870    49.7554        -7022.098       -7022.098
     48872    49.7554        -7022.101       -7022.101
     48874    49.7553        -7022.103       -7022.103
     48876    49.7553        -7022.106       -7022.106
     48878    49.7554        -7022.109       -7022.109
     48880    49.7553        -7022.111       -7022.111
     48882    49.7553        -7022.114       -7022.114
     48884    49.7553        -7022.115       -7022.115
     48886    49.7553        -7022.115       -7022.115
     48888    49.7553        -7022.115       -7022.115
     48890    49.7553        -7022.117       -7022.117
     48892    49.7553        -7022.118       -7022.118
     48894    49.7553        -7022.119       -7022.119
     48896    49.7553        -7022.118       -7022.118
     48898    49.7553        -7022.117       -7022.117
     48900    49.7554        -7022.115       -7022.115
     48902    49.7554        -7022.114       -7022.114
     48904    49.7554        -7022.113       -7022.113
     48906    49.7554        -7022.112       -7022.112
     48908    49.7554        -7022.110       -7022.110
     48910    49.7554        -7022.109       -7022.109
     48912    49.7554        -7022.107       -7022.107
     48914    49.7554        -7022.104       -7022.104
     48916    49.7554        -7022.101       -7022.101
     48918    49.7554        -7022.097       -7022.097
     48920    49.7555        -7022.094       -7022.094
     48922    49.7555        -7022.091       -7022.091
     48924    49.7555        -7022.089       -7022.089
     48926    49.7555        -7022.087       -7022.087
     48928    49.7555        -7022.086       -7022.086
     48930    49.7555        -7022.085       -7022.085
     48932    49.7555        -7022.082       -7022.082
     48934    49.7556        -7022.080       -7022.080
     48936    49.7555        -7022.079       -7022.079
     48938    49.7555        -7022.077       -7022.077
     48940    49.7555        -7022.077       -7022.077
     48942    49.7555        -7022.077       -7022.077
     48944    49.7555        -7022.078       -7022.078
     48946    49.7555        -7022.079       -7022.079
     48948    49.7555        -7022.080       -7022.080
     48950    49.7555        -7022.081       -7022.081
     48952    49.7555        -7022.083       -7022.083
     48954    49.7554        -7022.086       -7022.086
     48956    49.7555        -7022.088       -7022.088
     48958    49.7554        -7022.088       -7022.088
     48960    49.7554        -7022.090       -7022.090
     48962    49.7554        -7022.092       -7022.092
     48964    49.7554        -7022.093       -7022.093
     48966    49.7554        -7022.095       -7022.095
     48968    49.7554        -7022.096       -7022.096
     48970    49.7554        -7022.096       -7022.096
     48972    49.7554        -7022.097       -7022.097
     48974    49.7554        -7022.098       -7022.098
     48976    49.7554        -7022.099       -7022.099
     48978    49.7554        -7022.099       -7022.099
     48980    49.7554        -7022.099       -7022.099
     48982    49.7554        -7022.099       -7022.099
     48984    49.7554        -7022.100       -7022.100
     48986    49.7554        -7022.103       -7022.103
     48988    49.7553        -7022.105       -7022.105
     48990    49.7553        -7022.108       -7022.108
     48992    49.7553        -7022.109       -7022.109
     48994    49.7553        -7022.111       -7022.111
     48996    49.7553        -7022.112       -7022.112
     48998    49.7554        -7022.114       -7022.114
     49000    49.7554        -7022.116       -7022.116
     49002    49.7554        -7022.117       -7022.117
     49004    49.7554        -7022.118       -7022.118
     49006    49.7554        -7022.118       -7022.118
     49008    49.7553        -7022.118       -7022.118
     49010    49.7553        -7022.119       -7022.119
     49012    49.7553        -7022.121       -7022.121
     49014    49.7553        -7022.121       -7022.121
     49016    49.7553        -7022.122       -7022.122
     49018    49.7553        -7022.123       -7022.123
     49020    49.7553        -7022.123       -7022.123
     49022    49.7553        -7022.124       -7022.124
     49024    49.7553        -7022.123       -7022.123
     49026    49.7553        -7022.122       -7022.122
     49028    49.7552        -7022.121       -7022.121
     49030    49.7552        -7022.121       -7022.121
     49032    49.7552        -7022.122       -7022.122
     49034    49.7552        -7022.124       -7022.124
     49036    49.7552        -7022.126       -7022.126
     49038    49.7552        -7022.128       -7022.128
     49040    49.7552        -7022.129       -7022.129
     49042    49.7552        -7022.131       -7022.131
     49044    49.7552        -7022.132       -7022.132
     49046    49.7551        -7022.135       -7022.135
     49048    49.7551        -7022.136       -7022.136
     49050    49.7551        -7022.137       -7022.137
     49052    49.7551        -7022.138       -7022.138
     49054    49.7551        -7022.140       -7022.140
     49056    49.7552        -7022.141       -7022.141
     49058    49.7552        -7022.142       -7022.142
     49060    49.7553        -7022.140       -7022.140
     49062    49.7553        -7022.140       -7022.140
     49064    49.7553        -7022.140       -7022.140
     49066    49.7553        -7022.141       -7022.141
     49068    49.7552        -7022.140       -7022.140
     49070    49.7552        -7022.139       -7022.139
     49072    49.7552        -7022.140       -7022.140
     49074    49.7552        -7022.141       -7022.141
     49076    49.7552        -7022.143       -7022.143
     49078    49.7552        -7022.143       -7022.143
     49080    49.7552        -7022.145       -7022.145
     49082    49.7553        -7022.145       -7022.145
     49084    49.7552        -7022.144       -7022.144
     49086    49.7552        -7022.143       -7022.143
     49088    49.7552        -7022.143       -7022.143
     49090    49.7552        -7022.142       -7022.142
     49092    49.7553        -7022.142       -7022.142
     49094    49.7553        -7022.142       -7022.142
     49096    49.7554        -7022.142       -7022.142
     49098    49.7553        -7022.141       -7022.141
     49100    49.7554        -7022.139       -7022.139
     49102    49.7554        -7022.137       -7022.137
     49104    49.7554        -7022.136       -7022.136
     49106    49.7554        -7022.134       -7022.134
     49108    49.7554        -7022.130       -7022.130
     49110    49.7554        -7022.128       -7022.128
     49112    49.7554        -7022.126       -7022.126
     49114    49.7554        -7022.124       -7022.124
     49116    49.7554        -7022.122       -7022.122
     49118    49.7554        -7022.120       -7022.120
     49120    49.7554        -7022.118       -7022.118
     49122    49.7554        -7022.118       -7022.118
     49124    49.7554        -7022.118       -7022.118
     49126    49.7554        -7022.118       -7022.118
     49128    49.7555        -7022.117       -7022.117
     49130    49.7555        -7022.116       -7022.116
     49132    49.7555        -7022.116       -7022.116
     49134    49.7555        -7022.116       -7022.116
     49136    49.7555        -7022.115       -7022.115
     49138    49.7555        -7022.116       -7022.116
     49140    49.7554        -7022.117       -7022.117
     49142    49.7554        -7022.119       -7022.119
     49144    49.7555        -7022.121       -7022.121
     49146    49.7555        -7022.121       -7022.121
     49148    49.7555        -7022.122       -7022.122
     49150    49.7555        -7022.124       -7022.124
     49152    49.7555        -7022.124       -7022.124
     49154    49.7555        -7022.124       -7022.124
     49156    49.7555        -7022.124       -7022.124
     49158    49.7555        -7022.123       -7022.123
     49160    49.7555        -7022.122       -7022.122
     49162    49.7555        -7022.121       -7022.121
     49164    49.7555        -7022.121       -7022.121
     49166    49.7555        -7022.120       -7022.120
     49168    49.7555        -7022.119       -7022.119
     49170    49.7555        -7022.120       -7022.120
     49172    49.7556        -7022.121       -7022.121
     49174    49.7555        -7022.122       -7022.122
     49176    49.7555        -7022.122       -7022.122
     49178    49.7555        -7022.122       -7022.122
     49180    49.7555        -7022.123       -7022.123
     49182    49.7555        -7022.124       -7022.124
     49184    49.7555        -7022.124       -7022.124
     49186    49.7555        -7022.126       -7022.126
     49188    49.7555        -7022.128       -7022.128
     49190    49.7555        -7022.130       -7022.130
     49192    49.7555        -7022.131       -7022.131
     49194    49.7555        -7022.133       -7022.133
     49196    49.7555        -7022.136       -7022.136
     49198    49.7555        -7022.138       -7022.138
     49200    49.7555        -7022.139       -7022.139
     49202    49.7555        -7022.141       -7022.141
     49204    49.7555        -7022.142       -7022.142
     49206    49.7555        -7022.143       -7022.143
     49208    49.7555        -7022.145       -7022.145
     49210    49.7555        -7022.146       -7022.146
     49212    49.7555        -7022.146       -7022.146
     49214    49.7556        -7022.146       -7022.146
     49216    49.7556        -7022.146       -7022.146
     49218    49.7555        -7022.147       -7022.147
     49220    49.7555        -7022.148       -7022.148
     49222    49.7555        -7022.148       -7022.148
     49224    49.7555        -7022.148       -7022.148
     49226    49.7555        -7022.149       -7022.149
     49228    49.7555        -7022.149       -7022.149
     49230    49.7555        -7022.149       -7022.149
     49232    49.7555        -7022.151       -7022.151
     49234    49.7555        -7022.151       -7022.151
     49236    49.7554        -7022.153       -7022.153
     49238    49.7554        -7022.155       -7022.155
     49240    49.7553        -7022.157       -7022.157
     49242    49.7553        -7022.158       -7022.158
     49244    49.7553        -7022.158       -7022.158
     49246    49.7553        -7022.159       -7022.159
     49248    49.7553        -7022.159       -7022.159
     49250    49.7552        -7022.159       -7022.159
     49252    49.7552        -7022.159       -7022.159
     49254    49.7552        -7022.158       -7022.158
     49256    49.7552        -7022.158       -7022.158
     49258    49.7552        -7022.158       -7022.158
     49260    49.7552        -7022.160       -7022.160
     49262    49.7552        -7022.160       -7022.160
     49264    49.7552        -7022.162       -7022.162
     49266    49.7552        -7022.162       -7022.162
     49268    49.7552        -7022.164       -7022.164
     49270    49.7552        -7022.167       -7022.167
     49272    49.7552        -7022.170       -7022.170
     49274    49.7552        -7022.172       -7022.172
     49276    49.7552        -7022.171       -7022.171
     49278    49.7552        -7022.173       -7022.173
     49280    49.7552        -7022.174       -7022.174
     49282    49.7552        -7022.175       -7022.175
     49284    49.7551        -7022.176       -7022.176
     49286    49.7551        -7022.178       -7022.178
     49288    49.7551        -7022.180       -7022.180
     49290    49.7552        -7022.180       -7022.180
     49292    49.7552        -7022.181       -7022.181
     49294    49.7552        -7022.182       -7022.182
     49296    49.7552        -7022.183       -7022.183
     49298    49.7551        -7022.185       -7022.185
     49300    49.7551        -7022.185       -7022.185
     49302    49.7552        -7022.186       -7022.186
     49304    49.7552        -7022.186       -7022.186
     49306    49.7552        -7022.187       -7022.187
     49308    49.7552        -7022.188       -7022.188
     49310    49.7552        -7022.190       -7022.190
     49312    49.7552        -7022.191       -7022.191
     49314    49.7553        -7022.191       -7022.191
     49316    49.7553        -7022.191       -7022.191
     49318    49.7553        -7022.193       -7022.193
     49320    49.7553        -7022.194       -7022.194
     49322    49.7553        -7022.196       -7022.196
     49324    49.7553        -7022.198       -7022.198
     49326    49.7553        -7022.196       -7022.196
     49328    49.7552        -7022.197       -7022.197
     49330    49.7552        -7022.196       -7022.196
     49332    49.7552        -7022.194       -7022.194
     49334    49.7552        -7022.193       -7022.193
     49336    49.7552        -7022.193       -7022.193
     49338    49.7552        -7022.192       -7022.192
     49340    49.7552        -7022.191       -7022.191
     49342    49.7552        -7022.190       -7022.190
     49344    49.7552        -7022.188       -7022.188
     49346    49.7552        -7022.188       -7022.188
     49348    49.7552        -7022.186       -7022.186
     49350    49.7552        -7022.183       -7022.183
     49352    49.7552        -7022.180       -7022.180
     49354    49.7552        -7022.178       -7022.178
     49356    49.7552        -7022.176       -7022.176
     49358    49.7553        -7022.174       -7022.174
     49360    49.7552        -7022.173       -7022.173
     49362    49.7552        -7022.172       -7022.172
     49364    49.7552        -7022.172       -7022.172
     49366    49.7552        -7022.171       -7022.171
     49368    49.7552        -7022.171       -7022.171
     49370    49.7552        -7022.171       -7022.171
     49372    49.7552        -7022.171       -7022.171
     49374    49.7552        -7022.172       -7022.172
     49376    49.7552        -7022.174       -7022.174
     49378    49.7552        -7022.175       -7022.175
     49380    49.7552        -7022.175       -7022.175
     49382    49.7551        -7022.178       -7022.178
     49384    49.7551        -7022.180       -7022.180
     49386    49.7552        -7022.182       -7022.182
     49388    49.7552        -7022.184       -7022.184
     49390    49.7552        -7022.186       -7022.186
     49392    49.7552        -7022.186       -7022.186
     49394    49.7552        -7022.188       -7022.188
     49396    49.7552        -7022.189       -7022.189
     49398    49.7552        -7022.189       -7022.189
     49400    49.7552        -7022.189       -7022.189
     49402    49.7552        -7022.189       -7022.189
     49404    49.7552        -7022.189       -7022.189
     49406    49.7551        -7022.189       -7022.189
     49408    49.7551        -7022.188       -7022.188
     49410    49.7551        -7022.188       -7022.188
     49412    49.7551        -7022.188       -7022.188
     49414    49.7551        -7022.188       -7022.188
     49416    49.7551        -7022.187       -7022.187
     49418    49.7551        -7022.186       -7022.186
     49420    49.7551        -7022.184       -7022.184
     49422    49.7551        -7022.181       -7022.181
     49424    49.7551        -7022.177       -7022.177
     49426    49.7551        -7022.174       -7022.174
     49428    49.7551        -7022.171       -7022.171
     49430    49.7551        -7022.168       -7022.168
     49432    49.7551        -7022.166       -7022.166
     49434    49.7551        -7022.164       -7022.164
     49436    49.7552        -7022.163       -7022.163
     49438    49.7551        -7022.161       -7022.161
     49440    49.7551        -7022.159       -7022.159
     49442    49.7551        -7022.160       -7022.160
     49444    49.7551        -7022.161       -7022.161
     49446    49.7551        -7022.160       -7022.160
     49448    49.7551        -7022.158       -7022.158
     49450    49.7551        -7022.156       -7022.156
     49452    49.7551        -7022.154       -7022.154
     49454    49.7551        -7022.151       -7022.151
     49456    49.7551        -7022.147       -7022.147
     49458    49.7551        -7022.144       -7022.144
     49460    49.7551        -7022.142       -7022.142
     49462    49.7551        -7022.141       -7022.141
