No. moves  % accept.       <E_tot>         <E_sr>
     26360    49.7611        -7021.293       -7021.293
     26362    49.7612        -7021.296       -7021.296
     26364    49.7612        -7021.296       -7021.296
     26366    49.7613        -7021.299       -7021.299
     26368    49.7613        -7021.300       -7021.300
     26370    49.7613        -7021.303       -7021.303
     26372    49.7614        -7021.307       -7021.307
     26374    49.7613        -7021.314       -7021.314
     26376    49.7614        -7021.319       -7021.319
     26378    49.7614        -7021.324       -7021.324
     26380    49.7614        -7021.323       -7021.323
     26382    49.7614        -7021.321       -7021.321
     26384    49.7615        -7021.318       -7021.318
     26386    49.7615        -7021.319       -7021.319
     26388    49.7615        -7021.319       -7021.319
     26390    49.7615        -7021.318       -7021.318
     26392    49.7615        -7021.317       -7021.317
     26394    49.7615        -7021.316       -7021.316
     26396    49.7616        -7021.315       -7021.315
     26398    49.7616        -7021.316       -7021.316
     26400    49.7615        -7021.317       -7021.317
     26402    49.7615        -7021.317       -7021.317
     26404    49.7616        -7021.319       -7021.319
     26406    49.7616        -7021.323       -7021.323
     26408    49.7616        -7021.324       -7021.324
     26410    49.7616        -7021.325       -7021.325
     26412    49.7616        -7021.327       -7021.327
     26414    49.7617        -7021.324       -7021.324
     26416    49.7617        -7021.323       -7021.323
     26418    49.7617        -7021.324       -7021.324
     26420    49.7617        -7021.325       -7021.325
     26422    49.7616        -7021.322       -7021.322
     26424    49.7617        -7021.318       -7021.318
     26426    49.7616        -7021.315       -7021.315
     26428    49.7617        -7021.311       -7021.311
     26430    49.7617        -7021.310       -7021.310
     26432    49.7617        -7021.309       -7021.309
     26434    49.7618        -7021.309       -7021.309
     26436    49.7618        -7021.308       -7021.308
     26438    49.7617        -7021.310       -7021.310
     26440    49.7618        -7021.311       -7021.311
     26442    49.7618        -7021.314       -7021.314
     26444    49.7618        -7021.316       -7021.316
     26446    49.7619        -7021.319       -7021.319
     26448    49.7618        -7021.319       -7021.319
     26450    49.7618        -7021.322       -7021.322
     26452    49.7618        -7021.323       -7021.323
     26454    49.7617        -7021.324       -7021.324
     26456    49.7617        -7021.322       -7021.322
     26458    49.7618        -7021.324       -7021.324
     26460    49.7618        -7021.326       -7021.326
     26462    49.7617        -7021.329       -7021.329
     26464    49.7617        -7021.332       -7021.332
     26466    49.7618        -7021.335       -7021.335
     26468    49.7617        -7021.338       -7021.338
     26470    49.7617        -7021.340       -7021.340
     26472    49.7616        -7021.346       -7021.346
     26474    49.7615        -7021.349       -7021.349
     26476    49.7615        -7021.347       -7021.347
     26478    49.7615        -7021.344       -7021.344
     26480    49.7615        -7021.339       -7021.339
     26482    49.7616        -7021.332       -7021.332
     26484    49.7616        -7021.327       -7021.327
     26486    49.7616        -7021.324       -7021.324
     26488    49.7617        -7021.322       -7021.322
     26490    49.7617        -7021.319       -7021.319
     26492    49.7617        -7021.319       -7021.319
     26494    49.7618        -7021.317       -7021.317
     26496    49.7617        -7021.315       -7021.315
     26498    49.7618        -7021.313       -7021.313
     26500    49.7617        -7021.308       -7021.308
     26502    49.7617        -7021.302       -7021.302
     26504    49.7617        -7021.300       -7021.300
     26506    49.7617        -7021.299       -7021.299
     26508    49.7617        -7021.297       -7021.297
     26510    49.7617        -7021.292       -7021.292
     26512    49.7617        -7021.287       -7021.287
     26514    49.7617        -7021.281       -7021.281
     26516    49.7618        -7021.277       -7021.277
     26518    49.7617        -7021.274       -7021.274
     26520    49.7618        -7021.268       -7021.268
     26522    49.7618        -7021.264       -7021.264
     26524    49.7618        -7021.262       -7021.262
     26526    49.7618        -7021.252       -7021.252
     26528    49.7618        -7021.246       -7021.246
     26530    49.7618        -7021.239       -7021.239
     26532    49.7617        -7021.233       -7021.233
     26534    49.7617        -7021.223       -7021.223
     26536    49.7617        -7021.212       -7021.212
     26538    49.7617        -7021.205       -7021.205
     26540    49.7617        -7021.202       -7021.202
     26542    49.7617        -7021.198       -7021.198
     26544    49.7618        -7021.192       -7021.192
     26546    49.7618        -7021.189       -7021.189
     26548    49.7618        -7021.181       -7021.181
     26550    49.7618        -7021.176       -7021.176
     26552    49.7618        -7021.174       -7021.174
     26554    49.7617        -7021.176       -7021.176
     26556    49.7617        -7021.177       -7021.177
     26558    49.7617        -7021.180       -7021.180
     26560    49.7616        -7021.178       -7021.178
     26562    49.7615        -7021.176       -7021.176
     26564    49.7616        -7021.177       -7021.177
     26566    49.7617        -7021.178       -7021.178
     26568    49.7615        -7021.179       -7021.179
     26570    49.7617        -7021.174       -7021.174
     26572    49.7617        -7021.172       -7021.172
     26574    49.7618        -7021.171       -7021.171
     26576    49.7618        -7021.168       -7021.168
     26578    49.7618        -7021.166       -7021.166
     26580    49.7617        -7021.169       -7021.169
     26582    49.7617        -7021.169       -7021.169
     26584    49.7618        -7021.170       -7021.170
     26586    49.7618        -7021.171       -7021.171
     26588    49.7618        -7021.172       -7021.172
     26590    49.7617        -7021.173       -7021.173
     26592    49.7617        -7021.176       -7021.176
     26594    49.7616        -7021.180       -7021.180
     26596    49.7616        -7021.180       -7021.180
     26598    49.7616        -7021.178       -7021.178
     26600    49.7616        -7021.179       -7021.179
     26602    49.7615        -7021.178       -7021.178
     26604    49.7615        -7021.179       -7021.179
     26606    49.7615        -7021.180       -7021.180
     26608    49.7615        -7021.181       -7021.181
     26610    49.7615        -7021.183       -7021.183
     26612    49.7614        -7021.182       -7021.182
     26614    49.7614        -7021.180       -7021.180
     26616    49.7614        -7021.179       -7021.179
     26618    49.7615        -7021.179       -7021.179
     26620    49.7615        -7021.178       -7021.178
     26622    49.7615        -7021.181       -7021.181
     26624    49.7614        -7021.181       -7021.181
     26626    49.7614        -7021.180       -7021.180
     26628    49.7614        -7021.178       -7021.178
     26630    49.7614        -7021.176       -7021.176
     26632    49.7614        -7021.172       -7021.172
     26634    49.7614        -7021.170       -7021.170
     26636    49.7615        -7021.170       -7021.170
     26638    49.7615        -7021.170       -7021.170
     26640    49.7614        -7021.167       -7021.167
     26642    49.7615        -7021.170       -7021.170
     26644    49.7614        -7021.175       -7021.175
     26646    49.7614        -7021.178       -7021.178
     26648    49.7614        -7021.181       -7021.181
     26650    49.7614        -7021.185       -7021.185
     26652    49.7613        -7021.185       -7021.185
     26654    49.7613        -7021.183       -7021.183
     26656    49.7613        -7021.184       -7021.184
     26658    49.7613        -7021.181       -7021.181
     26660    49.7614        -7021.181       -7021.181
     26662    49.7614        -7021.180       -7021.180
     26664    49.7614        -7021.181       -7021.181
     26666    49.7614        -7021.180       -7021.180
     26668    49.7614        -7021.180       -7021.180
     26670    49.7615        -7021.182       -7021.182
     26672    49.7615        -7021.183       -7021.183
     26674    49.7615        -7021.186       -7021.186
     26676    49.7615        -7021.186       -7021.186
     26678    49.7615        -7021.187       -7021.187
     26680    49.7615        -7021.188       -7021.188
     26682    49.7616        -7021.188       -7021.188
     26684    49.7616        -7021.186       -7021.186
     26686    49.7616        -7021.183       -7021.183
     26688    49.7617        -7021.182       -7021.182
     26690    49.7617        -7021.183       -7021.183
     26692    49.7617        -7021.183       -7021.183
     26694    49.7616        -7021.183       -7021.183
     26696    49.7616        -7021.184       -7021.184
     26698    49.7616        -7021.186       -7021.186
     26700    49.7617        -7021.185       -7021.185
     26702    49.7617        -7021.185       -7021.185
     26704    49.7617        -7021.183       -7021.183
     26706    49.7617        -7021.187       -7021.187
     26708    49.7617        -7021.190       -7021.190
     26710    49.7617        -7021.191       -7021.191
     26712    49.7616        -7021.191       -7021.191
     26714    49.7616        -7021.189       -7021.189
     26716    49.7616        -7021.187       -7021.187
     26718    49.7615        -7021.186       -7021.186
     26720    49.7615        -7021.186       -7021.186
     26722    49.7615        -7021.188       -7021.188
     26724    49.7615        -7021.187       -7021.187
     26726    49.7615        -7021.183       -7021.183
     26728    49.7615        -7021.182       -7021.182
     26730    49.7615        -7021.180       -7021.180
     26732    49.7616        -7021.181       -7021.181
     26734    49.7616        -7021.184       -7021.184
     26736    49.7616        -7021.186       -7021.186
     26738    49.7617        -7021.191       -7021.191
     26740    49.7617        -7021.193       -7021.193
     26742    49.7618        -7021.191       -7021.191
     26744    49.7617        -7021.193       -7021.193
     26746    49.7617        -7021.192       -7021.192
     26748    49.7617        -7021.190       -7021.190
     26750    49.7617        -7021.190       -7021.190
     26752    49.7617        -7021.190       -7021.190
     26754    49.7617        -7021.188       -7021.188
     26756    49.7618        -7021.187       -7021.187
     26758    49.7618        -7021.185       -7021.185
     26760    49.7618        -7021.186       -7021.186
     26762    49.7619        -7021.187       -7021.187
     26764    49.7619        -7021.190       -7021.190
     26766    49.7619        -7021.192       -7021.192
     26768    49.7619        -7021.192       -7021.192
     26770    49.7619        -7021.191       -7021.191
     26772    49.7620        -7021.191       -7021.191
     26774    49.7619        -7021.192       -7021.192
     26776    49.7620        -7021.192       -7021.192
     26778    49.7621        -7021.191       -7021.191
     26780    49.7620        -7021.191       -7021.191
     26782    49.7621        -7021.194       -7021.194
     26784    49.7621        -7021.198       -7021.198
     26786    49.7621        -7021.202       -7021.202
     26788    49.7621        -7021.200       -7021.200
     26790    49.7622        -7021.199       -7021.199
     26792    49.7621        -7021.197       -7021.197
     26794    49.7620        -7021.199       -7021.199
     26796    49.7621        -7021.198       -7021.198
     26798    49.7620        -7021.196       -7021.196
     26800    49.7620        -7021.193       -7021.193
     26802    49.7621        -7021.194       -7021.194
     26804    49.7621        -7021.196       -7021.196
     26806    49.7621        -7021.199       -7021.199
     26808    49.7620        -7021.201       -7021.201
     26810    49.7621        -7021.202       -7021.202
     26812    49.7621        -7021.200       -7021.200
     26814    49.7621        -7021.202       -7021.202
     26816    49.7622        -7021.204       -7021.204
     26818    49.7622        -7021.207       -7021.207
     26820    49.7621        -7021.211       -7021.211
     26822    49.7621        -7021.216       -7021.216
     26824    49.7621        -7021.223       -7021.223
     26826    49.7621        -7021.233       -7021.233
     26828    49.7621        -7021.238       -7021.238
     26830    49.7622        -7021.242       -7021.242
     26832    49.7622        -7021.246       -7021.246
     26834    49.7622        -7021.249       -7021.249
     26836    49.7622        -7021.251       -7021.251
     26838    49.7622        -7021.253       -7021.253
     26840    49.7622        -7021.255       -7021.255
     26842    49.7622        -7021.257       -7021.257
     26844    49.7622        -7021.262       -7021.262
     26846    49.7622        -7021.264       -7021.264
     26848    49.7623        -7021.263       -7021.263
     26850    49.7623        -7021.259       -7021.259
     26852    49.7623        -7021.258       -7021.258
     26854    49.7623        -7021.257       -7021.257
     26856    49.7623        -7021.257       -7021.257
     26858    49.7624        -7021.262       -7021.262
     26860    49.7624        -7021.267       -7021.267
     26862    49.7623        -7021.272       -7021.272
     26864    49.7623        -7021.276       -7021.276
     26866    49.7623        -7021.280       -7021.280
     26868    49.7623        -7021.280       -7021.280
     26870    49.7623        -7021.284       -7021.284
     26872    49.7623        -7021.284       -7021.284
     26874    49.7623        -7021.287       -7021.287
     26876    49.7624        -7021.289       -7021.289
     26878    49.7623        -7021.286       -7021.286
     26880    49.7623        -7021.282       -7021.282
     26882    49.7623        -7021.278       -7021.278
     26884    49.7623        -7021.275       -7021.275
     26886    49.7624        -7021.272       -7021.272
     26888    49.7624        -7021.274       -7021.274
     26890    49.7624        -7021.274       -7021.274
     26892    49.7624        -7021.273       -7021.273
     26894    49.7625        -7021.272       -7021.272
     26896    49.7625        -7021.272       -7021.272
     26898    49.7625        -7021.271       -7021.271
     26900    49.7625        -7021.269       -7021.269
     26902    49.7626        -7021.269       -7021.269
     26904    49.7626        -7021.268       -7021.268
     26906    49.7626        -7021.270       -7021.270
     26908    49.7626        -7021.272       -7021.272
     26910    49.7625        -7021.277       -7021.277
     26912    49.7625        -7021.279       -7021.279
     26914    49.7625        -7021.277       -7021.277
     26916    49.7625        -7021.277       -7021.277
     26918    49.7626        -7021.277       -7021.277
     26920    49.7626        -7021.280       -7021.280
     26922    49.7626        -7021.280       -7021.280
     26924    49.7627        -7021.283       -7021.283
     26926    49.7626        -7021.286       -7021.286
     26928    49.7626        -7021.284       -7021.284
     26930    49.7626        -7021.284       -7021.284
     26932    49.7627        -7021.284       -7021.284
     26934    49.7626        -7021.288       -7021.288
     26936    49.7627        -7021.295       -7021.295
     26938    49.7626        -7021.303       -7021.303
     26940    49.7626        -7021.309       -7021.309
     26942    49.7626        -7021.317       -7021.317
     26944    49.7626        -7021.327       -7021.327
     26946    49.7626        -7021.338       -7021.338
     26948    49.7626        -7021.343       -7021.343
     26950    49.7625        -7021.348       -7021.348
     26952    49.7625        -7021.353       -7021.353
     26954    49.7624        -7021.355       -7021.355
     26956    49.7624        -7021.359       -7021.359
     26958    49.7624        -7021.363       -7021.363
     26960    49.7625        -7021.367       -7021.367
     26962    49.7625        -7021.371       -7021.371
     26964    49.7624        -7021.372       -7021.372
     26966    49.7624        -7021.375       -7021.375
     26968    49.7624        -7021.375       -7021.375
     26970    49.7624        -7021.381       -7021.381
     26972    49.7624        -7021.387       -7021.387
     26974    49.7624        -7021.394       -7021.394
     26976    49.7624        -7021.399       -7021.399
     26978    49.7624        -7021.404       -7021.404
     26980    49.7624        -7021.410       -7021.410
     26982    49.7625        -7021.414       -7021.414
     26984    49.7624        -7021.421       -7021.421
     26986    49.7624        -7021.424       -7021.424
     26988    49.7625        -7021.424       -7021.424
     26990    49.7625        -7021.429       -7021.429
     26992    49.7625        -7021.429       -7021.429
     26994    49.7625        -7021.429       -7021.429
     26996    49.7626        -7021.430       -7021.430
     26998    49.7626        -7021.430       -7021.430
     27000    49.7627        -7021.431       -7021.431
     27002    49.7627        -7021.431       -7021.431
     27004    49.7627        -7021.430       -7021.430
     27006    49.7627        -7021.428       -7021.428
     27008    49.7627        -7021.427       -7021.427
     27010    49.7627        -7021.429       -7021.429
     27012    49.7627        -7021.429       -7021.429
     27014    49.7627        -7021.431       -7021.431
     27016    49.7628        -7021.436       -7021.436
     27018    49.7628        -7021.440       -7021.440
     27020    49.7628        -7021.442       -7021.442
     27022    49.7629        -7021.445       -7021.445
     27024    49.7629        -7021.447       -7021.447
     27026    49.7629        -7021.449       -7021.449
     27028    49.7630        -7021.451       -7021.451
     27030    49.7630        -7021.452       -7021.452
     27032    49.7630        -7021.451       -7021.451
     27034    49.7631        -7021.450       -7021.450
     27036    49.7631        -7021.451       -7021.451
     27038    49.7631        -7021.453       -7021.453
     27040    49.7631        -7021.453       -7021.453
     27042    49.7632        -7021.454       -7021.454
     27044    49.7632        -7021.458       -7021.458
     27046    49.7631        -7021.462       -7021.462
     27048    49.7631        -7021.465       -7021.465
     27050    49.7631        -7021.470       -7021.470
     27052    49.7631        -7021.474       -7021.474
     27054    49.7631        -7021.481       -7021.481
     27056    49.7632        -7021.487       -7021.487
     27058    49.7631        -7021.491       -7021.491
     27060    49.7630        -7021.496       -7021.496
     27062    49.7630        -7021.500       -7021.500
     27064    49.7629        -7021.505       -7021.505
     27066    49.7629        -7021.507       -7021.507
     27068    49.7630        -7021.509       -7021.509
     27070    49.7630        -7021.510       -7021.510
     27072    49.7630        -7021.513       -7021.513
     27074    49.7630        -7021.514       -7021.514
     27076    49.7630        -7021.518       -7021.518
     27078    49.7630        -7021.518       -7021.518
     27080    49.7630        -7021.516       -7021.516
     27082    49.7630        -7021.515       -7021.515
     27084    49.7630        -7021.515       -7021.515
     27086    49.7631        -7021.513       -7021.513
     27088    49.7631        -7021.510       -7021.510
     27090    49.7631        -7021.508       -7021.508
     27092    49.7631        -7021.509       -7021.509
     27094    49.7631        -7021.511       -7021.511
     27096    49.7631        -7021.512       -7021.512
     27098    49.7632        -7021.507       -7021.507
     27100    49.7631        -7021.505       -7021.505
     27102    49.7631        -7021.503       -7021.503
     27104    49.7631        -7021.502       -7021.502
     27106    49.7632        -7021.501       -7021.501
     27108    49.7632        -7021.499       -7021.499
     27110    49.7631        -7021.499       -7021.499
     27112    49.7630        -7021.498       -7021.498
     27114    49.7630        -7021.500       -7021.500
     27116    49.7630        -7021.501       -7021.501
     27118    49.7630        -7021.504       -7021.504
     27120    49.7630        -7021.503       -7021.503
     27122    49.7631        -7021.506       -7021.506
     27124    49.7631        -7021.508       -7021.508
     27126    49.7631        -7021.508       -7021.508
     27128    49.7631        -7021.507       -7021.507
     27130    49.7632        -7021.502       -7021.502
     27132    49.7632        -7021.500       -7021.500
     27134    49.7632        -7021.498       -7021.498
     27136    49.7632        -7021.497       -7021.497
     27138    49.7633        -7021.499       -7021.499
     27140    49.7632        -7021.500       -7021.500
     27142    49.7632        -7021.502       -7021.502
     27144    49.7632        -7021.502       -7021.502
     27146    49.7633        -7021.504       -7021.504
     27148    49.7633        -7021.503       -7021.503
     27150    49.7633        -7021.501       -7021.501
     27152    49.7633        -7021.500       -7021.500
     27154    49.7633        -7021.496       -7021.496
     27156    49.7633        -7021.492       -7021.492
     27158    49.7633        -7021.492       -7021.492
     27160    49.7633        -7021.494       -7021.494
     27162    49.7633        -7021.493       -7021.493
     27164    49.7633        -7021.493       -7021.493
     27166    49.7634        -7021.492       -7021.492
     27168    49.7634        -7021.492       -7021.492
     27170    49.7634        -7021.495       -7021.495
     27172    49.7633        -7021.499       -7021.499
     27174    49.7632        -7021.499       -7021.499
     27176    49.7632        -7021.502       -7021.502
     27178    49.7632        -7021.503       -7021.503
     27180    49.7631        -7021.501       -7021.501
     27182    49.7631        -7021.499       -7021.499
     27184    49.7631        -7021.498       -7021.498
     27186    49.7631        -7021.495       -7021.495
     27188    49.7631        -7021.496       -7021.496
     27190    49.7630        -7021.494       -7021.494
     27192    49.7630        -7021.495       -7021.495
     27194    49.7630        -7021.495       -7021.495
     27196    49.7631        -7021.493       -7021.493
     27198    49.7631        -7021.494       -7021.494
     27200    49.7631        -7021.496       -7021.496
     27202    49.7630        -7021.496       -7021.496
     27204    49.7630        -7021.492       -7021.492
     27206    49.7630        -7021.487       -7021.487
     27208    49.7631        -7021.479       -7021.479
     27210    49.7631        -7021.474       -7021.474
     27212    49.7631        -7021.467       -7021.467
     27214    49.7630        -7021.464       -7021.464
     27216    49.7630        -7021.460       -7021.460
     27218    49.7629        -7021.456       -7021.456
     27220    49.7630        -7021.454       -7021.454
     27222    49.7630        -7021.451       -7021.451
     27224    49.7630        -7021.449       -7021.449
     27226    49.7630        -7021.449       -7021.449
     27228    49.7630        -7021.449       -7021.449
     27230    49.7630        -7021.448       -7021.448
     27232    49.7630        -7021.448       -7021.448
     27234    49.7629        -7021.446       -7021.446
     27236    49.7630        -7021.445       -7021.445
     27238    49.7629        -7021.442       -7021.442
     27240    49.7629        -7021.442       -7021.442
     27242    49.7629        -7021.441       -7021.441
     27244    49.7628        -7021.438       -7021.438
     27246    49.7628        -7021.436       -7021.436
     27248    49.7628        -7021.429       -7021.429
     27250    49.7628        -7021.426       -7021.426
     27252    49.7628        -7021.425       -7021.425
     27254    49.7629        -7021.424       -7021.424
     27256    49.7629        -7021.423       -7021.423
     27258    49.7629        -7021.418       -7021.418
     27260    49.7629        -7021.416       -7021.416
     27262    49.7629        -7021.415       -7021.415
     27264    49.7629        -7021.413       -7021.413
     27266    49.7628        -7021.411       -7021.411
     27268    49.7628        -7021.411       -7021.411
     27270    49.7629        -7021.411       -7021.411
     27272    49.7629        -7021.411       -7021.411
     27274    49.7629        -7021.410       -7021.410
     27276    49.7629        -7021.406       -7021.406
     27278    49.7629        -7021.403       -7021.403
     27280    49.7629        -7021.402       -7021.402
     27282    49.7628        -7021.398       -7021.398
     27284    49.7627        -7021.391       -7021.391
     27286    49.7627        -7021.391       -7021.391
     27288    49.7628        -7021.392       -7021.392
     27290    49.7627        -7021.390       -7021.390
     27292    49.7627        -7021.393       -7021.393
     27294    49.7626        -7021.393       -7021.393
     27296    49.7626        -7021.393       -7021.393
     27298    49.7626        -7021.392       -7021.392
     27300    49.7627        -7021.390       -7021.390
     27302    49.7627        -7021.389       -7021.389
     27304    49.7626        -7021.386       -7021.386
     27306    49.7627        -7021.385       -7021.385
     27308    49.7626        -7021.384       -7021.384
     27310    49.7627        -7021.384       -7021.384
     27312    49.7628        -7021.385       -7021.385
     27314    49.7628        -7021.386       -7021.386
     27316    49.7629        -7021.386       -7021.386
     27318    49.7629        -7021.384       -7021.384
     27320    49.7630        -7021.386       -7021.386
     27322    49.7629        -7021.387       -7021.387
     27324    49.7629        -7021.387       -7021.387
     27326    49.7630        -7021.385       -7021.385
     27328    49.7629        -7021.386       -7021.386
     27330    49.7629        -7021.387       -7021.387
     27332    49.7629        -7021.386       -7021.386
     27334    49.7630        -7021.387       -7021.387
     27336    49.7630        -7021.390       -7021.390
     27338    49.7629        -7021.394       -7021.394
     27340    49.7629        -7021.399       -7021.399
     27342    49.7629        -7021.401       -7021.401
     27344    49.7629        -7021.400       -7021.400
     27346    49.7629        -7021.399       -7021.399
     27348    49.7630        -7021.398       -7021.398
     27350    49.7630        -7021.400       -7021.400
     27352    49.7629        -7021.399       -7021.399
     27354    49.7629        -7021.400       -7021.400
     27356    49.7629        -7021.401       -7021.401
     27358    49.7629        -7021.404       -7021.404
     27360    49.7629        -7021.405       -7021.405
     27362    49.7629        -7021.405       -7021.405
     27364    49.7630        -7021.408       -7021.408
     27366    49.7631        -7021.408       -7021.408
     27368    49.7631        -7021.410       -7021.410
     27370    49.7631        -7021.408       -7021.408
     27372    49.7631        -7021.409       -7021.409
     27374    49.7632        -7021.409       -7021.409
     27376    49.7632        -7021.410       -7021.410
     27378    49.7633        -7021.410       -7021.410
     27380    49.7632        -7021.408       -7021.408
     27382    49.7633        -7021.405       -7021.405
     27384    49.7633        -7021.402       -7021.402
     27386    49.7634        -7021.399       -7021.399
     27388    49.7634        -7021.395       -7021.395
     27390    49.7634        -7021.395       -7021.395
     27392    49.7634        -7021.392       -7021.392
     27394    49.7633        -7021.392       -7021.392
     27396    49.7633        -7021.393       -7021.393
     27398    49.7634        -7021.394       -7021.394
     27400    49.7634        -7021.395       -7021.395
     27402    49.7634        -7021.400       -7021.400
     27404    49.7635        -7021.402       -7021.402
     27406    49.7636        -7021.403       -7021.403
     27408    49.7636        -7021.403       -7021.403
     27410    49.7636        -7021.401       -7021.401
     27412    49.7637        -7021.397       -7021.397
     27414    49.7637        -7021.395       -7021.395
     27416    49.7638        -7021.394       -7021.394
     27418    49.7638        -7021.391       -7021.391
     27420    49.7638        -7021.389       -7021.389
     27422    49.7637        -7021.386       -7021.386
     27424    49.7637        -7021.385       -7021.385
     27426    49.7637        -7021.383       -7021.383
     27428    49.7637        -7021.383       -7021.383
     27430    49.7637        -7021.384       -7021.384
     27432    49.7636        -7021.382       -7021.382
     27434    49.7636        -7021.383       -7021.383
     27436    49.7637        -7021.385       -7021.385
     27438    49.7637        -7021.386       -7021.386
     27440    49.7637        -7021.390       -7021.390
     27442    49.7637        -7021.393       -7021.393
     27444    49.7637        -7021.394       -7021.394
     27446    49.7636        -7021.393       -7021.393
     27448    49.7636        -7021.393       -7021.393
     27450    49.7637        -7021.396       -7021.396
     27452    49.7637        -7021.397       -7021.397
     27454    49.7636        -7021.398       -7021.398
     27456    49.7636        -7021.400       -7021.400
     27458    49.7635        -7021.401       -7021.401
     27460    49.7635        -7021.402       -7021.402
     27462    49.7635        -7021.406       -7021.406
     27464    49.7635        -7021.408       -7021.408
     27466    49.7634        -7021.407       -7021.407
     27468    49.7635        -7021.408       -7021.408
     27470    49.7635        -7021.409       -7021.409
     27472    49.7635        -7021.407       -7021.407
     27474    49.7635        -7021.405       -7021.405
     27476    49.7635        -7021.404       -7021.404
     27478    49.7635        -7021.403       -7021.403
     27480    49.7635        -7021.401       -7021.401
     27482    49.7636        -7021.401       -7021.401
     27484    49.7636        -7021.399       -7021.399
     27486    49.7637        -7021.400       -7021.400
     27488    49.7636        -7021.397       -7021.397
     27490    49.7636        -7021.395       -7021.395
     27492    49.7636        -7021.392       -7021.392
     27494    49.7637        -7021.390       -7021.390
     27496    49.7637        -7021.389       -7021.389
     27498    49.7637        -7021.387       -7021.387
     27500    49.7638        -7021.384       -7021.384
     27502    49.7637        -7021.381       -7021.381
     27504    49.7638        -7021.378       -7021.378
     27506    49.7638        -7021.375       -7021.375
     27508    49.7638        -7021.373       -7021.373
     27510    49.7638        -7021.373       -7021.373
     27512    49.7638        -7021.370       -7021.370
     27514    49.7638        -7021.370       -7021.370
     27516    49.7638        -7021.371       -7021.371
     27518    49.7638        -7021.371       -7021.371
     27520    49.7639        -7021.371       -7021.371
     27522    49.7639        -7021.368       -7021.368
     27524    49.7640        -7021.371       -7021.371
     27526    49.7639        -7021.373       -7021.373
     27528    49.7639        -7021.375       -7021.375
     27530    49.7639        -7021.376       -7021.376
     27532    49.7639        -7021.381       -7021.381
     27534    49.7639        -7021.389       -7021.389
     27536    49.7639        -7021.396       -7021.396
     27538    49.7639        -7021.404       -7021.404
     27540    49.7638        -7021.412       -7021.412
     27542    49.7638        -7021.419       -7021.419
     27544    49.7638        -7021.427       -7021.427
     27546    49.7638        -7021.432       -7021.432
     27548    49.7638        -7021.440       -7021.440
     27550    49.7638        -7021.444       -7021.444
     27552    49.7638        -7021.449       -7021.449
     27554    49.7638        -7021.453       -7021.453
     27556    49.7638        -7021.459       -7021.459
     27558    49.7638        -7021.463       -7021.463
     27560    49.7638        -7021.465       -7021.465
     27562    49.7638        -7021.468       -7021.468
     27564    49.7638        -7021.469       -7021.469
     27566    49.7639        -7021.470       -7021.470
     27568    49.7639        -7021.470       -7021.470
     27570    49.7639        -7021.470       -7021.470
     27572    49.7639        -7021.468       -7021.468
     27574    49.7639        -7021.465       -7021.465
     27576    49.7640        -7021.464       -7021.464
     27578    49.7640        -7021.463       -7021.463
     27580    49.7639        -7021.461       -7021.461
     27582    49.7639        -7021.455       -7021.455
     27584    49.7640        -7021.449       -7021.449
     27586    49.7640        -7021.446       -7021.446
     27588    49.7639        -7021.441       -7021.441
     27590    49.7640        -7021.439       -7021.439
     27592    49.7640        -7021.439       -7021.439
     27594    49.7641        -7021.435       -7021.435
     27596    49.7641        -7021.430       -7021.430
     27598    49.7642        -7021.427       -7021.427
     27600    49.7643        -7021.424       -7021.424
     27602    49.7643        -7021.424       -7021.424
     27604    49.7643        -7021.425       -7021.425
     27606    49.7643        -7021.422       -7021.422
     27608    49.7643        -7021.418       -7021.418
     27610    49.7644        -7021.413       -7021.413
     27612    49.7644        -7021.412       -7021.412
     27614    49.7644        -7021.411       -7021.411
     27616    49.7644        -7021.412       -7021.412
     27618    49.7644        -7021.414       -7021.414
     27620    49.7643        -7021.416       -7021.416
     27622    49.7643        -7021.417       -7021.417
     27624    49.7644        -7021.419       -7021.419
     27626    49.7645        -7021.418       -7021.418
     27628    49.7645        -7021.419       -7021.419
     27630    49.7646        -7021.420       -7021.420
     27632    49.7645        -7021.418       -7021.418
     27634    49.7645        -7021.418       -7021.418
     27636    49.7645        -7021.415       -7021.415
     27638    49.7645        -7021.411       -7021.411
     27640    49.7645        -7021.405       -7021.405
     27642    49.7645        -7021.403       -7021.403
     27644    49.7645        -7021.402       -7021.402
     27646    49.7645        -7021.401       -7021.401
     27648    49.7646        -7021.399       -7021.399
     27650    49.7646        -7021.399       -7021.399
     27652    49.7646        -7021.399       -7021.399
     27654    49.7646        -7021.400       -7021.400
     27656    49.7646        -7021.402       -7021.402
     27658    49.7645        -7021.402       -7021.402
     27660    49.7645        -7021.402       -7021.402
     27662    49.7645        -7021.402       -7021.402
     27664    49.7646        -7021.402       -7021.402
     27666    49.7645        -7021.402       -7021.402
     27668    49.7646        -7021.399       -7021.399
     27670    49.7647        -7021.399       -7021.399
     27672    49.7646        -7021.396       -7021.396
     27674    49.7647        -7021.392       -7021.392
     27676    49.7647        -7021.391       -7021.391
     27678    49.7647        -7021.390       -7021.390
     27680    49.7647        -7021.390       -7021.390
     27682    49.7647        -7021.390       -7021.390
     27684    49.7647        -7021.389       -7021.389
     27686    49.7648        -7021.390       -7021.390
     27688    49.7648        -7021.392       -7021.392
