No. moves  % accept.   % acc. vol.    E_tot          E_sr          Vol       Lx        Ly        Lz
     25866    93.6229        61.4591         -19.671      -19.671     5174836861.21  1729.67917  1729.67917  1729.67917
     25868    93.6234        61.4582         -19.431      -19.431     5176072384.91  1729.81681  1729.81681  1729.81681
     25870    93.6239        61.4573         -19.949      -19.949     5173547008.35  1729.53544  1729.53544  1729.53544
     25872    93.6243        61.4564         -21.047      -21.047     5174440501.30  1729.63500  1729.63500  1729.63500
     25874    93.6248        61.4594         -21.105      -21.105     5177798258.47  1730.00905  1730.00905  1730.00905
     25876    93.6253        61.4585         -19.684      -19.684     5179473617.20  1730.19562  1730.19562  1730.19562
     25878    93.6258        61.4576         -19.083      -19.083     5177440910.16  1729.96925  1729.96925  1729.96925
     25880    93.6263        61.4606         -20.172      -20.172     5179233847.08  1730.16892  1730.16892  1730.16892
     25882    93.6267        61.4597         -19.011      -19.011     5180872725.26  1730.35140  1730.35140  1730.35140
     25884    93.6272        61.4627         -20.368      -20.368     5182905499.67  1730.57767  1730.57767  1730.57767
     25886    93.6277        61.4657         -19.139      -19.139     5186865885.96  1731.01835  1731.01835  1731.01835
     25888    93.6282        61.4686         -19.309      -19.309     5185244475.74  1730.83796  1730.83796  1730.83796
     25890    93.6286        61.4677         -16.700      -16.700     5185590019.75  1730.87641  1730.87641  1730.87641
     25892    93.6291        61.4707         -18.675      -18.675     5186624231.33  1730.99147  1730.99147  1730.99147
     25894    93.6296        61.4660         -18.749      -18.749     5186624231.33  1730.99147  1730.99147  1730.99147
     25896    93.6301        61.4690         -19.573      -19.573     5187128336.21  1731.04755  1731.04755  1731.04755
     25898    93.6306        61.4681         -19.772      -19.772     5189437930.32  1731.30443  1731.30443  1731.30443
     25900    93.6311        61.4633         -18.615      -18.615     5189437930.32  1731.30443  1731.30443  1731.30443
     25902    93.6315        61.4624         -19.273      -19.273     5189143774.94  1731.27172  1731.27172  1731.27172
     25904    93.6320        61.4616         -18.519      -18.519     5191833739.05  1731.57082  1731.57082  1731.57082
     25906    93.6325        61.4607         -18.744      -18.744     5193956244.91  1731.80675  1731.80675  1731.80675
     25908    93.6330        61.4598         -20.980      -20.980     5194620715.34  1731.88060  1731.88060  1731.88060
     25910    93.6334        61.4589         -21.009      -21.009     5194550808.34  1731.87283  1731.87283  1731.87283
     25912    93.6339        61.4619         -20.033      -20.033     5197348549.37  1732.18370  1732.18370  1732.18370
     25914    93.6344        61.4648         -18.687      -18.687     5197261071.38  1732.17398  1732.17398  1732.17398
     25916    93.6349        61.4678         -19.113      -19.113     5197518565.06  1732.20259  1732.20259  1732.20259
     25918    93.6353        61.4669         -17.775      -17.775     5196173587.75  1732.05316  1732.05316  1732.05316
     25920    93.6358        61.4699         -17.684      -17.684     5198989583.67  1732.36599  1732.36599  1732.36599
     25922    93.6363        61.4729         -17.274      -17.274     5199126844.99  1732.38124  1732.38124  1732.38124
     25924    93.6368        61.4759         -18.652      -18.652     5200031141.93  1732.48167  1732.48167  1732.48167
     25926    93.6373        61.4750         -17.281      -17.281     5199282309.64  1732.39850  1732.39850  1732.39850
     25928    93.6377        61.4779         -17.447      -17.447     5197509730.72  1732.20161  1732.20161  1732.20161
     25930    93.6382        61.4771         -17.634      -17.634     5199438668.63  1732.41587  1732.41587  1732.41587
     25932    93.6387        61.4800         -16.838      -16.838     5202122464.72  1732.71389  1732.71389  1732.71389
     25934    93.6392        61.4791         -17.200      -17.200     5200736818.56  1732.56004  1732.56004  1732.56004
     25936    93.6396        61.4783         -17.614      -17.614     5198259435.80  1732.28489  1732.28489  1732.28489
     25938    93.6401        61.4812         -18.387      -18.387     5197405535.87  1732.19003  1732.19003  1732.19003
     25940    93.6406        61.4842         -19.117      -19.117     5199833858.69  1732.45976  1732.45976  1732.45976
     25942    93.6411        61.4872         -18.094      -18.094     5201256296.12  1732.61772  1732.61772  1732.61772
     25944    93.6415        61.4863         -16.055      -16.055     5200729734.27  1732.55925  1732.55925  1732.55925
     25946    93.6420        61.4854         -17.364      -17.364     5200994575.34  1732.58866  1732.58866  1732.58866
     25948    93.6425        61.4884         -16.614      -16.614     5201046692.75  1732.59444  1732.59444  1732.59444
     25950    93.6430        61.4913         -15.823      -15.823     5201935642.96  1732.69315  1732.69315  1732.69315
     25952    93.6434        61.4943         -15.455      -15.455     5204847678.81  1733.01641  1733.01641  1733.01641
     25954    93.6439        61.4973         -15.611      -15.611     5206098541.86  1733.15523  1733.15523  1733.15523
     25956    93.6444        61.5002         -17.028      -17.028     5207045910.23  1733.26035  1733.26035  1733.26035
     25958    93.6449        61.4993         -17.439      -17.439     5206942810.46  1733.24891  1733.24891  1733.24891
     25960    93.6453        61.5023         -16.117      -16.117     5208426851.76  1733.41356  1733.41356  1733.41356
     25962    93.6458        61.5014         -16.844      -16.844     5209624764.64  1733.54644  1733.54644  1733.54644
     25964    93.6463        61.4967         -17.863      -17.863     5209624764.64  1733.54644  1733.54644  1733.54644
     25966    93.6468        61.4958         -17.957      -17.957     5210339886.78  1733.62576  1733.62576  1733.62576
     25968    93.6473        61.4988         -16.903      -16.903     5208292513.94  1733.39866  1733.39866  1733.39866
     25970    93.6477        61.5017         -17.912      -17.912     5212034383.23  1733.81368  1733.81368  1733.81368
     25972    93.6482        61.5008         -17.268      -17.268     5210996017.98  1733.69853  1733.69853  1733.69853
     25974    93.6487        61.5038         -16.493      -16.493     5211747144.26  1733.78182  1733.78182  1733.78182
     25976    93.6492        61.5029         -17.254      -17.254     5209906433.06  1733.57768  1733.57768  1733.57768
     25978    93.6496        61.5059         -16.110      -16.110     5208362551.93  1733.40643  1733.40643  1733.40643
     25980    93.6501        61.5012         -17.075      -17.075     5208362551.93  1733.40643  1733.40643  1733.40643
     25982    93.6506        61.4964         -17.957      -17.957     5208362551.93  1733.40643  1733.40643  1733.40643
     25984    93.6511        61.4994         -18.414      -18.414     5210186131.93  1733.60871  1733.60871  1733.60871
     25986    93.6515        61.4985         -18.342      -18.342     5209736918.60  1733.55888  1733.55888  1733.55888
     25988    93.6520        61.5015         -18.784      -18.784     5209885106.20  1733.57532  1733.57532  1733.57532
     25990    93.6525        61.4967         -18.188      -18.188     5209885106.20  1733.57532  1733.57532  1733.57532
     25992    93.6530        61.4958         -17.460      -17.460     5211333210.31  1733.73592  1733.73592  1733.73592
     25994    93.6534        61.4950         -16.992      -16.992     5209570120.23  1733.54038  1733.54038  1733.54038
     25996    93.6539        61.4979         -17.201      -17.201     5210087025.38  1733.59771  1733.59771  1733.59771
     25998    93.6544        61.4970         -17.307      -17.307     5212106940.46  1733.82172  1733.82172  1733.82172
     26000    93.6549        61.4962         -16.143      -16.143     5213441295.23  1733.96967  1733.96967  1733.96967
     26002    93.6553        61.4991         -17.214      -17.214     5215759508.66  1734.22664  1734.22664  1734.22664
     26004    93.6558        61.5021         -15.782      -15.782     5216177210.23  1734.27293  1734.27293  1734.27293
     26006    93.6563        61.5012         -16.118      -16.118     5216679844.90  1734.32864  1734.32864  1734.32864
     26008    93.6568        61.5003         -15.128      -15.128     5219050905.68  1734.59136  1734.59136  1734.59136
     26010    93.6573        61.5033         -16.533      -16.533     5222073455.60  1734.92615  1734.92615  1734.92615
     26012    93.6577        61.5024         -17.364      -17.364     5219589731.06  1734.65105  1734.65105  1734.65105
     26014    93.6582        61.5015         -16.526      -16.526     5219782780.10  1734.67243  1734.67243  1734.67243
     26016    93.6587        61.5045         -16.227      -16.227     5220186090.78  1734.71711  1734.71711  1734.71711
     26018    93.6592        61.5074         -16.396      -16.396     5219157129.74  1734.60312  1734.60312  1734.60312
     26020    93.6596        61.5104         -15.340      -15.340     5220331710.81  1734.73324  1734.73324  1734.73324
     26022    93.6601        61.5095         -16.442      -16.442     5221513069.49  1734.86409  1734.86409  1734.86409
     26024    93.6606        61.5086         -15.394      -15.394     5221320341.72  1734.84274  1734.84274  1734.84274
     26026    93.6611        61.5077         -16.454      -16.454     5223646323.97  1735.10031  1735.10031  1735.10031
     26028    93.6615        61.5107         -14.752      -14.752     5226387707.28  1735.40379  1735.40379  1735.40379
     26030    93.6620        61.5136         -13.654      -13.654     5228534674.39  1735.64139  1735.64139  1735.64139
     26032    93.6625        61.5166         -12.874      -12.874     5229480142.98  1735.74600  1735.74600  1735.74600
     26034    93.6630        61.5196         -13.269      -13.269     5229681429.58  1735.76827  1735.76827  1735.76827
     26036    93.6634        61.5225         -13.353      -13.353     5232390976.77  1736.06799  1736.06799  1736.06799
     26038    93.6639        61.5255         -13.602      -13.602     5235481322.38  1736.40971  1736.40971  1736.40971
     26040    93.6644        61.5284         -13.817      -13.817     5237086575.63  1736.58716  1736.58716  1736.58716
     26042    93.6649        61.5275         -15.056      -15.056     5236268601.62  1736.49674  1736.49674  1736.49674
     26044    93.6653        61.5266         -14.667      -14.667     5238691068.74  1736.76448  1736.76448  1736.76448
     26046    93.6658        61.5296         -13.970      -13.970     5239839223.73  1736.89136  1736.89136  1736.89136
     26048    93.6663        61.5287         -14.655      -14.655     5241123102.02  1737.03320  1737.03320  1737.03320
     26050    93.6668        61.5317         -16.262      -16.262     5243709074.34  1737.31884  1737.31884  1737.31884
     26052    93.6672        61.5308         -14.384      -14.384     5246326035.15  1737.60781  1737.60781  1737.60781
     26054    93.6677        61.5299         -16.030      -16.030     5245339799.95  1737.49892  1737.49892  1737.49892
     26056    93.6682        61.5252         -14.892      -14.892     5245339799.95  1737.49892  1737.49892  1737.49892
     26058    93.6687        61.5281         -15.068      -15.068     5245206120.00  1737.48416  1737.48416  1737.48416
     26060    93.6691        61.5272         -16.992      -16.992     5246202393.48  1737.59416  1737.59416  1737.59416
     26062    93.6696        61.5264         -16.495      -16.495     5247174337.68  1737.70145  1737.70145  1737.70145
     26064    93.6701        61.5216         -15.834      -15.834     5247174337.68  1737.70145  1737.70145  1737.70145
     26066    93.6706        61.5208         -15.673      -15.673     5246348666.21  1737.61030  1737.61030  1737.61030
     26068    93.6710        61.5199         -14.623      -14.623     5246521259.95  1737.62936  1737.62936  1737.62936
     26070    93.6715        61.5190         -15.532      -15.532     5246713394.02  1737.65057  1737.65057  1737.65057
     26072    93.6720        61.5181         -15.341      -15.341     5244805424.89  1737.43991  1737.43991  1737.43991
     26074    93.6725        61.5172         -14.671      -14.671     5246967969.51  1737.67867  1737.67867  1737.67867
     26076    93.6729        61.5163         -15.151      -15.151     5245336924.45  1737.49860  1737.49860  1737.49860
     26078    93.6734        61.5193         -13.990      -13.990     5245908393.06  1737.56170  1737.56170  1737.56170
     26080    93.6739        61.5222         -13.872      -13.872     5247844252.02  1737.77540  1737.77540  1737.77540
     26082    93.6744        61.5252         -13.121      -13.121     5246998716.33  1737.68207  1737.68207  1737.68207
     26084    93.6748        61.5281         -13.126      -13.126     5250687392.17  1738.08917  1738.08917  1738.08917
     26086    93.6753        61.5311         -11.287      -11.287     5253607476.17  1738.41132  1738.41132  1738.41132
     26088    93.6758        61.5264         -14.607      -14.607     5253607476.17  1738.41132  1738.41132  1738.41132
     26090    93.6763        61.5255         -15.976      -15.976     5255016270.95  1738.56669  1738.56669  1738.56669
     26092    93.6767        61.5284         -15.156      -15.156     5253305208.23  1738.37798  1738.37798  1738.37798
     26094    93.6772        61.5314         -16.085      -16.085     5253231582.28  1738.36985  1738.36985  1738.36985
     26096    93.6777        61.5343         -15.792      -15.792     5255404910.82  1738.60955  1738.60955  1738.60955
     26098    93.6781        61.5296         -15.144      -15.144     5255404910.82  1738.60955  1738.60955  1738.60955
     26100    93.6786        61.5287         -15.300      -15.300     5256521278.69  1738.73265  1738.73265  1738.73265
     26102    93.6791        61.5317         -15.677      -15.677     5256268831.96  1738.70481  1738.70481  1738.70481
     26104    93.6796        61.5308         -16.180      -16.180     5257544124.48  1738.84542  1738.84542  1738.84542
     26106    93.6800        61.5337         -15.544      -15.544     5259654276.58  1739.07802  1739.07802  1739.07802
     26108    93.6805        61.5329         -14.996      -14.996     5261586590.81  1739.29096  1739.29096  1739.29096
     26110    93.6810        61.5282         -15.879      -15.879     5261586590.81  1739.29096  1739.29096  1739.29096
     26112    93.6814        61.5311         -15.931      -15.931     5261945578.72  1739.33052  1739.33052  1739.33052
     26114    93.6819        61.5302         -16.579      -16.579     5263496554.90  1739.50139  1739.50139  1739.50139
     26116    93.6824        61.5332         -16.394      -16.394     5267253145.91  1739.91513  1739.91513  1739.91513
     26118    93.6829        61.5361         -15.316      -15.316     5265830850.62  1739.75850  1739.75850  1739.75850
     26120    93.6833        61.5391         -15.558      -15.558     5265641703.87  1739.73767  1739.73767  1739.73767
     26122    93.6838        61.5382         -13.957      -13.957     5266953456.06  1739.88213  1739.88213  1739.88213
     26124    93.6843        61.5411         -12.566      -12.566     5269444696.66  1740.15640  1740.15640  1740.15640
     26126    93.6848        61.5441         -12.454      -12.454     5272227693.23  1740.46270  1740.46270  1740.46270
     26128    93.6852        61.5432         -11.766      -11.766     5271430018.13  1740.37492  1740.37492  1740.37492
     26130    93.6857        61.5461         -13.523      -13.523     5269628538.41  1740.17664  1740.17664  1740.17664
     26132    93.6862        61.5452         -14.366      -14.366     5269869194.69  1740.20313  1740.20313  1740.20313
     26134    93.6866        61.5443         -14.159      -14.159     5271116431.95  1740.34040  1740.34040  1740.34040
     26136    93.6871        61.5435         -14.210      -14.210     5272215932.51  1740.46140  1740.46140  1740.46140
     26138    93.6876        61.5464         -16.169      -16.169     5269068865.18  1740.11503  1740.11503  1740.11503
     26140    93.6881        61.5455         -14.197      -14.197     5270323200.41  1740.25310  1740.25310  1740.25310
     26142    93.6885        61.5485         -15.336      -15.336     5268643846.20  1740.06824  1740.06824  1740.06824
     26144    93.6890        61.5476         -15.435      -15.435     5269539620.62  1740.16685  1740.16685  1740.16685
     26146    93.6895        61.5505         -13.705      -13.705     5268162596.01  1740.01526  1740.01526  1740.01526
     26148    93.6899        61.5535         -15.468      -15.468     5267876594.97  1739.98377  1739.98377  1739.98377
     26150    93.6904        61.5564         -15.038      -15.038     5267358089.48  1739.92668  1739.92668  1739.92668
     26152    93.6909        61.5593         -13.253      -13.253     5270290234.05  1740.24947  1740.24947  1740.24947
     26154    93.6914        61.5623         -14.106      -14.106     5273385911.53  1740.59014  1740.59014  1740.59014
     26156    93.6918        61.5614         -14.586      -14.586     5275804945.81  1740.85625  1740.85625  1740.85625
     26158    93.6923        61.5643         -15.764      -15.764     5277181587.61  1741.00765  1741.00765  1741.00765
     26160    93.6928        61.5635         -14.273      -14.273     5278323032.08  1741.13317  1741.13317  1741.13317
     26162    93.6932        61.5664         -14.323      -14.323     5281896342.42  1741.52598  1741.52598  1741.52598
     26164    93.6937        61.5655         -15.873      -15.873     5283759861.14  1741.73077  1741.73077  1741.73077
     26166    93.6942        61.5684         -15.283      -15.283     5283879316.60  1741.74389  1741.74389  1741.74389
     26168    93.6947        61.5637         -15.378      -15.378     5283879316.60  1741.74389  1741.74389  1741.74389
     26170    93.6951        61.5667         -13.757      -13.757     5284315446.42  1741.79181  1741.79181  1741.79181
     26172    93.6956        61.5658         -16.080      -16.080     5286423870.42  1742.02344  1742.02344  1742.02344
     26174    93.6961        61.5649         -15.237      -15.237     5285169428.37  1741.88564  1741.88564  1741.88564
     26176    93.6965        61.5640         -15.839      -15.839     5284941308.00  1741.86058  1741.86058  1741.86058
     26178    93.6970        61.5670         -15.726      -15.726     5287912300.18  1742.18692  1742.18692  1742.18692
     26180    93.6975        61.5699         -14.736      -14.736     5285873197.96  1741.96295  1741.96295  1741.96295
     26182    93.6980        61.5690         -14.437      -14.437     5287732271.39  1742.16715  1742.16715  1742.16715
     26184    93.6984        61.5720         -15.510      -15.510     5289349508.20  1742.34474  1742.34474  1742.34474
     26186    93.6989        61.5749         -14.771      -14.771     5291849574.52  1742.61921  1742.61921  1742.61921
     26188    93.6994        61.5778         -13.811      -13.811     5294100015.27  1742.86620  1742.86620  1742.86620
     26190    93.6998        61.5808         -14.030      -14.030     5295689579.52  1743.04061  1743.04061  1743.04061
     26192    93.7003        61.5837         -13.840      -13.840     5298294887.19  1743.32641  1743.32641  1743.32641
     26194    93.7008        61.5828         -15.212      -15.212     5299582441.64  1743.46761  1743.46761  1743.46761
     26196    93.7012        61.5857         -15.067      -15.067     5299432712.06  1743.45119  1743.45119  1743.45119
     26198    93.7017        61.5849         -14.960      -14.960     5300732639.34  1743.59374  1743.59374  1743.59374
     26200    93.7022        61.5878         -14.336      -14.336     5304796434.35  1744.03920  1744.03920  1744.03920
     26202    93.7026        61.5869         -14.029      -14.029     5307262782.62  1744.30944  1744.30944  1744.30944
     26204    93.7031        61.5860         -15.103      -15.103     5305600385.70  1744.12729  1744.12729  1744.12729
     26206    93.7036        61.5889         -14.257      -14.257     5306994171.77  1744.28001  1744.28001  1744.28001
     26208    93.7040        61.5919         -15.346      -15.346     5307945034.09  1744.38418  1744.38418  1744.38418
     26210    93.7045        61.5948         -15.498      -15.498     5307658719.26  1744.35281  1744.35281  1744.35281
     26212    93.7050        61.5939         -15.803      -15.803     5308689286.60  1744.46570  1744.46570  1744.46570
     26214    93.7054        61.5969         -14.798      -14.798     5310915969.44  1744.70957  1744.70957  1744.70957
     26216    93.7059        61.5998         -16.270      -16.270     5309512941.93  1744.55592  1744.55592  1744.55592
     26218    93.7064        61.5989         -13.454      -13.454     5311002240.08  1744.71902  1744.71902  1744.71902
     26220    93.7068        61.5980         -15.752      -15.752     5311449598.46  1744.76800  1744.76800  1744.76800
     26222    93.7073        61.5971         -14.761      -14.761     5311353913.59  1744.75753  1744.75753  1744.75753
     26224    93.7078        61.6001         -13.384      -13.384     5313424568.64  1744.98423  1744.98423  1744.98423
     26226    93.7083        61.6030         -13.243      -13.243     5314204994.52  1745.06966  1745.06966  1745.06966
     26228    93.7087        61.6059         -15.461      -15.461     5314878583.80  1745.14339  1745.14339  1745.14339
     26230    93.7092        61.6012         -15.179      -15.179     5314878583.80  1745.14339  1745.14339  1745.14339
     26232    93.7097        61.6041         -16.161      -16.161     5317249824.61  1745.40288  1745.40288  1745.40288
     26234    93.7101        61.6071         -16.806      -16.806     5322318799.45  1745.95734  1745.95734  1745.95734
     26236    93.7106        61.6100         -15.103      -15.103     5324976384.42  1746.24789  1746.24789  1746.24789
     26238    93.7111        61.6129         -16.974      -16.974     5327626476.06  1746.53753  1746.53753  1746.53753
     26240    93.7115        61.6159         -17.223      -17.223     5328020592.99  1746.58060  1746.58060  1746.58060
     26242    93.7120        61.6188         -16.857      -16.857     5332121985.41  1747.02864  1747.02864  1747.02864
     26244    93.7125        61.6179         -15.977      -15.977     5330824563.67  1746.88693  1746.88693  1746.88693
     26246    93.7129        61.6208         -17.193      -17.193     5332049539.63  1747.02073  1747.02073  1747.02073
     26248    93.7134        61.6199         -16.920      -16.920     5334573149.48  1747.29630  1747.29630  1747.29630
     26250    93.7139        61.6229         -17.447      -17.447     5335548305.62  1747.40277  1747.40277  1747.40277
     26252    93.7143        61.6220         -16.706      -16.706     5335216541.16  1747.36655  1747.36655  1747.36655
     26254    93.7148        61.6173         -16.238      -16.238     5335216541.16  1747.36655  1747.36655  1747.36655
     26256    93.7153        61.6202         -15.122      -15.122     5337279443.69  1747.59173  1747.59173  1747.59173
     26258    93.7157        61.6231         -14.712      -14.712     5339718972.67  1747.85795  1747.85795  1747.85795
     26260    93.7162        61.6260         -15.602      -15.602     5338571485.18  1747.73274  1747.73274  1747.73274
     26262    93.7167        61.6252         -13.894      -13.894     5338458208.43  1747.72037  1747.72037  1747.72037
     26264    93.7171        61.6281         -14.180      -14.180     5341106881.82  1748.00937  1748.00937  1748.00937
     26266    93.7176        61.6272         -15.664      -15.664     5339532789.53  1747.83763  1747.83763  1747.83763
     26268    93.7181        61.6301         -15.859      -15.859     5340166332.76  1747.90676  1747.90676  1747.90676
     26270    93.7185        61.6330         -16.687      -16.687     5340741854.05  1747.96955  1747.96955  1747.96955
     26272    93.7190        61.6360         -15.924      -15.924     5344664551.26  1748.39740  1748.39740  1748.39740
     26274    93.7195        61.6351         -15.930      -15.930     5344737774.38  1748.40538  1748.40538  1748.40538
     26276    93.7199        61.6380         -16.958      -16.958     5343990126.17  1748.32385  1748.32385  1748.32385
     26278    93.7204        61.6409         -16.587      -16.587     5345324726.97  1748.46938  1748.46938  1748.46938
     26280    93.7209        61.6438         -16.228      -16.228     5345532788.75  1748.49207  1748.49207  1748.49207
     26282    93.7213        61.6429         -16.537      -16.537     5345499017.62  1748.48838  1748.48838  1748.48838
     26284    93.7218        61.6421         -15.913      -15.913     5343796657.81  1748.30275  1748.30275  1748.30275
     26286    93.7223        61.6412         -14.999      -14.999     5343830190.50  1748.30641  1748.30641  1748.30641
     26288    93.7227        61.6365         -15.073      -15.073     5343830190.50  1748.30641  1748.30641  1748.30641
     26290    93.7232        61.6394         -14.741      -14.741     5344340166.03  1748.36202  1748.36202  1748.36202
     26292    93.7237        61.6347         -16.388      -16.388     5344340166.03  1748.36202  1748.36202  1748.36202
     26294    93.7241        61.6376         -15.459      -15.459     5345441959.08  1748.48216  1748.48216  1748.48216
     26296    93.7246        61.6406         -14.664      -14.664     5346611451.19  1748.60967  1748.60967  1748.60967
     26298    93.7251        61.6397         -14.828      -14.828     5347870555.06  1748.74692  1748.74692  1748.74692
     26300    93.7255        61.6426         -15.403      -15.403     5349351184.96  1748.90829  1748.90829  1748.90829
     26302    93.7260        61.6455         -15.545      -15.545     5350673567.71  1749.05239  1749.05239  1749.05239
     26304    93.7265        61.6484         -16.212      -16.212     5353410884.57  1749.35060  1749.35060  1749.35060
     26306    93.7269        61.6513         -15.869      -15.869     5353566362.16  1749.36754  1749.36754  1749.36754
     26308    93.7274        61.6504         -15.108      -15.108     5353960793.25  1749.41050  1749.41050  1749.41050
     26310    93.7279        61.6534         -16.015      -16.015     5356218427.49  1749.65636  1749.65636  1749.65636
     26312    93.7283        61.6525         -16.036      -16.036     5357632041.12  1749.81027  1749.81027  1749.81027
     26314    93.7288        61.6554         -16.280      -16.280     5361274190.43  1750.20669  1750.20669  1750.20669
     26316    93.7293        61.6507         -15.485      -15.485     5361274190.43  1750.20669  1750.20669  1750.20669
     26318    93.7297        61.6536         -15.708      -15.708     5365892263.94  1750.70907  1750.70907  1750.70907
     26320    93.7302        61.6565         -15.710      -15.710     5365335343.73  1750.64850  1750.64850  1750.64850
     26322    93.7306        61.6594         -15.136      -15.136     5367165050.01  1750.84749  1750.84749  1750.84749
     26324    93.7311        61.6624         -14.794      -14.794     5370801656.68  1751.24283  1751.24283  1751.24283
     26326    93.7316        61.6653         -15.758      -15.758     5371284825.69  1751.29535  1751.29535  1751.29535
     26328    93.7320        61.6644         -15.697      -15.697     5373028582.71  1751.48484  1751.48484  1751.48484
     26330    93.7325        61.6635         -14.657      -14.657     5373892760.15  1751.57874  1751.57874  1751.57874
     26332    93.7330        61.6626         -15.365      -15.365     5375333295.02  1751.73524  1751.73524  1751.73524
     26334    93.7334        61.6655         -15.373      -15.373     5377443180.45  1751.96440  1751.96440  1751.96440
     26336    93.7339        61.6646         -15.679      -15.679     5377311510.13  1751.95010  1751.95010  1751.95010
     26338    93.7344        61.6638         -13.005      -13.005     5377664399.89  1751.98842  1751.98842  1751.98842
     26340    93.7348        61.6667         -12.899      -12.899     5381993067.27  1752.45838  1752.45838  1752.45838
     26342    93.7353        61.6620         -10.967      -10.967     5381993067.27  1752.45838  1752.45838  1752.45838
     26344    93.7358        61.6649         -11.619      -11.619     5382459598.82  1752.50901  1752.50901  1752.50901
     26346    93.7362        61.6640         -9.860      -9.860     5382916948.85  1752.55865  1752.55865  1752.55865
     26348    93.7367        61.6669         -12.683      -12.683     5387306123.85  1753.03486  1753.03486  1753.03486
     26350    93.7372        61.6660         -12.617      -12.617     5387087223.88  1753.01111  1753.01111  1753.01111
     26352    93.7376        61.6614         -13.994      -13.994     5387087223.88  1753.01111  1753.01111  1753.01111
     26354    93.7381        61.6643         -13.515      -13.515     5388810750.91  1753.19804  1753.19804  1753.19804
     26356    93.7386        61.6634         -13.691      -13.691     5391037491.75  1753.43949  1753.43949  1753.43949
     26358    93.7390        61.6663         -15.272      -15.272     5393497910.30  1753.70620  1753.70620  1753.70620
     26360    93.7395        61.6692         -14.788      -14.788     5393927756.16  1753.75279  1753.75279  1753.75279
     26362    93.7399        61.6683         -13.641      -13.641     5393896583.70  1753.74941  1753.74941  1753.74941
     26364    93.7404        61.6712         -14.571      -14.571     5398985149.24  1754.30073  1754.30073  1754.30073
     26366    93.7409        61.6703         -13.986      -13.986     5400211943.34  1754.43360  1754.43360  1754.43360
     26368    93.7413        61.6732         -14.849      -14.849     5398729785.59  1754.27307  1754.27307  1754.27307
     26370    93.7418        61.6686         -13.901      -13.901     5398729785.59  1754.27307  1754.27307  1754.27307
     26372    93.7423        61.6677         -14.309      -14.309     5399833171.03  1754.39258  1754.39258  1754.39258
     26374    93.7427        61.6668         -15.156      -15.156     5401293888.76  1754.55076  1754.55076  1754.55076
     26376    93.7432        61.6659         -14.841      -14.841     5402622952.65  1754.69465  1754.69465  1754.69465
     26378    93.7437        61.6612         -15.633      -15.633     5402622952.65  1754.69465  1754.69465  1754.69465
     26380    93.7441        61.6641         -14.820      -14.820     5404252576.60  1754.87106  1754.87106  1754.87106
     26382    93.7446        61.6670         -15.188      -15.188     5406189231.15  1755.08066  1755.08066  1755.08066
     26384    93.7450        61.6662         -15.477      -15.477     5407013431.09  1755.16985  1755.16985  1755.16985
     26386    93.7455        61.6653         -14.742      -14.742     5407160615.97  1755.18577  1755.18577  1755.18577
     26388    93.7460        61.6682         -13.594      -13.594     5408617074.43  1755.34335  1755.34335  1755.34335
     26390    93.7464        61.6711         -11.914      -11.914     5410395497.82  1755.53572  1755.53572  1755.53572
     26392    93.7469        61.6740         -13.461      -13.461     5408682858.58  1755.35047  1755.35047  1755.35047
     26394    93.7474        61.6769         -11.283      -11.283     5411761237.64  1755.68343  1755.68343  1755.68343
     26396    93.7478        61.6760         -11.303      -11.303     5411338904.30  1755.63775  1755.63775  1755.63775
     26398    93.7483        61.6789         -11.763      -11.763     5409266854.53  1755.41364  1755.41364  1755.41364
     26400    93.7488        61.6780         -11.180      -11.180     5409996839.19  1755.49260  1755.49260  1755.49260
     26402    93.7492        61.6771         -11.048      -11.048     5408582614.08  1755.33962  1755.33962  1755.33962
     26404    93.7497        61.6800         -11.687      -11.687     5410370304.59  1755.53300  1755.53300  1755.53300
     26406    93.7502        61.6792         -13.033      -13.033     5410626319.96  1755.56069  1755.56069  1755.56069
     26408    93.7506        61.6783         -12.781      -12.781     5412599851.24  1755.77411  1755.77411  1755.77411
     26410    93.7511        61.6736         -12.730      -12.730     5412599851.24  1755.77411  1755.77411  1755.77411
     26412    93.7516        61.6727         -12.859      -12.859     5413023607.58  1755.81993  1755.81993  1755.81993
     26414    93.7520        61.6756         -13.430      -13.430     5413687147.38  1755.89167  1755.89167  1755.89167
     26416    93.7525        61.6747         -13.061      -13.061     5414478709.26  1755.97724  1755.97724  1755.97724
     26418    93.7530        61.6739         -12.707      -12.707     5413933567.43  1755.91831  1755.91831  1755.91831
     26420    93.7534        61.6768         -12.465      -12.465     5416437891.41  1756.18901  1756.18901  1756.18901
     26422    93.7539        61.6759         -12.430      -12.430     5417218906.76  1756.27342  1756.27342  1756.27342
     26424    93.7544        61.6788         -13.222      -13.222     5415292074.98  1756.06517  1756.06517  1756.06517
     26426    93.7548        61.6817         -13.189      -13.189     5418903537.52  1756.45545  1756.45545  1756.45545
     26428    93.7553        61.6846         -11.917      -11.917     5420427749.04  1756.62012  1756.62012  1756.62012
     26430    93.7557        61.6875         -10.179      -10.179     5424710521.87  1757.08265  1757.08265  1757.08265
     26432    93.7562        61.6866         -11.052      -11.052     5425470288.14  1757.16467  1757.16467  1757.16467
