No. moves  % accept.   % accept. vol.   <E_tot>      <E_sr>    <Vol>      <Lx>     <Ly>    <Lz>
     43436    96.1806    67.6812    -52.111       -52.111      6453822615.18      1728.82214      1728.82214      1728.82214
     43438    96.1808    67.6804    -52.109       -52.109      6454353510.31      1728.86732      1728.86732      1728.86732
     43440    96.1809    67.6819    -52.106       -52.106      6454884678.25      1728.91251      1728.91251      1728.91251
     43442    96.1811    67.6833    -52.103       -52.103      6455415491.10      1728.95768      1728.95768      1728.95768
     43444    96.1813    67.6825    -52.101       -52.101      6455946448.27      1729.00286      1729.00286      1729.00286
     43446    96.1815    67.6840    -52.098       -52.098      6456476992.07      1729.04801      1729.04801      1729.04801
     43448    96.1816    67.6855    -52.095       -52.095      6457007620.95      1729.09316      1729.09316      1729.09316
     43450    96.1818    67.6870    -52.092       -52.092      6457537734.26      1729.13829      1729.13829      1729.13829
     43452    96.1820    67.6885    -52.089       -52.089      6458068221.93      1729.18343      1729.18343      1729.18343
     43454    96.1822    67.6900    -52.087       -52.087      6458599045.86      1729.22859      1729.22859      1729.22859
     43456    96.1823    67.6892    -52.084       -52.084      6459129736.02      1729.27374      1729.27374      1729.27374
     43458    96.1825    67.6906    -52.081       -52.081      6459659844.14      1729.31886      1729.31886      1729.31886
     43460    96.1827    67.6921    -52.078       -52.078      6460189785.41      1729.36396      1729.36396      1729.36396
     43462    96.1828    67.6913    -52.075       -52.075      6460719868.49      1729.40907      1729.40907      1729.40907
     43464    96.1830    67.6905    -52.073       -52.073      6461250114.61      1729.45419      1729.45419      1729.45419
     43466    96.1832    67.6920    -52.070       -52.070      6461780595.42      1729.49932      1729.49932      1729.49932
     43468    96.1834    67.6935    -52.067       -52.067      6462311338.42      1729.54446      1729.54446      1729.54446
     43470    96.1835    67.6927    -52.064       -52.064      6462842253.64      1729.58961      1729.58961      1729.58961
     43472    96.1837    67.6918    -52.061       -52.061      6463373349.74      1729.63476      1729.63476      1729.63476
     43474    96.1839    67.6933    -52.059       -52.059      6463903966.82      1729.67989      1729.67989      1729.67989
     43476    96.1841    67.6948    -52.056       -52.056      6464434800.75      1729.72503      1729.72503      1729.72503
     43478    96.1842    67.6917    -52.053       -52.053      6464965571.25      1729.77016      1729.77016      1729.77016
     43480    96.1844    67.6932    -52.050       -52.050      6465496352.72      1729.81529      1729.81529      1729.81529
     43482    96.1846    67.6947    -52.047       -52.047      6466027327.91      1729.86043      1729.86043      1729.86043
     43484    96.1848    67.6962    -52.045       -52.045      6466558249.71      1729.90556      1729.90556      1729.90556
     43486    96.1849    67.6976    -52.042       -52.042      6467088910.64      1729.95068      1729.95068      1729.95068
     43488    96.1851    67.6991    -52.039       -52.039      6467619569.71      1729.99580      1729.99580      1729.99580
     43490    96.1853    67.7006    -52.036       -52.036      6468149530.29      1730.04087      1730.04087      1730.04087
     43492    96.1854    67.7021    -52.034       -52.034      6468679617.59      1730.08596      1730.08596      1730.08596
     43494    96.1856    67.7036    -52.031       -52.031      6469210051.48      1730.13105      1730.13105      1730.13105
     43496    96.1858    67.7028    -52.028       -52.028      6469740162.24      1730.17613      1730.17613      1730.17613
     43498    96.1860    67.7043    -52.025       -52.025      6470269775.17      1730.22118      1730.22118      1730.22118
     43500    96.1861    67.7057    -52.023       -52.023      6470799321.66      1730.26623      1730.26623      1730.26623
     43502    96.1863    67.7072    -52.020       -52.020      6471328999.30      1730.31128      1730.31128      1730.31128
     43504    96.1865    67.7087    -52.017       -52.017      6471858843.64      1730.35633      1730.35633      1730.35633
     43506    96.1867    67.7102    -52.014       -52.014      6472388814.54      1730.40140      1730.40140      1730.40140
     43508    96.1868    67.7117    -52.011       -52.011      6472918841.37      1730.44646      1730.44646      1730.44646
     43510    96.1870    67.7109    -52.009       -52.009      6473449055.86      1730.49153      1730.49153      1730.49153
     43512    96.1872    67.7124    -52.006       -52.006      6473979607.95      1730.53662      1730.53662      1730.53662
     43514    96.1874    67.7138    -52.003       -52.003      6474510471.71      1730.58172      1730.58172      1730.58172
     43516    96.1875    67.7153    -52.000       -52.000      6475041733.38      1730.62684      1730.62684      1730.62684
     43518    96.1877    67.7168    -51.998       -51.998      6475572943.79      1730.67196      1730.67196      1730.67196
     43520    96.1879    67.7183    -51.995       -51.995      6476103950.51      1730.71706      1730.71706      1730.71706
     43522    96.1880    67.7198    -51.992       -51.992      6476634866.91      1730.76216      1730.76216      1730.76216
     43524    96.1882    67.7213    -51.989       -51.989      6477165361.17      1730.80723      1730.80723      1730.80723
     43526    96.1884    67.7227    -51.987       -51.987      6477695950.12      1730.85230      1730.85230      1730.85230
     43528    96.1886    67.7242    -51.984       -51.984      6478226013.47      1730.89735      1730.89735      1730.89735
     43530    96.1887    67.7257    -51.981       -51.981      6478755979.51      1730.94239      1730.94239      1730.94239
     43532    96.1889    67.7272    -51.978       -51.978      6479285707.36      1730.98741      1730.98741      1730.98741
     43534    96.1891    67.7287    -51.975       -51.975      6479815338.14      1731.03242      1731.03242      1731.03242
     43536    96.1893    67.7302    -51.973       -51.973      6480344849.17      1731.07743      1731.07743      1731.07743
     43538    96.1894    67.7293    -51.970       -51.970      6480874041.76      1731.12242      1731.12242      1731.12242
     43540    96.1896    67.7308    -51.967       -51.967      6481403625.55      1731.16743      1731.16743      1731.16743
     43542    96.1898    67.7277    -51.964       -51.964      6481933146.18      1731.21243      1731.21243      1731.21243
     43544    96.1899    67.7292    -51.961       -51.961      6482462663.83      1731.25743      1731.25743      1731.25743
     43546    96.1901    67.7284    -51.958       -51.958      6482992084.04      1731.30242      1731.30242      1731.30242
     43548    96.1903    67.7299    -51.956       -51.956      6483521685.37      1731.34742      1731.34742      1731.34742
     43550    96.1905    67.7313    -51.953       -51.953      6484051219.75      1731.39242      1731.39242      1731.39242
     43552    96.1906    67.7305    -51.950       -51.950      6484580370.61      1731.43739      1731.43739      1731.43739
     43554    96.1908    67.7297    -51.947       -51.947      6485109480.17      1731.48236      1731.48236      1731.48236
     43556    96.1910    67.7266    -51.945       -51.945      6485638526.66      1731.52732      1731.52732      1731.52732
     43558    96.1912    67.7281    -51.942       -51.942      6486167349.99      1731.57227      1731.57227      1731.57227
     43560    96.1913    67.7296    -51.939       -51.939      6486695764.76      1731.61719      1731.61719      1731.61719
     43562    96.1915    67.7288    -51.936       -51.936      6487223827.93      1731.66209      1731.66209      1731.66209
     43564    96.1917    67.7302    -51.934       -51.934      6487752062.69      1731.70701      1731.70701      1731.70701
     43566    96.1918    67.7317    -51.931       -51.931      6488280079.93      1731.75190      1731.75190      1731.75190
     43568    96.1920    67.7332    -51.928       -51.928      6488808533.87      1731.79682      1731.79682      1731.79682
     43570    96.1922    67.7347    -51.925       -51.925      6489337065.53      1731.84174      1731.84174      1731.84174
     43572    96.1924    67.7362    -51.922       -51.922      6489865174.93      1731.88664      1731.88664      1731.88664
     43574    96.1925    67.7376    -51.920       -51.920      6490393609.66      1731.93155      1731.93155      1731.93155
     43576    96.1927    67.7391    -51.917       -51.917      6490922061.79      1731.97646      1731.97646      1731.97646
     43578    96.1929    67.7406    -51.914       -51.914      6491450707.38      1732.02138      1732.02138      1732.02138
     43580    96.1931    67.7398    -51.911       -51.911      6491979525.69      1732.06631      1732.06631      1732.06631
     43582    96.1932    67.7413    -51.909       -51.909      6492508252.47      1732.11123      1732.11123      1732.11123
     43584    96.1934    67.7427    -51.906       -51.906      6493036964.26      1732.15615      1732.15615      1732.15615
     43586    96.1936    67.7419    -51.903       -51.903      6493565706.25      1732.20106      1732.20106      1732.20106
     43588    96.1937    67.7434    -51.900       -51.900      6494094324.13      1732.24597      1732.24597      1732.24597
     43590    96.1939    67.7449    -51.898       -51.898      6494623534.86      1732.29091      1732.29091      1732.29091
     43592    96.1941    67.7441    -51.895       -51.895      6495152970.77      1732.33586      1732.33586      1732.33586
     43594    96.1943    67.7433    -51.892       -51.892      6495682585.27      1732.38081      1732.38081      1732.38081
     43596    96.1944    67.7447    -51.889       -51.889      6496212197.12      1732.42577      1732.42577      1732.42577
     43598    96.1946    67.7462    -51.887       -51.887      6496741472.38      1732.47070      1732.47070      1732.47070
     43600    96.1948    67.7477    -51.884       -51.884      6497270903.67      1732.51564      1732.51564      1732.51564
     43602    96.1949    67.7469    -51.881       -51.881      6497800490.37      1732.56059      1732.56059      1732.56059
     43604    96.1951    67.7484    -51.878       -51.878      6498329817.17      1732.60552      1732.60552      1732.60552
     43606    96.1953    67.7499    -51.876       -51.876      6498859189.13      1732.65045      1732.65045      1732.65045
     43608    96.1955    67.7513    -51.873       -51.873      6499388634.78      1732.69538      1732.69538      1732.69538
     43610    96.1956    67.7528    -51.870       -51.870      6499918094.99      1732.74031      1732.74031      1732.74031
     43612    96.1958    67.7543    -51.867       -51.867      6500447676.88      1732.78525      1732.78525      1732.78525
     43614    96.1960    67.7558    -51.865       -51.865      6500977054.16      1732.83018      1732.83018      1732.83018
     43616    96.1961    67.7572    -51.862       -51.862      6501506114.24      1732.87508      1732.87508      1732.87508
     43618    96.1963    67.7587    -51.859       -51.859      6502034831.85      1732.91996      1732.91996      1732.91996
     43620    96.1965    67.7602    -51.856       -51.856      6502563456.57      1732.96484      1732.96484      1732.96484
     43622    96.1967    67.7617    -51.853       -51.853      6503092100.69      1733.00972      1733.00972      1733.00972
     43624    96.1968    67.7632    -51.851       -51.851      6503620982.02      1733.05460      1733.05460      1733.05460
     43626    96.1970    67.7646    -51.848       -51.848      6504149946.07      1733.09949      1733.09949      1733.09949
     43628    96.1972    67.7661    -51.845       -51.845      6504678880.71      1733.14438      1733.14438      1733.14438
     43630    96.1974    67.7676    -51.842       -51.842      6505207977.48      1733.18927      1733.18927      1733.18927
     43632    96.1975    67.7668    -51.839       -51.839      6505737036.72      1733.23416      1733.23416      1733.23416
     43634    96.1977    67.7683    -51.836       -51.836      6506266178.79      1733.27905      1733.27905      1733.27905
     43636    96.1979    67.7674    -51.833       -51.833      6506795160.66      1733.32394      1733.32394      1733.32394
     43638    96.1980    67.7689    -51.830       -51.830      6507323718.66      1733.36879      1733.36879      1733.36879
     43640    96.1982    67.7681    -51.828       -51.828      6507852028.68      1733.41363      1733.41363      1733.41363
     43642    96.1984    67.7696    -51.825       -51.825      6508379944.19      1733.45845      1733.45845      1733.45845
     43644    96.1986    67.7711    -51.822       -51.822      6508908198.87      1733.50328      1733.50328      1733.50328
     43646    96.1987    67.7725    -51.819       -51.819      6509436464.73      1733.54812      1733.54812      1733.54812
     43648    96.1989    67.7740    -51.816       -51.816      6509964605.89      1733.59294      1733.59294      1733.59294
     43650    96.1991    67.7732    -51.813       -51.813      6510492453.85      1733.63775      1733.63775      1733.63775
     43652    96.1993    67.7747    -51.810       -51.810      6511020011.23      1733.68254      1733.68254      1733.68254
     43654    96.1994    67.7739    -51.808       -51.808      6511547295.45      1733.72731      1733.72731      1733.72731
     43656    96.1996    67.7730    -51.805       -51.805      6512074442.18      1733.77207      1733.77207      1733.77207
     43658    96.1998    67.7722    -51.802       -51.802      6512601788.88      1733.81684      1733.81684      1733.81684
     43660    96.1999    67.7737    -51.799       -51.799      6513129246.87      1733.86162      1733.86162      1733.86162
     43662    96.2001    67.7752    -51.796       -51.796      6513656777.21      1733.90639      1733.90639      1733.90639
     43664    96.2003    67.7767    -51.794       -51.794      6514184353.35      1733.95117      1733.95117      1733.95117
     43666    96.2005    67.7781    -51.791       -51.791      6514711454.96      1733.99592      1733.99592      1733.99592
     43668    96.2006    67.7773    -51.788       -51.788      6515238334.76      1734.04066      1734.04066      1734.04066
     43670    96.2008    67.7765    -51.785       -51.785      6515765202.71      1734.08539      1734.08539      1734.08539
     43672    96.2010    67.7757    -51.783       -51.783      6516292167.09      1734.13013      1734.13013      1734.13013
     43674    96.2011    67.7772    -51.780       -51.780      6516819122.03      1734.17487      1734.17487      1734.17487
     43676    96.2013    67.7786    -51.777       -51.777      6517346031.17      1734.21960      1734.21960      1734.21960
     43678    96.2015    67.7801    -51.774       -51.774      6517872744.27      1734.26431      1734.26431      1734.26431
     43680    96.2017    67.7770    -51.772       -51.772      6518399394.81      1734.30903      1734.30903      1734.30903
     43682    96.2018    67.7762    -51.769       -51.769      6518925828.69      1734.35372      1734.35372      1734.35372
     43684    96.2020    67.7754    -51.766       -51.766      6519452100.38      1734.39841      1734.39841      1734.39841
     43686    96.2022    67.7769    -51.763       -51.763      6519978698.61      1734.44312      1734.44312      1734.44312
     43688    96.2023    67.7783    -51.761       -51.761      6520505081.13      1734.48781      1734.48781      1734.48781
     43690    96.2025    67.7775    -51.758       -51.758      6521031444.36      1734.53249      1734.53249      1734.53249
     43692    96.2027    67.7790    -51.755       -51.755      6521558157.79      1734.57720      1734.57720      1734.57720
     43694    96.2029    67.7782    -51.752       -51.752      6522084800.28      1734.62190      1734.62190      1734.62190
     43696    96.2030    67.7797    -51.750       -51.750      6522611216.62      1734.66658      1734.66658      1734.66658
     43698    96.2032    67.7811    -51.747       -51.747      6523138032.00      1734.71129      1734.71129      1734.71129
     43700    96.2034    67.7826    -51.744       -51.744      6523664585.83      1734.75597      1734.75597      1734.75597
     43702    96.2035    67.7841    -51.741       -51.741      6524191427.70      1734.80068      1734.80068      1734.80068
     43704    96.2037    67.7856    -51.738       -51.738      6524718081.11      1734.84536      1734.84536      1734.84536
     43706    96.2039    67.7870    -51.736       -51.736      6525244587.65      1734.89004      1734.89004      1734.89004
     43708    96.2041    67.7885    -51.733       -51.733      6525770779.46      1734.93471      1734.93471      1734.93471
     43710    96.2042    67.7900    -51.730       -51.730      6526296741.20      1734.97935      1734.97935      1734.97935
     43712    96.2044    67.7915    -51.727       -51.727      6526822838.69      1735.02400      1735.02400      1735.02400
     43714    96.2046    67.7929    -51.725       -51.725      6527348741.15      1735.06864      1735.06864      1735.06864
     43716    96.2047    67.7921    -51.722       -51.722      6527874876.18      1735.11329      1735.11329      1735.11329
     43718    96.2049    67.7936    -51.719       -51.719      6528401252.81      1735.15795      1735.15795      1735.15795
     43720    96.2051    67.7951    -51.716       -51.716      6528927544.03      1735.20261      1735.20261      1735.20261
     43722    96.2052    67.7965    -51.714       -51.714      6529454224.84      1735.24728      1735.24728      1735.24728
     43724    96.2054    67.7957    -51.711       -51.711      6529981085.81      1735.29196      1735.29196      1735.29196
     43726    96.2056    67.7949    -51.708       -51.708      6530507579.90      1735.33662      1735.33662      1735.33662
     43728    96.2058    67.7964    -51.705       -51.705      6531033872.65      1735.38127      1735.38127      1735.38127
     43730    96.2059    67.7933    -51.703       -51.703      6531560102.99      1735.42591      1735.42591      1735.42591
     43732    96.2061    67.7947    -51.700       -51.700      6532086336.18      1735.47055      1735.47055      1735.47055
     43734    96.2063    67.7962    -51.697       -51.697      6532612211.15      1735.51517      1735.51517      1735.51517
     43736    96.2064    67.7977    -51.694       -51.694      6533138176.82      1735.55979      1735.55979      1735.55979
     43738    96.2066    67.7992    -51.692       -51.692      6533664105.80      1735.60441      1735.60441      1735.60441
     43740    96.2068    67.8006    -51.689       -51.689      6534189958.78      1735.64902      1735.64902      1735.64902
     43742    96.2070    67.8021    -51.686       -51.686      6534715950.71      1735.69364      1735.69364      1735.69364
     43744    96.2071    67.8036    -51.683       -51.683      6535242100.93      1735.73826      1735.73826      1735.73826
     43746    96.2073    67.8051    -51.681       -51.681      6535767970.56      1735.78287      1735.78287      1735.78287
     43748    96.2075    67.8065    -51.678       -51.678      6536293728.81      1735.82747      1735.82747      1735.82747
     43750    96.2076    67.8057    -51.675       -51.675      6536819240.69      1735.87205      1735.87205      1735.87205
     43752    96.2078    67.8049    -51.672       -51.672      6537344505.60      1735.91662      1735.91662      1735.91662
     43754    96.2080    67.8064    -51.670       -51.670      6537869983.61      1735.96119      1735.96119      1735.96119
     43756    96.2082    67.8078    -51.667       -51.667      6538395725.54      1736.00578      1736.00578      1736.00578
     43758    96.2083    67.8093    -51.664       -51.664      6538921395.14      1736.05037      1736.05037      1736.05037
     43760    96.2085    67.8108    -51.661       -51.661      6539447239.04      1736.09496      1736.09496      1736.09496
     43762    96.2087    67.8123    -51.659       -51.659      6539972714.46      1736.13953      1736.13953      1736.13953
     43764    96.2088    67.8137    -51.656       -51.656      6540498419.76      1736.18411      1736.18411      1736.18411
     43766    96.2090    67.8152    -51.653       -51.653      6541024093.17      1736.22869      1736.22869      1736.22869
     43768    96.2092    67.8144    -51.650       -51.650      6541549708.63      1736.27326      1736.27326      1736.27326
     43770    96.2094    67.8159    -51.648       -51.648      6542075334.08      1736.31783      1736.31783      1736.31783
     43772    96.2095    67.8150    -51.645       -51.645      6542600925.38      1736.36240      1736.36240      1736.36240
     43774    96.2097    67.8165    -51.642       -51.642      6543126879.39      1736.40698      1736.40698      1736.40698
     43776    96.2099    67.8180    -51.639       -51.639      6543653074.62      1736.45158      1736.45158      1736.45158
     43778    96.2100    67.8195    -51.636       -51.636      6544179435.10      1736.49618      1736.49618      1736.49618
     43780    96.2102    67.8209    -51.634       -51.634      6544706138.30      1736.54080      1736.54080      1736.54080
     43782    96.2104    67.8178    -51.631       -51.631      6545232779.14      1736.58541      1736.58541      1736.58541
     43784    96.2106    67.8193    -51.628       -51.628      6545759522.43      1736.63003      1736.63003      1736.63003
     43786    96.2107    67.8208    -51.625       -51.625      6546286440.05      1736.67465      1736.67465      1736.67465
     43788    96.2109    67.8200    -51.622       -51.622      6546813614.16      1736.71929      1736.71929      1736.71929
     43790    96.2111    67.8214    -51.620       -51.620      6547340963.76      1736.76393      1736.76393      1736.76393
     43792    96.2112    67.8229    -51.617       -51.617      6547868140.38      1736.80856      1736.80856      1736.80856
     43794    96.2114    67.8244    -51.614       -51.614      6548395696.42      1736.85321      1736.85321      1736.85321
     43796    96.2116    67.8258    -51.611       -51.611      6548923468.54      1736.89788      1736.89788      1736.89788
     43798    96.2118    67.8250    -51.608       -51.608      6549451257.86      1736.94253      1736.94253      1736.94253
     43800    96.2119    67.8265    -51.605       -51.605      6549978586.09      1736.98717      1736.98717      1736.98717
     43802    96.2121    67.8257    -51.603       -51.603      6550505986.41      1737.03180      1737.03180      1737.03180
     43804    96.2123    67.8271    -51.600       -51.600      6551033686.78      1737.07645      1737.07645      1737.07645
     43806    96.2124    67.8263    -51.597       -51.597      6551561412.18      1737.12110      1737.12110      1737.12110
     43808    96.2126    67.8255    -51.594       -51.594      6552088915.93      1737.16573      1737.16573      1737.16573
     43810    96.2128    67.8270    -51.591       -51.591      6552615931.70      1737.21034      1737.21034      1737.21034
     43812    96.2129    67.8284    -51.588       -51.588      6553143142.25      1737.25496      1737.25496      1737.25496
     43814    96.2131    67.8299    -51.586       -51.586      6553670490.40      1737.29958      1737.29958      1737.29958
     43816    96.2133    67.8314    -51.583       -51.583      6554197741.34      1737.34419      1737.34419      1737.34419
     43818    96.2135    67.8329    -51.580       -51.580      6554724647.65      1737.38878      1737.38878      1737.38878
     43820    96.2136    67.8343    -51.577       -51.577      6555251625.39      1737.43338      1737.43338      1737.43338
     43822    96.2138    67.8358    -51.575       -51.575      6555778363.55      1737.47796      1737.47796      1737.47796
     43824    96.2140    67.8373    -51.572       -51.572      6556304998.74      1737.52253      1737.52253      1737.52253
     43826    96.2141    67.8342    -51.569       -51.569      6556831571.67      1737.56710      1737.56710      1737.56710
     43828    96.2143    67.8333    -51.566       -51.566      6557358267.93      1737.61167      1737.61167      1737.61167
     43830    96.2145    67.8348    -51.564       -51.564      6557884580.86      1737.65622      1737.65622      1737.65622
     43832    96.2147    67.8340    -51.561       -51.561      6558411028.96      1737.70077      1737.70077      1737.70077
     43834    96.2148    67.8355    -51.558       -51.558      6558937949.90      1737.74535      1737.74535      1737.74535
     43836    96.2150    67.8347    -51.555       -51.555      6559464673.66      1737.78992      1737.78992      1737.78992
     43838    96.2152    67.8361    -51.553       -51.553      6559991367.02      1737.83448      1737.83448      1737.83448
     43840    96.2153    67.8376    -51.550       -51.550      6560517947.21      1737.87903      1737.87903      1737.87903
     43842    96.2155    67.8391    -51.547       -51.547      6561044237.34      1737.92357      1737.92357      1737.92357
     43844    96.2157    67.8382    -51.544       -51.544      6561570339.73      1737.96810      1737.96810      1737.96810
     43846    96.2158    67.8397    -51.542       -51.542      6562096424.33      1738.01262      1738.01262      1738.01262
     43848    96.2160    67.8412    -51.539       -51.539      6562622662.75      1738.05715      1738.05715      1738.05715
     43850    96.2162    67.8426    -51.536       -51.536      6563148517.61      1738.10165      1738.10165      1738.10165
     43852    96.2164    67.8418    -51.533       -51.533      6563674530.63      1738.14616      1738.14616      1738.14616
     43854    96.2165    67.8433    -51.531       -51.531      6564200725.99      1738.19068      1738.19068      1738.19068
     43856    96.2167    67.8448    -51.528       -51.528      6564727254.26      1738.23522      1738.23522      1738.23522
     43858    96.2169    67.8462    -51.525       -51.525      6565253534.91      1738.27974      1738.27974      1738.27974
     43860    96.2170    67.8454    -51.523       -51.523      6565779769.98      1738.32426      1738.32426      1738.32426
     43862    96.2172    67.8469    -51.520       -51.520      6566306196.67      1738.36878      1738.36878      1738.36878
     43864    96.2174    67.8483    -51.517       -51.517      6566832517.97      1738.41330      1738.41330      1738.41330
     43866    96.2176    67.8475    -51.514       -51.514      6567358499.36      1738.45780      1738.45780      1738.45780
     43868    96.2177    67.8467    -51.512       -51.512      6567884479.29      1738.50229      1738.50229      1738.50229
     43870    96.2179    67.8459    -51.509       -51.509      6568410316.84      1738.54678      1738.54678      1738.54678
     43872    96.2181    67.8474    -51.506       -51.506      6568936617.00      1738.59128      1738.59128      1738.59128
     43874    96.2182    67.8488    -51.503       -51.503      6569463304.50      1738.63581      1738.63581      1738.63581
     43876    96.2184    67.8503    -51.501       -51.501      6569990236.66      1738.68035      1738.68035      1738.68035
     43878    96.2186    67.8495    -51.498       -51.498      6570517207.11      1738.72489      1738.72489      1738.72489
     43880    96.2187    67.8510    -51.495       -51.495      6571044745.99      1738.76946      1738.76946      1738.76946
     43882    96.2189    67.8524    -51.492       -51.492      6571572435.61      1738.81403      1738.81403      1738.81403
     43884    96.2191    67.8516    -51.489       -51.489      6572100238.91      1738.85861      1738.85861      1738.85861
     43886    96.2193    67.8508    -51.487       -51.487      6572627858.23      1738.90317      1738.90317      1738.90317
     43888    96.2194    67.8500    -51.484       -51.484      6573155593.60      1738.94774      1738.94774      1738.94774
     43890    96.2196    67.8514    -51.481       -51.481      6573682968.57      1738.99229      1738.99229      1738.99229
     43892    96.2198    67.8506    -51.478       -51.478      6574210313.85      1739.03684      1739.03684      1739.03684
     43894    96.2199    67.8521    -51.476       -51.476      6574737883.38      1739.08139      1739.08139      1739.08139
     43896    96.2201    67.8513    -51.473       -51.473      6575265286.80      1739.12594      1739.12594      1739.12594
     43898    96.2203    67.8505    -51.470       -51.470      6575792828.26      1739.17049      1739.17049      1739.17049
     43900    96.2204    67.8519    -51.468       -51.468      6576320138.80      1739.21502      1739.21502      1739.21502
     43902    96.2206    67.8511    -51.465       -51.465      6576847507.97      1739.25956      1739.25956      1739.25956
     43904    96.2208    67.8526    -51.462       -51.462      6577374713.23      1739.30408      1739.30408      1739.30408
     43906    96.2209    67.8518    -51.460       -51.460      6577901764.39      1739.34860      1739.34860      1739.34860
     43908    96.2211    67.8510    -51.457       -51.457      6578428879.51      1739.39312      1739.39312      1739.39312
     43910    96.2213    67.8524    -51.454       -51.454      6578955779.21      1739.43762      1739.43762      1739.43762
     43912    96.2215    67.8539    -51.452       -51.452      6579482116.61      1739.48209      1739.48209      1739.48209
     43914    96.2216    67.8531    -51.449       -51.449      6580008612.03      1739.52657      1739.52657      1739.52657
     43916    96.2218    67.8500    -51.447       -51.447      6580535045.36      1739.57105      1739.57105      1739.57105
     43918    96.2220    67.8515    -51.444       -51.444      6581061627.51      1739.61553      1739.61553      1739.61553
     43920    96.2221    67.8506    -51.441       -51.441      6581588049.84      1739.65999      1739.65999      1739.65999
     43922    96.2223    67.8498    -51.439       -51.439      6582114656.58      1739.70447      1739.70447      1739.70447
     43924    96.2225    67.8513    -51.436       -51.436      6582641364.77      1739.74895      1739.74895      1739.74895
     43926    96.2226    67.8528    -51.434       -51.434      6583168131.86      1739.79343      1739.79343      1739.79343
     43928    96.2228    67.8519    -51.431       -51.431      6583694798.54      1739.83791      1739.83791      1739.83791
     43930    96.2230    67.8534    -51.428       -51.428      6584220942.82      1739.88235      1739.88235      1739.88235
     43932    96.2231    67.8549    -51.426       -51.426      6584747408.61      1739.92681      1739.92681      1739.92681
     43934    96.2233    67.8563    -51.423       -51.423      6585273765.87      1739.97126      1739.97126      1739.97126
     43936    96.2235    67.8578    -51.421       -51.421      6585799616.95      1740.01569      1740.01569      1740.01569
     43938    96.2236    67.8593    -51.418       -51.418      6586325784.19      1740.06012      1740.06012      1740.06012
     43940    96.2238    67.8607    -51.416       -51.416      6586852026.42      1740.10456      1740.10456      1740.10456
     43942    96.2240    67.8622    -51.413       -51.413      6587378413.51      1740.14901      1740.14901      1740.14901
     43944    96.2241    67.8636    -51.410       -51.410      6587904998.40      1740.19346      1740.19346      1740.19346
     43946    96.2243    67.8651    -51.408       -51.408      6588431678.20      1740.23792      1740.23792      1740.23792
     43948    96.2245    67.8643    -51.405       -51.405      6588958094.63      1740.28236      1740.28236      1740.28236
     43950    96.2246    67.8658    -51.402       -51.402      6589484664.71      1740.32681      1740.32681      1740.32681
     43952    96.2248    67.8627    -51.400       -51.400      6590011172.76      1740.37126      1740.37126      1740.37126
     43954    96.2250    67.8641    -51.397       -51.397      6590538091.59      1740.41572      1740.41572      1740.41572
     43956    96.2252    67.8656    -51.395       -51.395      6591065121.97      1740.46019      1740.46019      1740.46019
     43958    96.2253    67.8671    -51.392       -51.392      6591592132.30      1740.50465      1740.50465      1740.50465
     43960    96.2255    67.8685    -51.389       -51.389      6592118701.83      1740.54909      1740.54909      1740.54909
     43962    96.2257    67.8700    -51.387       -51.387      6592645085.53      1740.59351      1740.59351      1740.59351
     43964    96.2258    67.8714    -51.384       -51.384      6593171030.67      1740.63792      1740.63792      1740.63792
     43966    96.2260    67.8729    -51.382       -51.382      6593696649.47      1740.68230      1740.68230      1740.68230
     43968    96.2262    67.8744    -51.379       -51.379      6594222506.11      1740.72669      1740.72669      1740.72669
     43970    96.2263    67.8758    -51.376       -51.376      6594748432.64      1740.77108      1740.77108      1740.77108
     43972    96.2265    67.8773    -51.374       -51.374      6595274553.11      1740.81549      1740.81549      1740.81549
     43974    96.2267    67.8787    -51.371       -51.371      6595800559.21      1740.85988      1740.85988      1740.85988
     43976    96.2268    67.8779    -51.369       -51.369      6596326657.88      1740.90428      1740.90428      1740.90428
     43978    96.2270    67.8794    -51.366       -51.366      6596852636.79      1740.94867      1740.94867      1740.94867
     43980    96.2272    67.8809    -51.364       -51.364      6597378548.17      1740.99305      1740.99305      1740.99305
     43982    96.2274    67.8800    -51.361       -51.361      6597904192.30      1741.03742      1741.03742      1741.03742
     43984    96.2275    67.8815    -51.358       -51.358      6598429947.90      1741.08179      1741.08179      1741.08179
     43986    96.2277    67.8830    -51.356       -51.356      6598955482.59      1741.12615      1741.12615      1741.12615
     43988    96.2279    67.8821    -51.353       -51.353      6599480709.50      1741.17049      1741.17049      1741.17049
     43990    96.2280    67.8813    -51.351       -51.351      6600006058.95      1741.21484      1741.21484      1741.21484
     43992    96.2282    67.8828    -51.348       -51.348      6600531667.61      1741.25919      1741.25919      1741.25919
     43994    96.2284    67.8843    -51.345       -51.345      6601057157.80      1741.30354      1741.30354      1741.30354
     43996    96.2285    67.8857    -51.343       -51.343      6601582502.44      1741.34788      1741.34788      1741.34788
     43998    96.2287    67.8872    -51.340       -51.340      6602107820.34      1741.39221      1741.39221      1741.39221
     44000    96.2289    67.8886    -51.338       -51.338      6602633292.36      1741.43656      1741.43656      1741.43656
     44002    96.2290    67.8901    -51.335       -51.335      6603158898.20      1741.48090      1741.48090      1741.48090
