No. moves  % accept.   % acc. vol.    E_tot          E_sr          Vol       Lx        Ly        Lz
     21184    92.3860        60.1444         -22.474      -22.474     3327633622.84  1492.94967  1492.94967  1492.94967
     21186    92.3867        60.1435         -23.619      -23.619     3329571180.08  1493.23938  1493.23938  1493.23938
     21188    92.3874        60.1425         -22.729      -22.729     3330259226.26  1493.34223  1493.34223  1493.34223
     21190    92.3881        60.1463         -22.218      -22.218     3331353709.60  1493.50581  1493.50581  1493.50581
     21192    92.3888        60.1453         -22.514      -22.514     3332666191.76  1493.70192  1493.70192  1493.70192
     21194    92.3895        60.1491         -22.087      -22.087     3335279320.68  1494.09222  1494.09222  1494.09222
     21196    92.3902        60.1529         -18.944      -18.944     3335194410.87  1494.07954  1494.07954  1494.07954
     21198    92.3909        60.1519         -20.809      -20.809     3336933414.74  1494.33917  1494.33917  1494.33917
     21200    92.3916        60.1557         -19.624      -19.624     3339472127.35  1494.71803  1494.71803  1494.71803
     21202    92.3923        60.1594         -20.216      -20.216     3339736842.32  1494.75753  1494.75753  1494.75753
     21204    92.3930        60.1585         -20.831      -20.831     3341572741.53  1495.03137  1495.03137  1495.03137
     21206    92.3937        60.1622         -19.973      -19.973     3341758169.46  1495.05903  1495.05903  1495.05903
     21208    92.3944        60.1660         -21.231      -21.231     3343841502.66  1495.36965  1495.36965  1495.36965
     21210    92.3951        60.1697         -20.908      -20.908     3345968487.81  1495.68664  1495.68664  1495.68664
     21212    92.3958        60.1688         -18.793      -18.793     3346650677.51  1495.78829  1495.78829  1495.78829
     21214    92.3965        60.1678         -19.316      -19.316     3346611988.81  1495.78252  1495.78252  1495.78252
     21216    92.3972        60.1669         -20.378      -20.378     3348309665.93  1496.03541  1496.03541  1496.03541
     21218    92.3979        60.1612         -20.756      -20.756     3348309665.93  1496.03541  1496.03541  1496.03541
     21220    92.3986        60.1602         -20.993      -20.993     3347202944.25  1495.87056  1495.87056  1495.87056
     21222    92.3993        60.1593         -20.069      -20.069     3348893301.01  1496.12233  1496.12233  1496.12233
     21224    92.4000        60.1583         -18.176      -18.176     3349956859.59  1496.28069  1496.28069  1496.28069
     21226    92.4007        60.1621         -19.821      -19.821     3352054879.02  1496.59299  1496.59299  1496.59299
     21228    92.4014        60.1658         -18.954      -18.954     3354464261.24  1496.95148  1496.95148  1496.95148
     21230    92.4021        60.1649         -20.920      -20.920     3355536097.09  1497.11090  1497.11090  1497.11090
     21232    92.4028        60.1639         -21.379      -21.379     3356902909.61  1497.31414  1497.31414  1497.31414
     21234    92.4035        60.1629         -23.054      -23.054     3358714376.06  1497.58342  1497.58342  1497.58342
     21236    92.4042        60.1620         -20.330      -20.330     3360479753.90  1497.84576  1497.84576  1497.84576
     21238    92.4049        60.1563         -21.150      -21.150     3360479753.90  1497.84576  1497.84576  1497.84576
     21240    92.4056        60.1554         -20.239      -20.239     3362195153.33  1498.10058  1498.10058  1498.10058
     21242    92.4063        60.1544         -20.189      -20.189     3362327211.39  1498.12020  1498.12020  1498.12020
     21244    92.4070        60.1582         -20.743      -20.743     3364747004.92  1498.47950  1498.47950  1498.47950
     21246    92.4077        60.1619         -22.209      -22.209     3365884517.16  1498.64834  1498.64834  1498.64834
     21248    92.4084        60.1657         -21.583      -21.583     3367579253.76  1498.89982  1498.89982  1498.89982
     21250    92.4090        60.1647         -21.166      -21.166     3369548683.90  1499.19196  1499.19196  1499.19196
     21252    92.4097        60.1685         -20.932      -20.932     3369638613.21  1499.20530  1499.20530  1499.20530
     21254    92.4104        60.1675         -20.371      -20.371     3370517901.13  1499.33569  1499.33569  1499.33569
     21256    92.4111        60.1665         -22.082      -22.082     3372045222.03  1499.56213  1499.56213  1499.56213
     21258    92.4118        60.1609         -21.140      -21.140     3372045222.03  1499.56213  1499.56213  1499.56213
     21260    92.4125        60.1599         -21.925      -21.925     3372635365.18  1499.64960  1499.64960  1499.64960
     21262    92.4132        60.1590         -22.475      -22.475     3373834410.07  1499.82730  1499.82730  1499.82730
     21264    92.4139        60.1627         -22.463      -22.463     3373775290.61  1499.81854  1499.81854  1499.81854
     21266    92.4146        60.1618         -20.822      -20.822     3373784704.08  1499.81993  1499.81993  1499.81993
     21268    92.4153        60.1608         -21.891      -21.891     3374301777.05  1499.89655  1499.89655  1499.89655
     21270    92.4160        60.1598         -20.611      -20.611     3375576927.10  1500.08547  1500.08547  1500.08547
     21272    92.4167        60.1636         -19.122      -19.122     3377708603.35  1500.40117  1500.40117  1500.40117
     21274    92.4173        60.1626         -20.711      -20.711     3379109444.19  1500.60856  1500.60856  1500.60856
     21276    92.4180        60.1570         -20.320      -20.320     3379109444.19  1500.60856  1500.60856  1500.60856
     21278    92.4187        60.1560         -22.070      -22.070     3377597853.88  1500.38477  1500.38477  1500.38477
     21280    92.4194        60.1551         -23.794      -23.794     3377401549.57  1500.35570  1500.35570  1500.35570
     21282    92.4201        60.1541         -25.492      -25.492     3377162664.48  1500.32033  1500.32033  1500.32033
     21284    92.4208        60.1532         -24.489      -24.489     3378163633.74  1500.46854  1500.46854  1500.46854
     21286    92.4215        60.1475         -23.921      -23.921     3378163633.74  1500.46854  1500.46854  1500.46854
     21288    92.4222        60.1513         -24.904      -24.904     3378866212.08  1500.57255  1500.57255  1500.57255
     21290    92.4229        60.1550         -25.263      -25.263     3379272004.31  1500.63262  1500.63262  1500.63262
     21292    92.4236        60.1540         -24.539      -24.539     3380666994.95  1500.83909  1500.83909  1500.83909
     21294    92.4242        60.1578         -26.908      -26.908     3381077444.87  1500.89982  1500.89982  1500.89982
     21296    92.4249        60.1615         -26.062      -26.062     3382356897.17  1501.08912  1501.08912  1501.08912
     21298    92.4256        60.1653         -25.453      -25.453     3382373546.13  1501.09158  1501.09158  1501.09158
     21300    92.4263        60.1643         -24.518      -24.518     3384278619.95  1501.37335  1501.37335  1501.37335
     21302    92.4270        60.1634         -23.918      -23.918     3385306718.70  1501.52537  1501.52537  1501.52537
     21304    92.4277        60.1624         -23.361      -23.361     3383723972.50  1501.29133  1501.29133  1501.29133
     21306    92.4284        60.1615         -24.653      -24.653     3383189261.88  1501.21224  1501.21224  1501.21224
     21308    92.4291        60.1652         -24.667      -24.667     3383835693.17  1501.30785  1501.30785  1501.30785
     21310    92.4298        60.1642         -25.386      -25.386     3385782249.92  1501.59567  1501.59567  1501.59567
     21312    92.4304        60.1633         -25.212      -25.212     3387691527.74  1501.87787  1501.87787  1501.87787
     21314    92.4311        60.1670         -25.720      -25.720     3389117219.02  1502.08853  1502.08853  1502.08853
     21316    92.4318        60.1708         -25.187      -25.187     3388610149.09  1502.01361  1502.01361  1502.01361
     21318    92.4325        60.1745         -24.730      -24.730     3391927179.06  1502.50355  1502.50355  1502.50355
     21320    92.4332        60.1782         -25.475      -25.475     3392587130.78  1502.60099  1502.60099  1502.60099
     21322    92.4339        60.1820         -25.242      -25.242     3395452875.75  1503.02396  1503.02396  1503.02396
     21324    92.4346        60.1810         -25.204      -25.204     3397260582.03  1503.29064  1503.29064  1503.29064
     21326    92.4353        60.1801         -24.585      -24.585     3398818391.01  1503.52038  1503.52038  1503.52038
     21328    92.4359        60.1838         -25.447      -25.447     3400676156.32  1503.79427  1503.79427  1503.79427
     21330    92.4366        60.1875         -26.217      -26.217     3403188625.97  1504.16452  1504.16452  1504.16452
     21332    92.4373        60.1819         -24.384      -24.384     3403188625.97  1504.16452  1504.16452  1504.16452
     21334    92.4380        60.1856         -21.654      -21.654     3405419469.02  1504.49312  1504.49312  1504.49312
     21336    92.4387        60.1894         -24.155      -24.155     3408883888.20  1505.00313  1505.00313  1505.00313
     21338    92.4394        60.1931         -25.739      -25.739     3410432075.64  1505.23093  1505.23093  1505.23093
     21340    92.4401        60.1921         -23.152      -23.152     3410419478.51  1505.22908  1505.22908  1505.22908
     21342    92.4408        60.1912         -23.631      -23.631     3410433425.25  1505.23113  1505.23113  1505.23113
     21344    92.4414        60.1855         -23.363      -23.363     3410433425.25  1505.23113  1505.23113  1505.23113
     21346    92.4421        60.1893         -23.290      -23.290     3410399714.22  1505.22617  1505.22617  1505.22617
     21348    92.4428        60.1836         -21.871      -21.871     3410399714.22  1505.22617  1505.22617  1505.22617
     21350    92.4435        60.1874         -21.903      -21.903     3413069168.68  1505.61880  1505.61880  1505.61880
     21352    92.4442        60.1864         -20.929      -20.929     3414422364.50  1505.81776  1505.81776  1505.81776
     21354    92.4449        60.1901         -20.852      -20.852     3413720514.88  1505.71457  1505.71457  1505.71457
     21356    92.4456        60.1892         -22.360      -22.360     3414343405.80  1505.80615  1505.80615  1505.80615
     21358    92.4462        60.1835         -20.447      -20.447     3414343405.80  1505.80615  1505.80615  1505.80615
     21360    92.4469        60.1826         -21.533      -21.533     3414834135.06  1505.87829  1505.87829  1505.87829
     21362    92.4476        60.1863         -22.783      -22.783     3417581641.43  1506.28205  1506.28205  1506.28205
     21364    92.4483        60.1900         -23.011      -23.011     3421333543.67  1506.83305  1506.83305  1506.83305
     21366    92.4490        60.1938         -21.928      -21.928     3421977801.08  1506.92763  1506.92763  1506.92763
     21368    92.4497        60.1928         -21.980      -21.980     3420218940.23  1506.66940  1506.66940  1506.66940
     21370    92.4504        60.1919         -24.713      -24.713     3421068123.03  1506.79409  1506.79409  1506.79409
     21372    92.4510        60.1956         -21.622      -21.622     3421893253.02  1506.91522  1506.91522  1506.91522
     21374    92.4517        60.1946         -23.714      -23.714     3423261224.33  1507.11600  1507.11600  1507.11600
     21376    92.4524        60.1937         -23.616      -23.616     3422748126.55  1507.04070  1507.04070  1507.04070
     21378    92.4531        60.1927         -23.457      -23.457     3423896731.99  1507.20926  1507.20926  1507.20926
     21380    92.4538        60.1964         -22.983      -22.983     3423859013.44  1507.20372  1507.20372  1507.20372
     21382    92.4545        60.2002         -23.597      -23.597     3426953886.02  1507.65771  1507.65771  1507.65771
     21384    92.4552        60.1992         -23.081      -23.081     3428079838.34  1507.82281  1507.82281  1507.82281
     21386    92.4558        60.1983         -22.822      -22.822     3429022630.40  1507.96103  1507.96103  1507.96103
     21388    92.4565        60.2020         -21.136      -21.136     3428940366.51  1507.94897  1507.94897  1507.94897
     21390    92.4572        60.2010         -22.245      -22.245     3430161952.24  1508.12802  1508.12802  1508.12802
     21392    92.4579        60.2001         -23.505      -23.505     3431893059.66  1508.38168  1508.38168  1508.38168
     21394    92.4586        60.2038         -22.499      -22.499     3435435795.75  1508.90053  1508.90053  1508.90053
     21396    92.4593        60.2028         -21.859      -21.859     3436232963.98  1509.01723  1509.01723  1509.01723
     21398    92.4599        60.2066         -23.113      -23.113     3438166494.13  1509.30022  1509.30022  1509.30022
     21400    92.4606        60.2056         -23.548      -23.548     3439881053.22  1509.55106  1509.55106  1509.55106
     21402    92.4613        60.2047         -22.975      -22.975     3438004242.53  1509.27647  1509.27647  1509.27647
     21404    92.4620        60.2037         -23.966      -23.966     3440005694.91  1509.56930  1509.56930  1509.56930
     21406    92.4627        60.1981         -23.520      -23.520     3440005694.91  1509.56930  1509.56930  1509.56930
     21408    92.4634        60.2018         -23.031      -23.031     3440118189.21  1509.58575  1509.58575  1509.58575
     21410    92.4641        60.2008         -21.924      -21.924     3438581874.44  1509.36100  1509.36100  1509.36100
     21412    92.4647        60.2046         -23.104      -23.104     3442035038.98  1509.86608  1509.86608  1509.86608
     21414    92.4654        60.1989         -23.231      -23.231     3442035038.98  1509.86608  1509.86608  1509.86608
     21416    92.4661        60.2027         -22.617      -22.617     3444558363.15  1510.23495  1510.23495  1510.23495
     21418    92.4668        60.2017         -24.329      -24.329     3446427421.39  1510.50806  1510.50806  1510.50806
     21420    92.4675        60.2007         -23.525      -23.525     3446981066.37  1510.58894  1510.58894  1510.58894
     21422    92.4682        60.2045         -22.526      -22.526     3446160974.00  1510.46913  1510.46913  1510.46913
     21424    92.4688        60.2035         -22.325      -22.325     3447030600.68  1510.59617  1510.59617  1510.59617
     21426    92.4695        60.1979         -21.453      -21.453     3447030600.68  1510.59617  1510.59617  1510.59617
     21428    92.4702        60.2016         -20.404      -20.404     3450034316.13  1511.03482  1511.03482  1511.03482
     21430    92.4709        60.2053         -21.324      -21.324     3451536614.03  1511.25411  1511.25411  1511.25411
     21432    92.4716        60.2044         -20.124      -20.124     3451595221.87  1511.26266  1511.26266  1511.26266
     21434    92.4722        60.2034         -21.085      -21.085     3451441186.45  1511.24018  1511.24018  1511.24018
     21436    92.4729        60.2071         -21.298      -21.298     3451740049.61  1511.28380  1511.28380  1511.28380
     21438    92.4736        60.2108         -23.119      -23.119     3452622961.12  1511.41265  1511.41265  1511.41265
     21440    92.4743        60.2146         -22.736      -22.736     3455003034.97  1511.75986  1511.75986  1511.75986
     21442    92.4750        60.2183         -24.527      -24.527     3458216751.36  1512.22845  1512.22845  1512.22845
     21444    92.4756        60.2173         -24.450      -24.450     3459108066.23  1512.35836  1512.35836  1512.35836
     21446    92.4763        60.2210         -23.901      -23.901     3459962035.01  1512.48280  1512.48280  1512.48280
     21448    92.4770        60.2247         -25.018      -25.018     3462506077.38  1512.85341  1512.85341  1512.85341
     21450    92.4777        60.2284         -24.234      -24.234     3463134650.72  1512.94495  1512.94495  1512.94495
     21452    92.4784        60.2275         -23.455      -23.455     3463928952.36  1513.06061  1513.06061  1513.06061
     21454    92.4790        60.2219         -25.647      -25.647     3463928952.36  1513.06061  1513.06061  1513.06061
     21456    92.4797        60.2256         -25.720      -25.720     3467602935.82  1513.59536  1513.59536  1513.59536
     21458    92.4804        60.2200         -25.933      -25.933     3467602935.82  1513.59536  1513.59536  1513.59536
     21460    92.4811        60.2144         -23.928      -23.928     3467602935.82  1513.59536  1513.59536  1513.59536
     21462    92.4818        60.2181         -23.502      -23.502     3469549009.61  1513.87846  1513.87846  1513.87846
     21464    92.4825        60.2218         -24.913      -24.913     3471786735.94  1514.20385  1514.20385  1514.20385
     21466    92.4831        60.2255         -25.010      -25.010     3473836332.53  1514.50177  1514.50177  1514.50177
     21468    92.4838        60.2292         -25.580      -25.580     3475246051.26  1514.70661  1514.70661  1514.70661
     21470    92.4845        60.2329         -26.140      -26.140     3476596117.12  1514.90273  1514.90273  1514.90273
     21472    92.4852        60.2319         -24.223      -24.223     3477918485.52  1515.09477  1515.09477  1515.09477
     21474    92.4858        60.2356         -22.624      -22.624     3478397189.16  1515.16428  1515.16428  1515.16428
     21476    92.4865        60.2347         -23.210      -23.210     3480310891.11  1515.44210  1515.44210  1515.44210
     21478    92.4872        60.2384         -24.322      -24.322     3482112711.76  1515.70357  1515.70357  1515.70357
     21480    92.4879        60.2421         -22.657      -22.657     3481952639.26  1515.68035  1515.68035  1515.68035
     21482    92.4886        60.2458         -23.454      -23.454     3484266436.14  1516.01600  1516.01600  1516.01600
     21484    92.4892        60.2495         -23.927      -23.927     3485994516.80  1516.26659  1516.26659  1516.26659
     21486    92.4899        60.2485         -24.689      -24.689     3485118636.04  1516.13959  1516.13959  1516.13959
     21488    92.4906        60.2522         -24.219      -24.219     3486957582.33  1516.40621  1516.40621  1516.40621
     21490    92.4913        60.2559         -22.454      -22.454     3487784517.22  1516.52607  1516.52607  1516.52607
     21492    92.4919        60.2503         -23.183      -23.183     3487784517.22  1516.52607  1516.52607  1516.52607
     21494    92.4926        60.2540         -21.928      -21.928     3489954394.24  1516.84050  1516.84050  1516.84050
     21496    92.4933        60.2531         -21.643      -21.643     3488561880.14  1516.63873  1516.63873  1516.63873
     21498    92.4940        60.2521         -24.616      -24.616     3489666333.76  1516.79877  1516.79877  1516.79877
     21500    92.4946        60.2558         -24.968      -24.968     3492641417.12  1517.22969  1517.22969  1517.22969
     21502    92.4953        60.2549         -25.828      -25.828     3494412182.26  1517.48606  1517.48606  1517.48606
     21504    92.4960        60.2493         -25.349      -25.349     3494412182.26  1517.48606  1517.48606  1517.48606
     21506    92.4967        60.2530         -25.337      -25.337     3495407935.79  1517.63019  1517.63019  1517.63019
     21508    92.4974        60.2566         -24.385      -24.385     3496200509.86  1517.74488  1517.74488  1517.74488
     21510    92.4980        60.2603         -25.397      -25.397     3497032151.41  1517.86522  1517.86522  1517.86522
     21512    92.4987        60.2640         -25.772      -25.772     3499712544.35  1518.25292  1518.25292  1518.25292
     21514    92.4994        60.2677         -24.074      -24.074     3502010035.09  1518.58508  1518.58508  1518.58508
     21516    92.5001        60.2714         -23.523      -23.523     3503613723.29  1518.81685  1518.81685  1518.81685
     21518    92.5007        60.2751         -23.653      -23.653     3507104305.99  1519.32107  1519.32107  1519.32107
     21520    92.5014        60.2788         -24.042      -24.042     3508048119.01  1519.45735  1519.45735  1519.45735
     21522    92.5021        60.2732         -24.333      -24.333     3508048119.01  1519.45735  1519.45735  1519.45735
     21524    92.5028        60.2769         -24.175      -24.175     3511389073.87  1519.93956  1519.93956  1519.93956
     21526    92.5034        60.2759         -24.367      -24.367     3512015556.99  1520.02994  1520.02994  1520.02994
     21528    92.5041        60.2796         -24.178      -24.178     3514016340.78  1520.31854  1520.31854  1520.31854
     21530    92.5048        60.2833         -25.779      -25.779     3515630557.59  1520.55130  1520.55130  1520.55130
     21532    92.5055        60.2824         -24.544      -24.544     3516839044.02  1520.72551  1520.72551  1520.72551
     21534    92.5061        60.2861         -25.022      -25.022     3517053846.84  1520.75647  1520.75647  1520.75647
     21536    92.5068        60.2851         -21.703      -21.703     3516606694.80  1520.69202  1520.69202  1520.69202
     21538    92.5075        60.2841         -22.718      -22.718     3518044617.95  1520.89926  1520.89926  1520.89926
     21540    92.5082        60.2832         -22.791      -22.791     3517459711.98  1520.81496  1520.81496  1520.81496
     21542    92.5089        60.2869         -24.366      -24.366     3519113759.32  1521.05331  1521.05331  1521.05331
     21544    92.5095        60.2859         -24.795      -24.795     3518678702.07  1520.99063  1520.99063  1520.99063
     21546    92.5102        60.2850         -25.114      -25.114     3520046968.72  1521.18775  1521.18775  1521.18775
     21548    92.5109        60.2840         -25.340      -25.340     3520414536.08  1521.24070  1521.24070  1521.24070
     21550    92.5115        60.2784         -24.399      -24.399     3520414536.08  1521.24070  1521.24070  1521.24070
     21552    92.5122        60.2775         -23.297      -23.297     3521208789.49  1521.35509  1521.35509  1521.35509
     21554    92.5129        60.2765         -23.408      -23.408     3521550667.87  1521.40433  1521.40433  1521.40433
     21556    92.5136        60.2756         -25.517      -25.517     3522862049.43  1521.59315  1521.59315  1521.59315
     21558    92.5142        60.2792         -24.246      -24.246     3522859236.78  1521.59275  1521.59275  1521.59275
     21560    92.5149        60.2783         -25.988      -25.988     3524924085.01  1521.88997  1521.88997  1521.88997
     21562    92.5156        60.2820         -25.346      -25.346     3528867606.72  1522.45730  1522.45730  1522.45730
     21564    92.5163        60.2764         -24.723      -24.723     3528867606.72  1522.45730  1522.45730  1522.45730
     21566    92.5169        60.2754         -25.890      -25.890     3530096864.57  1522.63406  1522.63406  1522.63406
     21568    92.5176        60.2745         -25.402      -25.402     3531272909.52  1522.80313  1522.80313  1522.80313
     21570    92.5183        60.2735         -24.743      -24.743     3531555483.02  1522.84375  1522.84375  1522.84375
     21572    92.5190        60.2726         -25.894      -25.894     3532476170.71  1522.97607  1522.97607  1522.97607
     21574    92.5196        60.2716         -26.127      -26.127     3532629086.07  1522.99805  1522.99805  1522.99805
     21576    92.5203        60.2753         -25.467      -25.467     3535911274.66  1523.46958  1523.46958  1523.46958
     21578    92.5210        60.2744         -26.051      -26.051     3535215546.79  1523.36965  1523.36965  1523.36965
     21580    92.5217        60.2734         -26.158      -26.158     3536071300.08  1523.49256  1523.49256  1523.49256
     21582    92.5223        60.2724         -23.436      -23.436     3536490981.58  1523.55283  1523.55283  1523.55283
     21584    92.5230        60.2761         -24.791      -24.791     3537786558.28  1523.73886  1523.73886  1523.73886
     21586    92.5237        60.2798         -26.900      -26.900     3539256326.77  1523.94984  1523.94984  1523.94984
     21588    92.5243        60.2789         -23.077      -23.077     3540510474.09  1524.12982  1524.12982  1524.12982
     21590    92.5250        60.2825         -23.884      -23.884     3542138555.96  1524.36341  1524.36341  1524.36341
     21592    92.5257        60.2770         -23.306      -23.306     3542138555.96  1524.36341  1524.36341  1524.36341
     21594    92.5263        60.2806         -23.050      -23.050     3544337678.07  1524.67881  1524.67881  1524.67881
     21596    92.5270        60.2843         -23.693      -23.693     3547013370.08  1525.06238  1525.06238  1525.06238
     21598    92.5277        60.2880         -23.579      -23.579     3549169111.15  1525.37128  1525.37128  1525.37128
     21600    92.5284        60.2870         -23.507      -23.507     3551105629.18  1525.64865  1525.64865  1525.64865
     21602    92.5290        60.2861         -23.370      -23.370     3551380253.16  1525.68798  1525.68798  1525.68798
     21604    92.5297        60.2898         -21.189      -21.189     3551067602.92  1525.64321  1525.64321  1525.64321
     21606    92.5304        60.2888         -19.575      -19.575     3552323582.87  1525.82306  1525.82306  1525.82306
     21608    92.5311        60.2832         -18.521      -18.521     3552323582.87  1525.82306  1525.82306  1525.82306
     21610    92.5317        60.2823         -20.986      -20.986     3554230011.59  1526.09596  1526.09596  1526.09596
     21612    92.5324        60.2767         -19.575      -19.575     3554230011.59  1526.09596  1526.09596  1526.09596
     21614    92.5331        60.2757         -19.403      -19.403     3555250903.70  1526.24206  1526.24206  1526.24206
     21616    92.5337        60.2748         -20.866      -20.866     3556644361.18  1526.44144  1526.44144  1526.44144
     21618    92.5344        60.2785         -22.181      -22.181     3557706392.77  1526.59336  1526.59336  1526.59336
     21620    92.5351        60.2729         -20.983      -20.983     3557706392.77  1526.59336  1526.59336  1526.59336
     21622    92.5358        60.2719         -20.995      -20.995     3559704836.07  1526.87914  1526.87914  1526.87914
     21624    92.5364        60.2756         -20.795      -20.795     3559497333.53  1526.84947  1526.84947  1526.84947
     21626    92.5371        60.2793         -21.463      -21.463     3561638666.08  1527.15559  1527.15559  1527.15559
     21628    92.5378        60.2830         -20.037      -20.037     3561978944.82  1527.20422  1527.20422  1527.20422
     21630    92.5384        60.2774         -20.784      -20.784     3561978944.82  1527.20422  1527.20422  1527.20422
     21632    92.5391        60.2764         -21.168      -21.168     3562769550.18  1527.31720  1527.31720  1527.31720
     21634    92.5398        60.2801         -18.714      -18.714     3564291219.95  1527.53461  1527.53461  1527.53461
     21636    92.5405        60.2745         -18.912      -18.912     3564291219.95  1527.53461  1527.53461  1527.53461
     21638    92.5411        60.2782         -19.298      -19.298     3565428641.37  1527.69708  1527.69708  1527.69708
     21640    92.5418        60.2819         -20.562      -20.562     3567452756.01  1527.98612  1527.98612  1527.98612
     21642    92.5425        60.2809         -17.724      -17.724     3568870430.64  1528.18850  1528.18850  1528.18850
     21644    92.5432        60.2800         -18.159      -18.159     3568726342.46  1528.16793  1528.16793  1528.16793
     21646    92.5438        60.2837         -17.791      -17.791     3569777972.29  1528.31802  1528.31802  1528.31802
     21648    92.5445        60.2827         -18.640      -18.640     3569579025.84  1528.28963  1528.28963  1528.28963
     21650    92.5452        60.2818         -19.385      -19.385     3570608204.96  1528.43650  1528.43650  1528.43650
     21652    92.5458        60.2854         -19.002      -19.002     3570107633.90  1528.36507  1528.36507  1528.36507
     21654    92.5465        60.2799         -19.568      -19.568     3570107633.90  1528.36507  1528.36507  1528.36507
     21656    92.5472        60.2789         -20.575      -20.575     3570321308.44  1528.39556  1528.39556  1528.39556
     21658    92.5478        60.2826         -21.141      -21.141     3574157589.37  1528.94278  1528.94278  1528.94278
     21660    92.5485        60.2862         -20.007      -20.007     3575378929.34  1529.11691  1529.11691  1529.11691
     21662    92.5492        60.2853         -20.085      -20.085     3576632870.15  1529.29565  1529.29565  1529.29565
     21664    92.5499        60.2843         -20.580      -20.580     3577683250.19  1529.44535  1529.44535  1529.44535
     21666    92.5505        60.2834         -20.476      -20.476     3579319710.33  1529.67850  1529.67850  1529.67850
     21668    92.5512        60.2871         -19.376      -19.376     3578042359.90  1529.49652  1529.49652  1529.49652
     21670    92.5519        60.2861         -18.875      -18.875     3579883368.36  1529.75880  1529.75880  1529.75880
     21672    92.5525        60.2852         -18.632      -18.632     3580630071.63  1529.86515  1529.86515  1529.86515
     21674    92.5532        60.2842         -19.503      -19.503     3581358315.85  1529.96886  1529.96886  1529.96886
     21676    92.5539        60.2879         -20.397      -20.397     3582613506.30  1530.14758  1530.14758  1530.14758
     21678    92.5545        60.2915         -20.618      -20.618     3584991238.30  1530.48602  1530.48602  1530.48602
     21680    92.5552        60.2906         -21.139      -21.139     3584999941.09  1530.48726  1530.48726  1530.48726
     21682    92.5559        60.2943         -20.837      -20.837     3586884544.27  1530.75540  1530.75540  1530.75540
     21684    92.5565        60.2887         -20.892      -20.892     3586884544.27  1530.75540  1530.75540  1530.75540
     21686    92.5572        60.2877         -19.946      -19.946     3587732171.34  1530.87597  1530.87597  1530.87597
     21688    92.5579        60.2868         -18.834      -18.834     3589285993.81  1531.09694  1531.09694  1531.09694
     21690    92.5586        60.2905         -18.659      -18.659     3588448779.69  1530.97788  1530.97788  1530.97788
     21692    92.5592        60.2895         -20.577      -20.577     3586498593.79  1530.70049  1530.70049  1530.70049
     21694    92.5599        60.2886         -18.876      -18.876     3587808577.80  1530.88683  1530.88683  1530.88683
     21696    92.5606        60.2922         -17.606      -17.606     3587258913.67  1530.80865  1530.80865  1530.80865
     21698    92.5612        60.2913         -15.833      -15.833     3586531270.29  1530.70514  1530.70514  1530.70514
     21700    92.5619        60.2903         -19.248      -19.248     3588280219.42  1530.95391  1530.95391  1530.95391
     21702    92.5626        60.2940         -17.668      -17.668     3591392240.04  1531.39637  1531.39637  1531.39637
     21704    92.5632        60.2976         -17.895      -17.895     3590745819.58  1531.30448  1531.30448  1531.30448
     21706    92.5639        60.2967         -15.089      -15.089     3592562932.70  1531.56275  1531.56275  1531.56275
     21708    92.5646        60.3004         -14.216      -14.216     3595017769.03  1531.91151  1531.91151  1531.91151
     21710    92.5653        60.3040         -17.526      -17.526     3596533192.04  1532.12673  1532.12673  1532.12673
     21712    92.5659        60.3077         -15.421      -15.421     3596031697.60  1532.05552  1532.05552  1532.05552
     21714    92.5666        60.3113         -15.713      -15.713     3596346498.63  1532.10022  1532.10022  1532.10022
     21716    92.5673        60.3104         -17.353      -17.353     3596999898.55  1532.19300  1532.19300  1532.19300
     21718    92.5679        60.3094         -17.027      -17.027     3594898112.21  1531.89452  1531.89452  1531.89452
     21720    92.5686        60.3131         -16.288      -16.288     3596745470.65  1532.15688  1532.15688  1532.15688
     21722    92.5693        60.3075         -16.403      -16.403     3596745470.65  1532.15688  1532.15688  1532.15688
     21724    92.5700        60.3112         -16.784      -16.784     3596799480.13  1532.16455  1532.16455  1532.16455
     21726    92.5706        60.3148         -17.880      -17.880     3597562730.25  1532.27292  1532.27292  1532.27292
     21728    92.5713        60.3185         -15.132      -15.132     3598771237.88  1532.44447  1532.44447  1532.44447
     21730    92.5720        60.3221         -15.851      -15.851     3599869451.37  1532.60034  1532.60034  1532.60034
     21732    92.5726        60.3212         -18.098      -18.098     3601360529.75  1532.81191  1532.81191  1532.81191
     21734    92.5733        60.3248         -17.370      -17.370     3601608590.13  1532.84710  1532.84710  1532.84710
     21736    92.5740        60.3193         -18.186      -18.186     3601608590.13  1532.84710  1532.84710  1532.84710
     21738    92.5746        60.3183         -19.273      -19.273     3602646324.61  1532.99431  1532.99431  1532.99431
     21740    92.5753        60.3174         -16.680      -16.680     3603092075.90  1533.05753  1533.05753  1533.05753
     21742    92.5760        60.3118         -16.631      -16.631     3603092075.90  1533.05753  1533.05753  1533.05753
     21744    92.5766        60.3109         -16.418      -16.418     3603454473.94  1533.10893  1533.10893  1533.10893
     21746    92.5773        60.3145         -19.047      -19.047     3603379312.93  1533.09827  1533.09827  1533.09827
     21748    92.5780        60.3136         -18.363      -18.363     3603638135.45  1533.13498  1533.13498  1533.13498
     21750    92.5786        60.3080         -18.955      -18.955     3603638135.45  1533.13498  1533.13498  1533.13498
