No. moves  % accept.   % acc. vol.    E_tot          E_sr          Vol       Lx        Ly        Lz
     24226    93.6679        61.0749         -24.069      -24.069     5984325111.30  1652.01008  1639.66322  2209.26510
     24228    93.6684        61.0781         -25.614      -25.614     5983049874.87  1651.89273  1639.54674  2209.10816
     24230    93.6689        61.0813         -27.103      -27.103     5983842291.34  1651.96565  1639.61912  2209.20568
     24232    93.6694        61.0845         -28.213      -28.213     5988131080.95  1652.36023  1640.01075  2209.73336
     24234    93.6699        61.0836         -28.696      -28.696     5989945649.52  1652.52711  1640.17639  2209.95654
     24236    93.6704        61.0827         -27.888      -27.888     5991012397.51  1652.62521  1640.27375  2210.08772
     24238    93.6709        61.0818         -25.866      -25.866     5991081887.18  1652.63160  1640.28009  2210.09627
     24240    93.6714        61.0850         -27.584      -27.584     5992592457.41  1652.77048  1640.41794  2210.28200
     24242    93.6719        61.0882         -28.403      -28.403     5993544291.21  1652.85798  1640.50478  2210.39902
     24244    93.6724        61.0873         -28.963      -28.963     5996054290.62  1653.08868  1640.73376  2210.70753
     24246    93.6729        61.0905         -28.308      -28.308     5999108773.45  1653.36934  1641.01231  2211.08286
     24248    93.6734        61.0896         -28.408      -28.408     6000457413.77  1653.49322  1641.13528  2211.24853
     24250    93.6739        61.0887         -25.596      -25.596     6001197336.48  1653.56118  1641.20273  2211.33942
     24252    93.6744        61.0919         -25.078      -25.078     6003553928.73  1653.77760  1641.41753  2211.62884
     24254    93.6749        61.0951         -26.355      -26.355     6005168447.29  1653.92584  1641.56466  2211.82708
     24256    93.6754        61.0983         -28.635      -28.635     6005271568.54  1653.93530  1641.57405  2211.83974
     24258    93.6759        61.0974         -28.099      -28.099     6007386444.79  1654.12943  1641.76673  2212.09935
     24260    93.6764        61.1006         -27.649      -27.649     6011457684.86  1654.50302  1642.13753  2212.59896
     24262    93.6769        61.0997         -27.341      -27.341     6013152940.03  1654.65853  1642.29188  2212.80693
     24264    93.6774        61.0987         -27.884      -27.884     6016306396.33  1654.94773  1642.57891  2213.19368
     24266    93.6779        61.1020         -26.382      -26.382     6016664612.63  1654.98058  1642.61151  2213.23760
     24268    93.6784        61.1010         -25.863      -25.863     6017497681.22  1655.05696  1642.68732  2213.33974
     24270    93.6789        61.0960         -26.756      -26.756     6017497681.22  1655.05696  1642.68732  2213.33974
     24272    93.6794        61.0951         -26.432      -26.432     6018141740.34  1655.11600  1642.74593  2213.41871
     24274    93.6799        61.0983         -27.484      -27.484     6019428929.02  1655.23399  1642.86304  2213.57650
     24276    93.6804        61.0974         -27.298      -27.298     6022529690.50  1655.51816  1643.14508  2213.95653
     24278    93.6809        61.1006         -27.331      -27.331     6019229995.94  1655.21576  1642.84494  2213.55212
     24280    93.6813        61.1038         -28.296      -28.296     6019958833.73  1655.28256  1642.91124  2213.64146
     24282    93.6818        61.1070         -28.688      -28.688     6023701382.01  1655.62552  1643.25163  2214.10009
     24284    93.6823        61.1061         -29.002      -29.002     6023608118.62  1655.61697  1643.24315  2214.08867
     24286    93.6828        61.1093         -29.071      -29.071     6022724580.60  1655.53602  1643.16281  2213.98041
     24288    93.6833        61.1084         -30.417      -30.417     6024262364.03  1655.67691  1643.30264  2214.16882
     24290    93.6838        61.1116         -29.896      -29.896     6024630057.12  1655.71059  1643.33608  2214.21387
     24292    93.6843        61.1148         -27.769      -27.769     6027390853.03  1655.96347  1643.58706  2214.55204
     24294    93.6848        61.1139         -28.227      -28.227     6028825159.91  1656.09481  1643.71742  2214.72769
     24296    93.6853        61.1171         -27.286      -27.286     6030849513.70  1656.28015  1643.90137  2214.97555
     24298    93.6858        61.1203         -26.453      -26.453     6030896134.98  1656.28442  1643.90561  2214.98125
     24300    93.6863        61.1235         -28.165      -28.165     6030895686.99  1656.28438  1643.90557  2214.98120
     24302    93.6868        61.1184         -28.997      -28.997     6030895686.99  1656.28438  1643.90557  2214.98120
     24304    93.6873        61.1216         -28.651      -28.651     6034581866.25  1656.62176  1644.24043  2215.43239
     24306    93.6878        61.1248         -27.758      -27.758     6029217128.67  1656.13070  1643.75304  2214.77568
     24308    93.6883        61.1280         -27.371      -27.371     6031241636.72  1656.31605  1643.93700  2215.02355
     24310    93.6888        61.1312         -28.724      -28.724     6032629689.33  1656.44310  1644.06311  2215.19346
     24312    93.6893        61.1303         -28.217      -28.217     6034771277.99  1656.63909  1644.25763  2215.45556
     24314    93.6898        61.1335         -28.412      -28.412     6036350243.51  1656.78356  1644.40102  2215.64877
     24316    93.6903        61.1367         -27.604      -27.604     6039395781.20  1657.06215  1644.67753  2216.02133
     24318    93.6908        61.1358         -27.825      -27.825     6039558508.93  1657.07703  1644.69230  2216.04123
     24320    93.6913        61.1349         -28.525      -28.525     6039503055.58  1657.07196  1644.68727  2216.03445
     24322    93.6918        61.1381         -29.663      -29.663     6041232817.77  1657.23014  1644.84427  2216.24599
     24324    93.6923        61.1413         -31.352      -31.352     6041746130.87  1657.27708  1644.89085  2216.30876
     24326    93.6928        61.1445         -29.465      -29.465     6043997802.25  1657.48293  1645.09517  2216.58405
     24328    93.6933        61.1476         -29.049      -29.049     6045762061.14  1657.64419  1645.25522  2216.79971
     24330    93.6938        61.1467         -29.239      -29.239     6045695146.27  1657.63808  1645.24915  2216.79153
     24332    93.6943        61.1458         -30.938      -30.938     6047861911.64  1657.83609  1645.44568  2217.05633
     24334    93.6948        61.1408         -29.189      -29.189     6047861911.64  1657.83609  1645.44568  2217.05633
     24336    93.6953        61.1440         -28.441      -28.441     6050985203.28  1658.12142  1645.72888  2217.43792
     24338    93.6957        61.1431         -28.297      -28.297     6052573557.48  1658.26649  1645.87287  2217.63192
     24340    93.6962        61.1463         -28.598      -28.598     6054450738.81  1658.43791  1646.04301  2217.86116
     24342    93.6967        61.1495         -26.849      -26.849     6056867092.42  1658.65851  1646.26196  2218.15617
     24344    93.6972        61.1485         -25.719      -25.719     6059220508.41  1658.87331  1646.47515  2218.44343
     24346    93.6977        61.1476         -24.446      -24.446     6058491902.78  1658.80681  1646.40915  2218.35450
     24348    93.6982        61.1508         -24.527      -24.527     6061072611.67  1659.04231  1646.64289  2218.66944
     24350    93.6987        61.1540         -27.235      -27.235     6063502079.43  1659.26395  1646.86287  2218.96584
     24352    93.6992        61.1572         -28.587      -28.587     6064831574.60  1659.38521  1646.98323  2219.12800
     24354    93.6997        61.1563         -28.438      -28.438     6067403829.62  1659.61977  1647.21604  2219.44169
     24356    93.7002        61.1554         -28.084      -28.084     6068316280.10  1659.70296  1647.29861  2219.55294
     24358    93.7007        61.1586         -29.402      -29.402     6069783546.43  1659.83672  1647.43136  2219.73182
     24360    93.7012        61.1576         -28.700      -28.700     6069173698.45  1659.78113  1647.37619  2219.65747
     24362    93.7017        61.1526         -27.198      -27.198     6069173698.45  1659.78113  1647.37619  2219.65747
     24364    93.7022        61.1517         -26.351      -26.351     6069883659.53  1659.84584  1647.44042  2219.74402
     24366    93.7027        61.1549         -25.434      -25.434     6074391351.16  1660.25663  1647.84813  2220.29337
     24368    93.7032        61.1540         -27.678      -27.678     6075335693.58  1660.34266  1647.93352  2220.40842
     24370    93.7037        61.1572         -26.674      -26.674     6077843901.07  1660.57112  1648.16027  2220.71394
     24372    93.7042        61.1562         -28.060      -28.060     6076812952.95  1660.47722  1648.06708  2220.58837
     24374    93.7047        61.1594         -28.295      -28.295     6073825462.65  1660.20507  1647.79696  2220.22442
     24376    93.7052        61.1626         -28.618      -28.618     6075910331.63  1660.39501  1647.98548  2220.47842
     24378    93.7057        61.1617         -28.566      -28.566     6079119692.68  1660.68730  1648.27559  2220.86931
     24380    93.7062        61.1649         -29.920      -29.920     6081615931.19  1660.91458  1648.50116  2221.17325
     24382    93.7067        61.1681         -28.712      -28.712     6087041023.48  1661.40830  1648.99120  2221.83352
     24384    93.7072        61.1713         -27.756      -27.756     6092342725.29  1661.89051  1649.46981  2222.47839
     24386    93.7076        61.1744         -26.242      -26.242     6090524913.12  1661.72521  1649.30574  2222.25733
     24388    93.7081        61.1776         -27.716      -27.716     6092830206.54  1661.93484  1649.51380  2222.53767
     24390    93.7086        61.1808         -27.366      -27.366     6095795148.43  1662.20438  1649.78132  2222.89813
     24392    93.7091        61.1799         -29.938      -29.938     6098655857.25  1662.46435  1650.03936  2223.24580
     24394    93.7096        61.1790         -30.104      -30.104     6100232650.48  1662.60762  1650.18155  2223.43739
     24396    93.7101        61.1781         -29.625      -29.625     6100912766.04  1662.66940  1650.24288  2223.52002
     24398    93.7106        61.1812         -29.028      -29.028     6105342028.70  1663.07167  1650.64214  2224.05798
     24400    93.7111        61.1844         -28.733      -28.733     6101778285.44  1662.74803  1650.32091  2223.62516
     24402    93.7116        61.1835         -28.289      -28.289     6102623472.50  1662.82479  1650.39710  2223.72783
     24404    93.7121        61.1785         -27.828      -27.828     6102623472.50  1662.82479  1650.39710  2223.72783
     24406    93.7126        61.1817         -26.244      -26.244     6106156358.02  1663.14561  1650.71552  2224.15686
     24408    93.7131        61.1808         -27.042      -27.042     6108646932.66  1663.37170  1650.93992  2224.45921
     24410    93.7136        61.1839         -26.551      -26.551     6111536714.35  1663.63395  1651.20021  2224.80993
     24412    93.7141        61.1789         -27.066      -27.066     6111536714.35  1663.63395  1651.20021  2224.80993
     24414    93.7146        61.1780         -25.704      -25.704     6114220619.80  1663.87745  1651.44189  2225.13556
     24416    93.7151        61.1812         -26.382      -26.382     6115192525.38  1663.96560  1651.52939  2225.25345
     24418    93.7156        61.1844         -28.967      -28.967     6118475761.34  1664.26334  1651.82490  2225.65163
     24420    93.7160        61.1876         -28.916      -28.916     6123644645.96  1664.73187  1652.28993  2226.27819
     24422    93.7165        61.1907         -28.771      -28.771     6124299195.44  1664.79118  1652.34879  2226.35751
     24424    93.7170        61.1857         -28.270      -28.270     6124299195.44  1664.79118  1652.34879  2226.35751
     24426    93.7175        61.1848         -27.352      -27.352     6123704758.20  1664.73732  1652.29533  2226.28548
     24428    93.7180        61.1880         -26.154      -26.154     6124825964.96  1664.83891  1652.39617  2226.42134
     24430    93.7185        61.1912         -24.569      -24.569     6125774932.43  1664.92489  1652.48150  2226.53632
     24432    93.7190        61.1902         -24.866      -24.866     6128391073.25  1665.16187  1652.71671  2226.85324
     24434    93.7195        61.1893         -25.400      -25.400     6131405666.97  1665.43486  1652.98766  2227.21831
     24436    93.7200        61.1843         -26.213      -26.213     6131405666.97  1665.43486  1652.98766  2227.21831
     24438    93.7205        61.1834         -26.386      -26.386     6131436147.42  1665.43762  1652.99040  2227.22200
     24440    93.7210        61.1825         -27.143      -27.143     6133714025.29  1665.64383  1653.19507  2227.49778
     24442    93.7215        61.1857         -27.833      -27.833     6133715495.86  1665.64397  1653.19521  2227.49796
     24444    93.7220        61.1888         -29.543      -29.543     6135909866.19  1665.84257  1653.39233  2227.76356
     24446    93.7225        61.1920         -31.134      -31.134     6137669131.02  1666.00177  1653.55033  2227.97645
     24448    93.7230        61.1911         -30.126      -30.126     6135652528.79  1665.81928  1653.36922  2227.73242
     24450    93.7234        61.1943         -30.000      -30.000     6136796296.16  1665.92279  1653.47195  2227.87083
     24452    93.7239        61.1934         -32.387      -32.387     6139806457.67  1666.19513  1653.74225  2228.23504
     24454    93.7244        61.1924         -31.786      -31.786     6139009965.59  1666.12308  1653.67074  2228.13868
     24456    93.7249        61.1915         -29.122      -29.122     6138531541.98  1666.07979  1653.62778  2228.08080
     24458    93.7254        61.1947         -29.464      -29.464     6138533726.14  1666.07999  1653.62797  2228.08106
     24460    93.7259        61.1979         -29.295      -29.295     6141570643.07  1666.35470  1653.90063  2228.44844
     24462    93.7264        61.1970         -28.010      -28.010     6140657133.82  1666.27208  1653.81862  2228.33794
     24464    93.7269        61.1960         -25.192      -25.192     6141786905.31  1666.37426  1653.92004  2228.47459
     24466    93.7274        61.1951         -26.070      -26.070     6140483421.64  1666.25636  1653.80303  2228.31693
     24468    93.7279        61.1983         -28.056      -28.056     6142698503.69  1666.45670  1654.00186  2228.58484
     24470    93.7284        61.1974         -27.567      -27.567     6142475858.60  1666.43656  1653.98188  2228.55792
     24472    93.7289        61.2006         -29.640      -29.640     6144450132.23  1666.61508  1654.15907  2228.79665
     24474    93.7294        61.2037         -28.502      -28.502     6146864601.38  1666.83335  1654.37570  2229.08855
     24476    93.7298        61.2069         -26.657      -26.657     6145158862.68  1666.67916  1654.22266  2228.88234
     24478    93.7303        61.2101         -27.736      -27.736     6144698409.94  1666.63753  1654.18134  2228.82667
     24480    93.7308        61.2132         -29.191      -29.191     6146092014.63  1666.76352  1654.30639  2228.99516
     24482    93.7313        61.2164         -26.935      -26.935     6145841311.74  1666.74085  1654.28390  2228.96485
     24484    93.7318        61.2155         -27.760      -27.760     6145935283.48  1666.74935  1654.29233  2228.97621
     24486    93.7323        61.2187         -27.199      -27.199     6147234796.38  1666.86681  1654.40892  2229.13330
     24488    93.7328        61.2218         -27.222      -27.222     6151080889.26  1667.21437  1654.75388  2229.59810
     24490    93.7333        61.2250         -27.737      -27.737     6155609071.28  1667.62339  1655.15983  2230.14508
     24492    93.7338        61.2282         -26.716      -26.716     6158416366.37  1667.87686  1655.41141  2230.48405
     24494    93.7343        61.2313         -25.270      -25.270     6155829175.27  1667.64326  1655.17956  2230.17166
     24496    93.7348        61.2345         -28.761      -28.761     6154338486.81  1667.50864  1655.04594  2229.99162
     24498    93.7353        61.2336         -28.390      -28.390     6155789144.31  1667.63965  1655.17597  2230.16682
     24500    93.7357        61.2367         -29.146      -29.146     6154434992.21  1667.51736  1655.05459  2230.00328
     24502    93.7362        61.2399         -29.048      -29.048     6155777614.52  1667.63861  1655.17494  2230.16543
     24504    93.7367        61.2390         -29.226      -29.226     6157364504.56  1667.78189  1655.31716  2230.35705
     24506    93.7372        61.2421         -29.094      -29.094     6159016376.61  1667.93102  1655.46517  2230.55648
     24508    93.7377        61.2453         -27.099      -27.099     6165224358.16  1668.49123  1656.02119  2231.30566
     24510    93.7382        61.2485         -27.910      -27.910     6164563362.72  1668.43160  1655.96201  2231.22592
     24512    93.7387        61.2476         -28.518      -28.518     6163761516.86  1668.35926  1655.89020  2231.12917
     24514    93.7392        61.2507         -28.585      -28.585     6166350414.01  1668.59281  1656.12201  2231.44150
     24516    93.7397        61.2498         -27.829      -27.829     6167720834.63  1668.71641  1656.24468  2231.60679
     24518    93.7401        61.2530         -28.328      -28.328     6170416447.24  1668.95948  1656.48594  2231.93186
     24520    93.7406        61.2561         -24.903      -24.903     6170375449.47  1668.95578  1656.48227  2231.92691
     24522    93.7411        61.2593         -24.035      -24.035     6171498175.22  1669.05700  1656.58273  2232.06227
     24524    93.7416        61.2584         -26.360      -26.360     6174277261.94  1669.30749  1656.83135  2232.39726
     24526    93.7421        61.2574         -23.394      -23.394     6176349439.45  1669.49422  1657.01668  2232.64698
     24528    93.7426        61.2606         -25.103      -25.103     6175622412.37  1669.42871  1656.95166  2232.55937
     24530    93.7431        61.2638         -25.468      -25.468     6178084395.24  1669.65053  1657.17182  2232.85601
     24532    93.7436        61.2669         -27.124      -27.124     6177598784.30  1669.60678  1657.12840  2232.79751
     24534    93.7441        61.2701         -28.502      -28.502     6178342781.77  1669.67380  1657.19493  2232.88714
     24536    93.7445        61.2692         -28.268      -28.268     6178635600.09  1669.70018  1657.22111  2232.92241
     24538    93.7450        61.2723         -27.550      -27.550     6176409128.51  1669.49960  1657.02202  2232.65417
     24540    93.7455        61.2755         -26.845      -26.845     6176379687.60  1669.49694  1657.01939  2232.65062
     24542    93.7460        61.2786         -28.384      -28.384     6175866090.27  1669.45067  1656.97346  2232.58873
     24544    93.7465        61.2818         -27.554      -27.554     6176866563.33  1669.54081  1657.06293  2232.70929
     24546    93.7470        61.2809         -26.993      -26.993     6177829456.00  1669.62756  1657.14903  2232.82530
     24548    93.7475        61.2799         -26.276      -26.276     6179651812.47  1669.79171  1657.31196  2233.04482
     24550    93.7480        61.2831         -26.876      -26.876     6181678322.34  1669.97422  1657.49310  2233.28889
     24552    93.7484        61.2822         -26.535      -26.535     6180112713.39  1669.83323  1657.35316  2233.10034
     24554    93.7489        61.2813         -28.297      -28.297     6181860610.73  1669.99064  1657.50939  2233.31085
     24556    93.7494        61.2803         -24.626      -24.626     6182836379.72  1670.07850  1657.59659  2233.42834
     24558    93.7499        61.2835         -26.490      -26.490     6182493442.31  1670.04762  1657.56595  2233.38705
     24560    93.7504        61.2866         -27.909      -27.909     6181894312.72  1669.99367  1657.51240  2233.31490
     24562    93.7509        61.2857         -28.363      -28.363     6183137705.43  1670.10563  1657.62352  2233.46463
     24564    93.7514        61.2889         -27.028      -27.028     6183494397.91  1670.13774  1657.65540  2233.50757
     24566    93.7519        61.2920         -28.522      -28.522     6188788568.82  1670.61425  1658.12834  2234.14482
     24568    93.7523        61.2952         -28.549      -28.549     6189741445.65  1670.69999  1658.21344  2234.25947
     24570    93.7528        61.2943         -27.201      -27.201     6190941020.89  1670.80791  1658.32055  2234.40380
     24572    93.7533        61.2974         -25.794      -25.794     6193128586.71  1671.00468  1658.51585  2234.66694
     24574    93.7538        61.3006         -27.008      -27.008     6196325569.74  1671.29216  1658.80119  2235.05140
     24576    93.7543        61.3037         -24.252      -24.252     6200128440.47  1671.63400  1659.14047  2235.50854
     24578    93.7548        61.3069         -24.243      -24.243     6203391239.01  1671.92718  1659.43146  2235.90062
     24580    93.7553        61.3059         -24.382      -24.382     6205031255.75  1672.07450  1659.57768  2236.09764
     24582    93.7558        61.3050         -23.677      -23.677     6207030819.88  1672.25409  1659.75593  2236.33781
     24584    93.7563        61.3082         -22.055      -22.055     6208376600.49  1672.37494  1659.87587  2236.49942
     24586    93.7568        61.3113         -23.631      -23.631     6210907407.21  1672.60215  1660.10139  2236.80328
     24588    93.7572        61.3104         -25.157      -25.157     6212006424.69  1672.70080  1660.19930  2236.93520
     24590    93.7577        61.3095         -26.849      -26.849     6210931158.73  1672.60428  1660.10351  2236.80613
     24592    93.7582        61.3126         -27.570      -27.570     6215642228.08  1673.02708  1660.52314  2237.37153
     24594    93.7587        61.3158         -26.251      -26.251     6221652132.43  1673.56612  1661.05815  2238.09241
     24596    93.7592        61.3148         -27.193      -27.193     6219765936.71  1673.39698  1660.89027  2237.86621
     24598    93.7597        61.3180         -26.772      -26.772     6222944425.78  1673.68198  1661.17315  2238.24735
     24600    93.7601        61.3211         -26.618      -26.618     6222016523.35  1673.59879  1661.09058  2238.13610
     24602    93.7606        61.3243         -26.127      -26.127     6216536460.34  1673.10730  1660.60276  2237.47882
     24604    93.7611        61.3193         -27.216      -27.216     6216536460.34  1673.10730  1660.60276  2237.47882
     24606    93.7616        61.3224         -25.236      -25.236     6221197729.14  1673.52537  1661.01771  2238.03792
     24608    93.7621        61.3175         -26.616      -26.616     6221197729.14  1673.52537  1661.01771  2238.03792
     24610    93.7626        61.3165         -25.363      -25.363     6220920375.98  1673.50050  1660.99303  2238.00466
     24612    93.7631        61.3156         -25.346      -25.346     6223393597.39  1673.72225  1661.21311  2238.30120
     24614    93.7635        61.3147         -26.139      -26.139     6222728973.49  1673.66267  1661.15398  2238.22152
     24616    93.7640        61.3138         -25.487      -25.487     6220518679.26  1673.46448  1660.95727  2237.95649
     24618    93.7645        61.3169         -26.219      -26.219     6219813252.77  1673.40122  1660.89449  2237.87189
     24620    93.7650        61.3201         -24.872      -24.872     6226048133.56  1673.96019  1661.44927  2238.61940
     24622    93.7655        61.3232         -24.366      -24.366     6223916348.95  1673.76911  1661.25963  2238.36387
     24624    93.7660        61.3223         -24.600      -24.600     6224066082.40  1673.78253  1661.27295  2238.38182
     24626    93.7665        61.3214         -24.430      -24.430     6225382864.38  1673.90056  1661.39009  2238.53967
     24628    93.7670        61.3204         -24.317      -24.317     6225102566.19  1673.87544  1661.36516  2238.50607
     24630    93.7674        61.3236         -22.871      -22.871     6222673754.70  1673.65772  1661.14906  2238.21490
     24632    93.7679        61.3227         -23.241      -23.241     6225899936.81  1673.94690  1661.43609  2238.60164
     24634    93.7684        61.3177         -22.492      -22.492     6225899936.81  1673.94690  1661.43609  2238.60164
     24636    93.7689        61.3127         -24.566      -24.566     6225899936.81  1673.94690  1661.43609  2238.60164
     24638    93.7694        61.3118         -24.908      -24.908     6228908743.24  1674.21652  1661.70369  2238.96220
     24640    93.7699        61.3068         -24.266      -24.266     6228908743.24  1674.21652  1661.70369  2238.96220
     24642    93.7704        61.3059         -24.298      -24.298     6229791946.61  1674.29564  1661.78222  2239.06802
     24644    93.7708        61.3090         -23.233      -23.233     6229246364.26  1674.24677  1661.73371  2239.00265
     24646    93.7713        61.3041         -22.890      -22.890     6229246364.26  1674.24677  1661.73371  2239.00265
     24648    93.7718        61.3072         -21.549      -21.549     6229988133.13  1674.31322  1661.79967  2239.09152
     24650    93.7723        61.3103         -22.100      -22.100     6232402154.30  1674.52945  1662.01428  2239.38069
     24652    93.7728        61.3135         -20.377      -20.377     6235465486.08  1674.80376  1662.28654  2239.74753
     24654    93.7733        61.3085         -20.183      -20.183     6235465486.08  1674.80376  1662.28654  2239.74753
     24656    93.7738        61.3116         -21.217      -21.217     6238514284.64  1675.07667  1662.55742  2240.11250
     24658    93.7743        61.3148         -21.590      -21.590     6239649863.59  1675.17830  1662.65829  2240.24842
     24660    93.7747        61.3139         -22.206      -22.206     6239050539.96  1675.12467  1662.60505  2240.17669
     24662    93.7752        61.3130         -22.260      -22.260     6238839367.39  1675.10577  1662.58629  2240.15141
     24664    93.7757        61.3161         -20.826      -20.826     6239153361.40  1675.13387  1662.61419  2240.18899
     24666    93.7762        61.3152         -24.346      -24.346     6240150649.03  1675.22312  1662.70277  2240.30835
     24668    93.7767        61.3143         -22.115      -22.115     6237819154.52  1675.01446  1662.49566  2240.02930
     24670    93.7772        61.3174         -23.544      -23.544     6236665297.81  1674.91117  1662.39315  2239.89117
     24672    93.7777        61.3205         -23.184      -23.184     6233272856.28  1674.60743  1662.09167  2239.48497
     24674    93.7782        61.3196         -25.452      -25.452     6234445637.04  1674.71244  1662.19591  2239.62541
     24676    93.7786        61.3146         -26.658      -26.658     6234445637.04  1674.71244  1662.19591  2239.62541
     24678    93.7791        61.3178         -25.546      -25.546     6237724912.62  1675.00602  1662.48729  2240.01802
     24680    93.7796        61.3209         -25.142      -25.142     6235628444.12  1674.81835  1662.30102  2239.76704
     24682    93.7801        61.3200         -24.933      -24.933     6237585912.66  1674.99358  1662.47494  2240.00138
     24684    93.7806        61.3191         -25.922      -25.922     6240081993.98  1675.21698  1662.69667  2240.30013
     24686    93.7810        61.3182         -27.381      -27.381     6237064682.42  1674.94692  1662.42863  2239.93898
     24688    93.7815        61.3172         -26.953      -26.953     6237270667.74  1674.96536  1662.44694  2239.96364
     24690    93.7820        61.3163         -26.211      -26.211     6238776613.69  1675.10015  1662.58072  2240.14390
     24692    93.7825        61.3114         -27.412      -27.412     6238776613.69  1675.10015  1662.58072  2240.14390
     24694    93.7830        61.3145         -26.387      -26.387     6242634087.23  1675.44532  1662.92331  2240.60550
     24696    93.7835        61.3136         -27.408      -27.408     6243501585.03  1675.52293  1663.00034  2240.70929
     24698    93.7839        61.3127         -28.222      -28.222     6246375047.83  1675.77993  1663.25542  2241.05298
     24700    93.7844        61.3158         -27.340      -27.340     6247895396.29  1675.91588  1663.39035  2241.23479
     24702    93.7849        61.3189         -25.512      -25.512     6246304538.13  1675.77363  1663.24916  2241.04455
     24704    93.7854        61.3221         -26.205      -26.205     6250330524.93  1676.13358  1663.60643  2241.52593
     24706    93.7859        61.3252         -23.542      -23.542     6252721721.85  1676.34730  1663.81855  2241.81174
     24708    93.7864        61.3243         -24.025      -24.025     6250428738.40  1676.14236  1663.61514  2241.53767
     24710    93.7869        61.3234         -24.242      -24.242     6248878887.40  1676.00381  1663.47763  2241.35238
     24712    93.7873        61.3224         -23.708      -23.708     6249814003.22  1676.08741  1663.56060  2241.46418
     24714    93.7878        61.3215         -23.186      -23.186     6252408498.18  1676.31931  1663.79077  2241.77431
     24716    93.7883        61.3206         -23.816      -23.816     6251418892.29  1676.23087  1663.70298  2241.65603
     24718    93.7888        61.3197         -22.415      -22.415     6252796374.67  1676.35397  1663.82517  2241.82066
     24720    93.7893        61.3188         -21.309      -21.309     6255704855.83  1676.61385  1664.08311  2242.16820
     24722    93.7898        61.3219         -22.123      -22.123     6258890262.66  1676.89838  1664.36551  2242.54871
     24724    93.7902        61.3210         -22.251      -22.251     6259353817.42  1676.93978  1664.40660  2242.60407
     24726    93.7907        61.3241         -23.154      -23.154     6260885281.08  1677.07653  1664.54233  2242.78695
     24728    93.7912        61.3192         -22.561      -22.561     6260885281.08  1677.07653  1664.54233  2242.78695
     24730    93.7917        61.3182         -25.053      -25.053     6263480590.86  1677.30823  1664.77230  2243.09681
     24732    93.7922        61.3214         -24.524      -24.524     6266258506.05  1677.55616  1665.01837  2243.42837
     24734    93.7927        61.3204         -25.547      -25.547     6266707630.06  1677.59624  1665.05815  2243.48197
     24736    93.7931        61.3195         -23.927      -23.927     6263366791.97  1677.29807  1664.76221  2243.08322
     24738    93.7936        61.3186         -23.949      -23.949     6265896299.80  1677.52384  1664.98629  2243.38515
     24740    93.7941        61.3217         -23.317      -23.317     6269480736.78  1677.84366  1665.30372  2243.81284
     24742    93.7946        61.3168         -22.924      -22.924     6269480736.78  1677.84366  1665.30372  2243.81284
     24744    93.7951        61.3159         -21.567      -21.567     6271731433.28  1678.04441  1665.50297  2244.08132
     24746    93.7956        61.3190         -22.896      -22.896     6274355200.94  1678.27838  1665.73519  2244.39421
     24748    93.7960        61.3221         -25.433      -25.433     6278477135.04  1678.64582  1666.09988  2244.88558
     24750    93.7965        61.3253         -23.153      -23.153     6283008635.15  1679.04957  1666.50062  2245.42554
     24752    93.7970        61.3203         -23.269      -23.269     6283008635.15  1679.04957  1666.50062  2245.42554
     24754    93.7975        61.3234         -21.844      -21.844     6287803978.85  1679.47663  1666.92449  2245.99665
     24756    93.7980        61.3265         -23.676      -23.676     6287210892.77  1679.42382  1666.87207  2245.92603
     24758    93.7985        61.3297         -24.780      -24.780     6289753214.19  1679.65016  1667.09672  2246.22871
     24760    93.7990        61.3328         -24.057      -24.057     6293489804.04  1679.98270  1667.42678  2246.67343
     24762    93.7994        61.3319         -22.733      -22.733     6295243919.00  1680.13877  1667.58168  2246.88214
     24764    93.7999        61.3269         -25.091      -25.091     6295243919.00  1680.13877  1667.58168  2246.88214
     24766    93.8004        61.3220         -23.995      -23.995     6295243919.00  1680.13877  1667.58168  2246.88214
     24768    93.8009        61.3251         -22.117      -22.117     6294849624.47  1680.10369  1667.54686  2246.83523
     24770    93.8014        61.3201         -24.880      -24.880     6294849624.47  1680.10369  1667.54686  2246.83523
     24772    93.8018        61.3152         -23.883      -23.883     6294849624.47  1680.10369  1667.54686  2246.83523
     24774    93.8023        61.3183         -24.412      -24.412     6299550448.73  1680.52181  1667.96185  2247.39439
     24776    93.8028        61.3174         -24.856      -24.856     6302538306.99  1680.78745  1668.22552  2247.74964
     24778    93.8033        61.3165         -25.433      -25.433     6304782497.66  1680.98693  1668.42350  2248.01640
     24780    93.8038        61.3115         -26.934      -26.934     6304782497.66  1680.98693  1668.42350  2248.01640
     24782    93.8042        61.3147         -24.834      -24.834     6303965528.43  1680.91432  1668.35143  2247.91930
     24784    93.8047        61.3138         -26.299      -26.299     6304140678.74  1680.92988  1668.36688  2247.94012
     24786    93.8052        61.3169         -23.396      -23.396     6305697953.11  1681.06828  1668.50425  2248.12520
     24788    93.8057        61.3200         -23.104      -23.104     6308442588.78  1681.31215  1668.74629  2248.45133
     24790    93.8061        61.3231         -24.328      -24.328     6313962967.96  1681.80243  1669.23291  2249.10699
     24792    93.8066        61.3262         -23.392      -23.392     6317145797.65  1682.08498  1669.51334  2249.48485
