No. moves  % accept.   % accept. vol.   <E_tot>      <E_sr>    <Vol>      <Lx>     <Ly>    <Lz>
     29440    94.7615    63.2507    -72.074       -72.074      4098126377.63      1380.29382      1369.97773      1845.89368
     29442    94.7619    63.2464    -72.068       -72.068      4098666555.54      1380.34902      1370.03251      1845.96750
     29444    94.7622    63.2455    -72.061       -72.061      4099206885.75      1380.40423      1370.08731      1846.04133
     29446    94.7626    63.2480    -72.055       -72.055      4099747848.35      1380.45948      1370.14214      1846.11522
     29448    94.7629    63.2505    -72.049       -72.049      4100288712.93      1380.51471      1370.19697      1846.18908
     29450    94.7633    63.2496    -72.042       -72.042      4100829491.29      1380.56994      1370.25178      1846.26294
     29452    94.7636    63.2521    -72.036       -72.036      4101370331.41      1380.62517      1370.30659      1846.33680
     29454    94.7640    63.2512    -72.029       -72.029      4101911463.79      1380.68041      1370.36142      1846.41067
     29456    94.7643    63.2537    -72.023       -72.023      4102452630.32      1380.73565      1370.41625      1846.48455
     29458    94.7647    63.2494    -72.016       -72.016      4102993685.61      1380.79088      1370.47107      1846.55841
     29460    94.7650    63.2485    -72.010       -72.010      4103534463.56      1380.84609      1370.52587      1846.63224
     29462    94.7654    63.2476    -72.004       -72.004      4104074965.73      1380.90128      1370.58064      1846.70604
     29464    94.7657    63.2501    -71.998       -71.998      4104616117.19      1380.95650      1370.63545      1846.77989
     29466    94.7661    63.2526    -71.991       -71.991      4105157575.93      1381.01174      1370.69028      1846.85377
     29468    94.7664    63.2551    -71.985       -71.985      4105698800.17      1381.06697      1370.74509      1846.92762
     29470    94.7667    63.2542    -71.979       -71.979      4106240036.79      1381.12219      1370.79990      1847.00147
     29472    94.7671    63.2533    -71.972       -71.972      4106781036.88      1381.17739      1370.85469      1847.07529
     29474    94.7674    63.2524    -71.966       -71.966      4107322166.62      1381.23259      1370.90948      1847.14912
     29476    94.7678    63.2481    -71.960       -71.960      4107863185.23      1381.28779      1370.96426      1847.22293
     29478    94.7682    63.2506    -71.953       -71.953      4108404725.13      1381.34301      1371.01907      1847.29678
     29480    94.7685    63.2531    -71.947       -71.947      4108946468.92      1381.39825      1371.07390      1847.37065
     29482    94.7688    63.2555    -71.940       -71.940      4109488073.97      1381.45347      1371.12871      1847.44450
     29484    94.7692    63.2580    -71.934       -71.934      4110029906.00      1381.50871      1371.18353      1847.51837
     29486    94.7695    63.2605    -71.928       -71.928      4110571704.79      1381.56393      1371.23834      1847.59223
     29488    94.7699    63.2630    -71.922       -71.922      4111113694.44      1381.61917      1371.29317      1847.66610
     29490    94.7702    63.2621    -71.915       -71.915      4111655496.85      1381.67439      1371.34798      1847.73995
     29492    94.7706    63.2646    -71.909       -71.909      4112197435.75      1381.72962      1371.40279      1847.81380
     29494    94.7709    63.2671    -71.903       -71.903      4112739804.02      1381.78487      1371.45763      1847.88769
     29496    94.7713    63.2662    -71.897       -71.897      4113282182.92      1381.84012      1371.51247      1847.96158
     29498    94.7716    63.2653    -71.890       -71.890      4113824755.06      1381.89538      1371.56731      1848.03548
     29500    94.7720    63.2678    -71.884       -71.884      4114368014.72      1381.95068      1371.62220      1848.10943
     29502    94.7723    63.2669    -71.878       -71.878      4114911499.07      1382.00599      1371.67710      1848.18340
     29504    94.7727    63.2694    -71.871       -71.871      4115455316.84      1382.06133      1371.73202      1848.25740
     29506    94.7730    63.2685    -71.865       -71.865      4115999209.38      1382.11666      1371.78694      1848.33140
     29508    94.7734    63.2710    -71.859       -71.859      4116542823.03      1382.17197      1371.84184      1848.40537
     29510    94.7737    63.2701    -71.853       -71.853      4117086714.81      1382.22730      1371.89675      1848.47935
     29512    94.7741    63.2726    -71.847       -71.847      4117630884.17      1382.28264      1371.95168      1848.55336
     29514    94.7744    63.2751    -71.840       -71.840      4118174848.55      1382.33796      1372.00659      1848.62735
     29516    94.7747    63.2742    -71.834       -71.834      4118719052.81      1382.39330      1372.06151      1848.70135
     29518    94.7751    63.2766    -71.828       -71.828      4119263444.48      1382.44864      1372.11644      1848.77536
     29520    94.7754    63.2791    -71.821       -71.821      4119808583.00      1382.50403      1372.17142      1848.84944
     29522    94.7758    63.2748    -71.815       -71.815      4120353609.82      1382.55941      1372.22638      1848.92350
     29524    94.7761    63.2739    -71.808       -71.808      4120898661.61      1382.61479      1372.28135      1848.99756
     29526    94.7765    63.2764    -71.802       -71.802      4121443959.52      1382.67018      1372.33632      1849.07163
     29528    94.7768    63.2755    -71.796       -71.796      4121988725.80      1382.72553      1372.39126      1849.14566
     29530    94.7772    63.2780    -71.789       -71.789      4122534114.73      1382.78092      1372.44624      1849.21973
     29532    94.7775    63.2771    -71.783       -71.783      4123079270.94      1382.83629      1372.50119      1849.29378
     29534    94.7779    63.2762    -71.776       -71.776      4123624627.32      1382.89167      1372.55616      1849.36784
     29536    94.7782    63.2753    -71.770       -71.770      4124170205.50      1382.94707      1372.61114      1849.44192
     29538    94.7786    63.2778    -71.763       -71.763      4124715558.11      1383.00244      1372.66610      1849.51597
     29540    94.7789    63.2803    -71.757       -71.757      4125260886.39      1383.05781      1372.72105      1849.59001
     29542    94.7793    63.2760    -71.750       -71.750      4125806103.05      1383.11316      1372.77599      1849.66404
     29544    94.7796    63.2751    -71.743       -71.743      4126351053.13      1383.16849      1372.83091      1849.73804
     29546    94.7800    63.2742    -71.737       -71.737      4126895513.79      1383.22379      1372.88580      1849.81199
     29548    94.7803    63.2733    -71.730       -71.730      4127440292.11      1383.27911      1372.94070      1849.88596
     29550    94.7807    63.2758    -71.724       -71.724      4127984827.56      1383.33440      1372.99558      1849.95991
     29552    94.7810    63.2783    -71.717       -71.717      4128529363.42      1383.38969      1373.05046      1850.03385
     29554    94.7814    63.2808    -71.711       -71.711      4129073823.27      1383.44497      1373.10532      1850.10778
     29556    94.7817    63.2833    -71.704       -71.704      4129618185.17      1383.50024      1373.16018      1850.18169
     29558    94.7820    63.2790    -71.698       -71.698      4130162435.74      1383.55550      1373.21503      1850.25559
     29560    94.7824    63.2781    -71.691       -71.691      4130706897.11      1383.61077      1373.26989      1850.32951
     29562    94.7827    63.2772    -71.685       -71.685      4131251466.59      1383.66605      1373.32475      1850.40343
     29564    94.7831    63.2797    -71.678       -71.678      4131796325.78      1383.72134      1373.37962      1850.47737
     29566    94.7834    63.2788    -71.672       -71.672      4132340862.34      1383.77660      1373.43448      1850.55127
     29568    94.7838    63.2812    -71.665       -71.665      4132884674.70      1383.83181      1373.48928      1850.62511
     29570    94.7841    63.2804    -71.659       -71.659      4133428300.29      1383.88701      1373.54406      1850.69892
     29572    94.7845    63.2828    -71.652       -71.652      4133972577.08      1383.94225      1373.59888      1850.77279
     29574    94.7848    63.2853    -71.646       -71.646      4134516563.03      1383.99746      1373.65368      1850.84663
     29576    94.7852    63.2810    -71.640       -71.640      4135060437.82      1384.05266      1373.70847      1850.92045
     29578    94.7855    63.2835    -71.633       -71.633      4135604620.21      1384.10788      1373.76327      1850.99429
     29580    94.7859    63.2860    -71.627       -71.627      4136148722.61      1384.16309      1373.81807      1851.06812
     29582    94.7862    63.2885    -71.621       -71.621      4136692934.81      1384.21830      1373.87287      1851.14196
     29584    94.7866    63.2876    -71.614       -71.614      4137237438.95      1384.27353      1373.92769      1851.21582
     29586    94.7869    63.2901    -71.608       -71.608      4137781993.74      1384.32875      1373.98250      1851.28967
     29588    94.7872    63.2926    -71.601       -71.601      4138326996.57      1384.38401      1374.03734      1851.36357
     29590    94.7876    63.2917    -71.595       -71.595      4138872190.98      1384.43927      1374.09219      1851.43747
     29592    94.7879    63.2908    -71.588       -71.588      4139417563.43      1384.49455      1374.14705      1851.51139
     29594    94.7883    63.2899    -71.582       -71.582      4139962668.13      1384.54980      1374.20189      1851.58528
     29596    94.7886    63.2923    -71.575       -71.575      4140507714.52      1384.60504      1374.25672      1851.65916
     29598    94.7890    63.2914    -71.569       -71.569      4141053066.01      1384.66030      1374.31157      1851.73306
     29600    94.7893    63.2905    -71.563       -71.563      4141598232.75      1384.71554      1374.36640      1851.80693
     29602    94.7897    63.2930    -71.556       -71.556      4142143292.72      1384.77077      1374.42122      1851.88080
     29604    94.7900    63.2955    -71.550       -71.550      4142688835.22      1384.82604      1374.47607      1851.95470
     29606    94.7904    63.2946    -71.543       -71.543      4143234410.33      1384.88130      1374.53091      1852.02860
     29608    94.7907    63.2971    -71.537       -71.537      4143780358.03      1384.93658      1374.58578      1852.10253
     29610    94.7911    63.2962    -71.530       -71.530      4144326363.13      1384.99186      1374.64065      1852.17646
     29612    94.7914    63.2987    -71.524       -71.524      4144872396.06      1385.04714      1374.69552      1852.25038
     29614    94.7918    63.3011    -71.517       -71.517      4145417988.34      1385.10238      1374.75035      1852.32427
     29616    94.7921    63.3036    -71.510       -71.510      4145963557.21      1385.15763      1374.80518      1852.39814
     29618    94.7925    63.3061    -71.504       -71.504      4146509191.43      1385.21287      1374.86001      1852.47202
     29620    94.7928    63.3052    -71.497       -71.497      4147054662.64      1385.26809      1374.91482      1852.54587
     29622    94.7931    63.3043    -71.491       -71.491      4147600294.00      1385.32333      1374.96964      1852.61974
     29624    94.7935    63.3068    -71.484       -71.484      4148145811.55      1385.37855      1375.02445      1852.69359
     29626    94.7938    63.3093    -71.478       -71.478      4148691082.29      1385.43375      1375.07924      1852.76741
     29628    94.7942    63.3084    -71.471       -71.471      4149235821.88      1385.48891      1375.13399      1852.84118
     29630    94.7945    63.3108    -71.465       -71.465      4149780693.54      1385.54408      1375.18874      1852.91495
     29632    94.7949    63.3133    -71.458       -71.458      4150325560.11      1385.59924      1375.24350      1852.98873
     29634    94.7952    63.3158    -71.451       -71.451      4150870455.98      1385.65441      1375.29824      1853.06249
     29636    94.7956    63.3183    -71.445       -71.445      4151415781.53      1385.70959      1375.35302      1853.13630
     29638    94.7959    63.3207    -71.439       -71.439      4151961085.78      1385.76477      1375.40779      1853.21009
     29640    94.7963    63.3232    -71.432       -71.432      4152506639.62      1385.81997      1375.46257      1853.28391
     29642    94.7966    63.3257    -71.426       -71.426      4153052371.52      1385.87517      1375.51736      1853.35773
     29644    94.7969    63.3282    -71.420       -71.420      4153598220.38      1385.93038      1375.57216      1853.43156
     29646    94.7973    63.3273    -71.414       -71.414      4154144036.19      1385.98558      1375.62694      1853.50538
     29648    94.7976    63.3297    -71.408       -71.408      4154690009.90      1386.04079      1375.68174      1853.57921
     29650    94.7980    63.3288    -71.402       -71.402      4155236275.29      1386.09601      1375.73655      1853.65307
     29652    94.7983    63.3313    -71.396       -71.396      4155782530.60      1386.15123      1375.79136      1853.72691
     29654    94.7987    63.3270    -71.389       -71.389      4156328674.74      1386.20644      1375.84616      1853.80074
     29656    94.7990    63.3295    -71.383       -71.383      4156875151.28      1386.26167      1375.90097      1853.87460
     29658    94.7993    63.3320    -71.377       -71.377      4157422037.64      1386.31692      1375.95581      1853.94849
     29660    94.7997    63.3345    -71.371       -71.371      4157969054.43      1386.37218      1376.01065      1854.02238
     29662    94.8000    63.3369    -71.364       -71.364      4158516330.33      1386.42745      1376.06551      1854.09630
     29664    94.8004    63.3394    -71.358       -71.358      4159063396.38      1386.48270      1376.12035      1854.17019
     29666    94.8007    63.3419    -71.352       -71.352      4159610714.91      1386.53797      1376.17520      1854.24409
     29668    94.8011    63.3443    -71.345       -71.345      4160158111.64      1386.59323      1376.23005      1854.31800
     29670    94.8014    63.3468    -71.339       -71.339      4160705930.45      1386.64852      1376.28493      1854.39195
     29672    94.8018    63.3493    -71.333       -71.333      4161254314.79      1386.70385      1376.33985      1854.46594
     29674    94.8021    63.3484    -71.326       -71.326      4161802378.29      1386.75915      1376.39473      1854.53989
     29676    94.8024    63.3475    -71.320       -71.320      4162350721.12      1386.81447      1376.44963      1854.61387
     29678    94.8028    63.3432    -71.313       -71.313      4162898952.48      1386.86977      1376.50453      1854.68783
     29680    94.8031    63.3457    -71.307       -71.307      4163447063.49      1386.92506      1376.55941      1854.76177
     29682    94.8035    63.3482    -71.301       -71.301      4163995501.45      1386.98037      1376.61430      1854.83574
     29684    94.8038    63.3473    -71.294       -71.294      4164544230.68      1387.03570      1376.66922      1854.90973
     29686    94.8042    63.3497    -71.288       -71.288      4165092984.18      1387.09103      1376.72413      1854.98371
     29688    94.8045    63.3488    -71.282       -71.282      4165641556.12      1387.14634      1376.77902      1855.05768
     29690    94.8049    63.3513    -71.276       -71.276      4166189662.00      1387.20161      1376.83388      1855.13160
     29692    94.8052    63.3504    -71.270       -71.270      4166737681.97      1387.25687      1376.88873      1855.20550
     29694    94.8055    63.3529    -71.264       -71.264      4167286318.64      1387.31218      1376.94362      1855.27946
     29696    94.8059    63.3553    -71.257       -71.257      4167834622.65      1387.36745      1376.99849      1855.35338
     29698    94.8062    63.3544    -71.251       -71.251      4168382824.52      1387.42272      1377.05334      1855.42729
     29700    94.8066    63.3535    -71.245       -71.245      4168931016.87      1387.47798      1377.10819      1855.50119
     29702    94.8069    63.3560    -71.239       -71.239      4169479574.66      1387.53326      1377.16306      1855.57512
     29704    94.8073    63.3551    -71.233       -71.233      4170028021.29      1387.58853      1377.21791      1855.64903
     29706    94.8076    63.3576    -71.226       -71.226      4170576324.96      1387.64379      1377.27276      1855.72293
     29708    94.8079    63.3567    -71.220       -71.220      4171124876.33      1387.69906      1377.32761      1855.79684
     29710    94.8083    63.3591    -71.214       -71.214      4171673432.43      1387.75432      1377.38247      1855.87075
     29712    94.8086    63.3616    -71.208       -71.208      4172222123.97      1387.80960      1377.43733      1855.94467
     29714    94.8090    63.3573    -71.201       -71.201      4172770704.19      1387.86486      1377.49217      1856.01857
     29716    94.8093    63.3598    -71.195       -71.195      4173319561.65      1387.92013      1377.54704      1856.09249
     29718    94.8097    63.3623    -71.189       -71.189      4173867880.89      1387.97537      1377.60186      1856.16636
     29720    94.8100    63.3647    -71.183       -71.183      4174416349.27      1388.03061      1377.65669      1856.24024
     29722    94.8104    63.3672    -71.177       -71.177      4174964930.09      1388.08586      1377.71152      1856.31412
     29724    94.8107    63.3697    -71.171       -71.171      4175513723.81      1388.14111      1377.76637      1856.38801
     29726    94.8110    63.3721    -71.164       -71.164      4176062608.01      1388.19637      1377.82121      1856.46191
     29728    94.8114    63.3746    -71.158       -71.158      4176611861.49      1388.25165      1377.87608      1856.53584
     29730    94.8117    63.3737    -71.152       -71.152      4177160568.23      1388.30689      1377.93091      1856.60971
     29732    94.8121    63.3762    -71.146       -71.146      4177709420.98      1388.36214      1377.98574      1856.68359
     29734    94.8124    63.3786    -71.140       -71.140      4178258723.28      1388.41741      1378.04060      1856.75751
     29736    94.8127    63.3811    -71.134       -71.134      4178808416.55      1388.47270      1378.09548      1856.83146
     29738    94.8131    63.3835    -71.128       -71.128      4179358510.35      1388.52802      1378.15038      1856.90544
     29740    94.8134    63.3826    -71.122       -71.122      4179908586.38      1388.58333      1378.20528      1856.97941
     29742    94.8138    63.3851    -71.116       -71.116      4180458881.29      1388.63866      1378.26019      1857.05339
     29744    94.8141    63.3876    -71.110       -71.110      4181009241.12      1388.69398      1378.31510      1857.12738
     29746    94.8144    63.3867    -71.104       -71.104      4181559527.26      1388.74930      1378.37001      1857.20135
     29748    94.8148    63.3858    -71.098       -71.098      4182110041.60      1388.80463      1378.42492      1857.27534
     29750    94.8151    63.3882    -71.091       -71.091      4182660808.66      1388.85997      1378.47985      1857.34935
     29752    94.8155    63.3873    -71.085       -71.085      4183211671.10      1388.91531      1378.53478      1857.42336
     29754    94.8158    63.3864    -71.079       -71.079      4183762261.93      1388.97063      1378.58968      1857.49735
     29756    94.8162    63.3889    -71.073       -71.073      4184312921.90      1389.02595      1378.64459      1857.57133
     29758    94.8165    63.3880    -71.067       -71.067      4184863778.26      1389.08128      1378.69951      1857.64533
     29760    94.8168    63.3905    -71.061       -71.061      4185414866.00      1389.13663      1378.75444      1857.71934
     29762    94.8172    63.3896    -71.055       -71.055      4185965646.61      1389.19195      1378.80935      1857.79332
     29764    94.8175    63.3887    -71.049       -71.049      4186516686.74      1389.24728      1378.86427      1857.86731
     29766    94.8179    63.3911    -71.043       -71.043      4187067788.84      1389.30261      1378.91919      1857.94131
     29768    94.8182    63.3936    -71.037       -71.037      4187619020.21      1389.35795      1378.97411      1858.01532
     29770    94.8185    63.3927    -71.031       -71.031      4188170388.52      1389.41330      1379.02904      1858.08933
     29772    94.8189    63.3918    -71.025       -71.025      4188721548.75      1389.46862      1379.08395      1858.16332
     29774    94.8192    63.3909    -71.019       -71.019      4189272640.33      1389.52394      1379.13886      1858.23730
     29776    94.8196    63.3900    -71.012       -71.012      4189823475.45      1389.57924      1379.19374      1858.31124
     29778    94.8199    63.3924    -71.006       -71.006      4190374387.48      1389.63453      1379.24863      1858.38520
     29780    94.8202    63.3949    -71.000       -71.000      4190925497.04      1389.68984      1379.30352      1858.45916
     29782    94.8206    63.3974    -70.994       -70.994      4191476372.24      1389.74513      1379.35839      1858.53310
     29784    94.8209    63.3965    -70.988       -70.988      4192027583.32      1389.80044      1379.41329      1858.60706
     29786    94.8213    63.3989    -70.982       -70.982      4192578944.21      1389.85575      1379.46819      1858.68103
     29788    94.8216    63.4014    -70.976       -70.976      4193130514.47      1389.91107      1379.52310      1858.75502
     29790    94.8219    63.4038    -70.970       -70.970      4193682296.50      1389.96641      1379.57802      1858.82902
     29792    94.8223    63.4063    -70.964       -70.964      4194234220.71      1390.02175      1379.63294      1858.90302
     29794    94.8226    63.4087    -70.957       -70.957      4194786082.13      1390.07708      1379.68786      1858.97702
     29796    94.8230    63.4112    -70.951       -70.951      4195338378.43      1390.13244      1379.74281      1859.05105
     29798    94.8233    63.4137    -70.945       -70.945      4195890961.85      1390.18781      1379.79777      1859.12510
     29800    94.8237    63.4161    -70.939       -70.939      4196443704.04      1390.24319      1379.85273      1859.19916
     29802    94.8240    63.4152    -70.933       -70.933      4196996545.25      1390.29857      1379.90770      1859.27323
     29804    94.8243    63.4110    -70.927       -70.927      4197549274.79      1390.35394      1379.96266      1859.34728
     29806    94.8247    63.4134    -70.921       -70.921      4198101852.83      1390.40930      1380.01760      1859.42131
     29808    94.8250    63.4159    -70.915       -70.915      4198654568.50      1390.46466      1380.07255      1859.49534
     29810    94.8254    63.4150    -70.909       -70.909      4199207414.35      1390.52003      1380.12750      1859.56939
     29812    94.8257    63.4174    -70.903       -70.903      4199759980.98      1390.57538      1380.18244      1859.64340
     29814    94.8260    63.4199    -70.897       -70.897      4200312532.26      1390.63072      1380.23736      1859.71741
     29816    94.8264    63.4223    -70.891       -70.891      4200865520.01      1390.68608      1380.29232      1859.79145
     29818    94.8267    63.4248    -70.885       -70.885      4201418890.39      1390.74147      1380.34729      1859.86553
     29820    94.8271    63.4239    -70.878       -70.878      4201972557.22      1390.79688      1380.40228      1859.93962
     29822    94.8274    63.4263    -70.872       -70.872      4202525803.22      1390.85225      1380.45724      1860.01367
     29824    94.8277    63.4288    -70.866       -70.866      4203078818.29      1390.90760      1380.51218      1860.08769
     29826    94.8281    63.4312    -70.860       -70.860      4203631607.83      1390.96294      1380.56710      1860.16169
     29828    94.8284    63.4303    -70.854       -70.854      4204184532.19      1391.01828      1380.62203      1860.23570
     29830    94.8288    63.4328    -70.848       -70.848      4204736847.41      1391.07357      1380.67691      1860.30965
     29832    94.8291    63.4319    -70.842       -70.842      4205288770.82      1391.12884      1380.73176      1860.38356
     29834    94.8294    63.4276    -70.836       -70.836      4205840582.93      1391.18409      1380.78660      1860.45745
     29836    94.8298    63.4301    -70.830       -70.830      4206391897.14      1391.23931      1380.84141      1860.53129
     29838    94.8301    63.4258    -70.824       -70.824      4206943100.19      1391.29451      1380.89620      1860.60512
     29840    94.8305    63.4249    -70.818       -70.818      4207494227.90      1391.34971      1380.95098      1860.67894
     29842    94.8308    63.4274    -70.812       -70.812      4208045543.34      1391.40492      1381.00578      1860.75277
     29844    94.8312    63.4298    -70.806       -70.806      4208596718.72      1391.46011      1381.06056      1860.82658
     29846    94.8315    63.4289    -70.800       -70.800      4209147909.06      1391.51530      1381.11534      1860.90038
     29848    94.8318    63.4280    -70.794       -70.794      4209698642.91      1391.57046      1381.17008      1860.97415
     29850    94.8322    63.4305    -70.788       -70.788      4210249006.27      1391.62559      1381.22480      1861.04787
     29852    94.8325    63.4329    -70.782       -70.782      4210799642.29      1391.68073      1381.27953      1861.12161
     29854    94.8328    63.4354    -70.776       -70.776      4211350207.64      1391.73586      1381.33425      1861.19534
     29856    94.8332    63.4378    -70.770       -70.770      4211901232.34      1391.79102      1381.38900      1861.26911
     29858    94.8335    63.4403    -70.764       -70.764      4212452405.81      1391.84619      1381.44375      1861.34289
     29860    94.8339    63.4427    -70.758       -70.758      4213003315.48      1391.90134      1381.49849      1861.41664
     29862    94.8342    63.4418    -70.752       -70.752      4213554163.37      1391.95647      1381.55321      1861.49037
     29864    94.8345    63.4409    -70.745       -70.745      4214105051.64      1392.01161      1381.60794      1861.56411
     29866    94.8349    63.4400    -70.739       -70.739      4214655704.64      1392.06673      1381.66264      1861.63782
     29868    94.8352    63.4391    -70.733       -70.733      4215206137.44      1392.12183      1381.71733      1861.71150
     29870    94.8356    63.4416    -70.727       -70.727      4215757123.16      1392.17696      1381.77205      1861.78523
     29872    94.8359    63.4407    -70.721       -70.721      4216307558.66      1392.23205      1381.82673      1861.85891
     29874    94.8362    63.4431    -70.715       -70.715      4216858099.01      1392.28715      1381.88141      1861.93259
     29876    94.8366    63.4422    -70.709       -70.709      4217408402.97      1392.34222      1381.93608      1862.00624
     29878    94.8369    63.4413    -70.703       -70.703      4217958674.13      1392.39729      1381.99074      1862.07989
     29880    94.8373    63.4404    -70.697       -70.697      4218509274.87      1392.45238      1382.04541      1862.15356
     29882    94.8376    63.4429    -70.691       -70.691      4219059836.48      1392.50746      1382.10008      1862.22722
     29884    94.8379    63.4453    -70.684       -70.684      4219610495.40      1392.56255      1382.15476      1862.30089
     29886    94.8383    63.4478    -70.678       -70.678      4220161486.24      1392.61765      1382.20945      1862.37458
     29888    94.8386    63.4502    -70.672       -70.672      4220712541.05      1392.67276      1382.26414      1862.44827
     29890    94.8389    63.4493    -70.666       -70.666      4221263525.74      1392.72785      1382.31882      1862.52195
     29892    94.8393    63.4484    -70.660       -70.660      4221814458.48      1392.78294      1382.37350      1862.59562
     29894    94.8396    63.4475    -70.654       -70.654      4222365308.00      1392.83802      1382.42817      1862.66928
     29896    94.8400    63.4500    -70.648       -70.648      4222915962.91      1392.89308      1382.48282      1862.74291
     29898    94.8403    63.4491    -70.642       -70.642      4223466258.54      1392.94812      1382.53744      1862.81651
     29900    94.8406    63.4515    -70.636       -70.636      4224015975.73      1393.00311      1382.59202      1862.89006
     29902    94.8410    63.4539    -70.630       -70.630      4224565955.22      1393.05811      1382.64662      1862.96362
     29904    94.8413    63.4564    -70.624       -70.624      4225116305.04      1393.11314      1382.70124      1863.03721
     29906    94.8416    63.4522    -70.618       -70.618      4225666544.28      1393.16816      1382.75584      1863.11078
     29908    94.8420    63.4546    -70.612       -70.612      4226217116.65      1393.22319      1382.81046      1863.18438
     29910    94.8423    63.4570    -70.606       -70.606      4226767466.40      1393.27821      1382.86507      1863.25795
     29912    94.8427    63.4561    -70.600       -70.600      4227317936.52      1393.33323      1382.91968      1863.33153
     29914    94.8430    63.4586    -70.594       -70.594      4227868545.53      1393.38826      1382.97429      1863.40512
     29916    94.8433    63.4610    -70.588       -70.588      4228419249.24      1393.44328      1383.02891      1863.47871
     29918    94.8437    63.4635    -70.582       -70.582      4228970542.32      1393.49835      1383.08356      1863.55235
     29920    94.8440    63.4592    -70.576       -70.576      4229521724.71      1393.55340      1383.13821      1863.62598
     29922    94.8444    63.4617    -70.570       -70.570      4230073335.65      1393.60848      1383.19287      1863.69963
     29924    94.8447    63.4608    -70.564       -70.564      4230625201.46      1393.66357      1383.24755      1863.77331
     29926    94.8450    63.4599    -70.558       -70.558      4231177164.51      1393.71867      1383.30223      1863.84699
     29928    94.8454    63.4590    -70.552       -70.552      4231729071.27      1393.77375      1383.35691      1863.92065
     29930    94.8457    63.4614    -70.546       -70.546      4232280695.82      1393.82882      1383.41156      1863.99429
     29932    94.8461    63.4639    -70.540       -70.540      4232832883.54      1393.88392      1383.46625      1864.06798
     29934    94.8464    63.4630    -70.534       -70.534      4233384899.40      1393.93900      1383.52092      1864.14164
     29936    94.8467    63.4587    -70.528       -70.528      4233936804.50      1393.99407      1383.57558      1864.21529
     29938    94.8471    63.4545    -70.522       -70.522      4234488598.89      1394.04913      1383.63023      1864.28892
     29940    94.8474    63.4536    -70.516       -70.516      4235040342.68      1394.10419      1383.68487      1864.36255
     29942    94.8477    63.4560    -70.510       -70.510      4235592303.92      1394.15925      1383.73952      1864.43619
     29944    94.8481    63.4585    -70.504       -70.504      4236143999.13      1394.21429      1383.79416      1864.50980
     29946    94.8484    63.4609    -70.498       -70.498      4236696010.86      1394.26935      1383.84881      1864.58343
     29948    94.8487    63.4633    -70.492       -70.492      4237247765.45      1394.32439      1383.90343      1864.65704
     29950    94.8491    63.4658    -70.486       -70.486      4237800003.42      1394.37946      1383.95809      1864.73068
     29952    94.8494    63.4649    -70.480       -70.480      4238351707.86      1394.43449      1384.01271      1864.80427
     29954    94.8498    63.4673    -70.474       -70.474      4238903387.32      1394.48952      1384.06732      1864.87786
     29956    94.8501    63.4698    -70.468       -70.468      4239455547.88      1394.54457      1384.12196      1864.95148
     29958    94.8504    63.4722    -70.461       -70.461      4240007396.77      1394.59960      1384.17658      1865.02507
     29960    94.8508    63.4746    -70.455       -70.455      4240559225.24      1394.65462      1384.23119      1865.09865
     29962    94.8511    63.4771    -70.448       -70.448      4241110829.85      1394.70962      1384.28578      1865.17221
     29964    94.8514    63.4762    -70.442       -70.442      4241662651.78      1394.76464      1384.34039      1865.24578
     29966    94.8518    63.4786    -70.436       -70.436      4242214217.80      1394.81963      1384.39497      1865.31933
     29968    94.8521    63.4810    -70.430       -70.430      4242765860.36      1394.87463      1384.44955      1865.39287
     29970    94.8525    63.4835    -70.424       -70.424      4243317695.63      1394.92963      1384.50415      1865.46643
     29972    94.8528    63.4859    -70.417       -70.417      4243869441.75      1394.98463      1384.55873      1865.53998
     29974    94.8531    63.4884    -70.411       -70.411      4244421097.60      1395.03961      1384.61331      1865.61351
     29976    94.8535    63.4875    -70.405       -70.405      4244972936.33      1395.09461      1384.66789      1865.68706
     29978    94.8538    63.4899    -70.398       -70.398      4245524368.00      1395.14957      1384.72244      1865.76056
     29980    94.8542    63.4923    -70.392       -70.392      4246076140.42      1395.20455      1384.77701      1865.83409
     29982    94.8545    63.4948    -70.386       -70.386      4246628150.83      1395.25955      1384.83160      1865.90763
     29984    94.8548    63.4905    -70.379       -70.379      4247180050.75      1395.31453      1384.88617      1865.98116
     29986    94.8552    63.4896    -70.373       -70.373      4247731936.06      1395.36951      1384.94074      1866.05469
     29988    94.8555    63.4887    -70.367       -70.367      4248284005.92      1395.42450      1384.99531      1866.12822
     29990    94.8558    63.4912    -70.361       -70.361      4248835916.86      1395.47947      1385.04988      1866.20174
     29992    94.8562    63.4903    -70.355       -70.355      4249388057.31      1395.53445      1385.10445      1866.27527
     29994    94.8565    63.4894    -70.348       -70.348      4249940148.94      1395.58943      1385.15902      1866.34880
     29996    94.8569    63.4918    -70.342       -70.342      4250492479.47      1395.64442      1385.21360      1866.42233
     29998    94.8572    63.4876    -70.336       -70.336      4251044699.53      1395.69940      1385.26816      1866.49586
     30000    94.8575    63.4867    -70.330       -70.330      4251596670.04      1395.75436      1385.32271      1866.56936
     30002    94.8579    63.4858    -70.324       -70.324      4252148522.67      1395.80931      1385.37725      1866.64284
     30004    94.8582    63.4849    -70.317       -70.317      4252700351.04      1395.86425      1385.43178      1866.71631
     30006    94.8585    63.4873    -70.311       -70.311      4253252147.99      1395.91918      1385.48631      1866.78978
