No. moves  % accept.   % accept. vol.   <E_tot>      <E_sr>    <Vol>      <Lx>     <Ly>    <Lz>
     25110    93.5431    61.0753    -109.164       -109.164      2781413820.89      1225.06998      1215.91400      1638.30983
     25112    93.5436    61.0784    -109.153       -109.153      2781865101.77      1225.12898      1215.97256      1638.38873
     25114    93.5441    61.0775    -109.142       -109.142      2782316413.65      1225.18797      1216.03111      1638.46762
     25116    93.5446    61.0766    -109.131       -109.131      2782768045.87      1225.24699      1216.08969      1638.54655
     25118    93.5451    61.0757    -109.120       -109.120      2783219877.90      1225.30602      1216.14828      1638.62549
     25120    93.5456    61.0788    -109.109       -109.109      2783671619.59      1225.36504      1216.20685      1638.70441
     25122    93.5461    61.0819    -109.098       -109.098      2784123717.67      1225.42408      1216.26546      1638.78337
     25124    93.5466    61.0850    -109.087       -109.087      2784575932.63      1225.48313      1216.32406      1638.86234
     25126    93.5471    61.0841    -109.076       -109.076      2785028125.63      1225.54217      1216.38267      1638.94130
     25128    93.5476    61.0833    -109.065       -109.065      2785480339.63      1225.60121      1216.44127      1639.02026
     25130    93.5481    61.0864    -109.054       -109.054      2785932886.61      1225.66028      1216.49989      1639.09925
     25132    93.5486    61.0894    -109.043       -109.043      2786385458.33      1225.71934      1216.55851      1639.17823
     25134    93.5491    61.0925    -109.032       -109.032      2786837943.38      1225.77839      1216.61712      1639.25720
     25136    93.5496    61.0917    -109.021       -109.021      2787290120.42      1225.83741      1216.67570      1639.33613
     25138    93.5501    61.0908    -109.010       -109.010      2787742423.15      1225.89643      1216.73428      1639.41506
     25140    93.5505    61.0899    -108.999       -108.999      2788194324.04      1225.95542      1216.79282      1639.49394
     25142    93.5510    61.0890    -108.988       -108.988      2788646235.45      1226.01440      1216.85136      1639.57282
     25144    93.5515    61.0881    -108.977       -108.977      2789098355.46      1226.07339      1216.90991      1639.65171
     25146    93.5520    61.0912    -108.966       -108.966      2789550713.28      1226.13240      1216.96848      1639.73062
     25148    93.5525    61.0943    -108.955       -108.955      2790003339.65      1226.19143      1217.02707      1639.80956
     25150    93.5530    61.0974    -108.944       -108.944      2790456406.15      1226.25049      1217.08569      1639.88855
     25152    93.5535    61.1005    -108.933       -108.933      2790909677.29      1226.30957      1217.14432      1639.96755
     25154    93.5540    61.0996    -108.922       -108.922      2791363053.78      1226.36865      1217.20296      1640.04656
     25156    93.5545    61.0987    -108.911       -108.911      2791816103.74      1226.42770      1217.26157      1640.12553
     25158    93.5550    61.1018    -108.900       -108.900      2792269180.17      1226.48674      1217.32017      1640.20449
     25160    93.5555    61.1049    -108.890       -108.890      2792722240.17      1226.54578      1217.37877      1640.28344
     25162    93.5560    61.1080    -108.879       -108.879      2793174932.89      1226.60478      1217.43733      1640.36235
     25164    93.5565    61.1032    -108.868       -108.868      2793627506.19      1226.66376      1217.49587      1640.44123
     25166    93.5570    61.1023    -108.857       -108.857      2794080124.95      1226.72275      1217.55442      1640.52011
     25168    93.5575    61.1014    -108.846       -108.846      2794532974.24      1226.78175      1217.61298      1640.59901
     25170    93.5579    61.0965    -108.835       -108.835      2794985704.12      1226.84073      1217.67152      1640.67789
     25172    93.5584    61.0996    -108.825       -108.825      2795438036.06      1226.89968      1217.73002      1640.75672
     25174    93.5589    61.1027    -108.814       -108.814      2795890684.26      1226.95864      1217.78855      1640.83558
     25176    93.5594    61.1018    -108.803       -108.803      2796343581.36      1227.01763      1217.84709      1640.91446
     25178    93.5599    61.1049    -108.793       -108.793      2796796551.42      1227.07662      1217.90564      1640.99334
     25180    93.5604    61.1041    -108.782       -108.782      2797249770.30      1227.13562      1217.96420      1641.07225
     25182    93.5609    61.1032    -108.771       -108.771      2797703182.36      1227.19464      1218.02278      1641.15117
     25184    93.5614    61.1063    -108.761       -108.761      2798156721.96      1227.25366      1218.08136      1641.23011
     25186    93.5619    61.1093    -108.750       -108.750      2798610426.76      1227.31269      1218.13995      1641.30905
     25188    93.5623    61.1124    -108.740       -108.740      2799064699.48      1227.37177      1218.19859      1641.38806
     25190    93.5628    61.1116    -108.729       -108.729      2799518817.66      1227.43083      1218.25721      1641.46704
     25192    93.5633    61.1146    -108.718       -108.718      2799972678.26      1227.48986      1218.31580      1641.54599
     25194    93.5638    61.1177    -108.708       -108.708      2800427017.01      1227.54893      1218.37443      1641.62498
     25196    93.5643    61.1208    -108.698       -108.698      2800881112.19      1227.60798      1218.43303      1641.70394
     25198    93.5648    61.1160    -108.687       -108.687      2801335087.85      1227.66701      1218.49162      1641.78288
     25200    93.5653    61.1151    -108.676       -108.676      2801789197.79      1227.72604      1218.55021      1641.86183
     25202    93.5658    61.1142    -108.666       -108.666      2802243129.46      1227.78505      1218.60878      1641.94075
     25204    93.5663    61.1093    -108.656       -108.656      2802696941.71      1227.84405      1218.66734      1642.01965
     25206    93.5667    61.1124    -108.645       -108.645      2803150128.09      1227.90299      1218.72584      1642.09847
     25208    93.5672    61.1116    -108.635       -108.635      2803602941.39      1227.96189      1218.78430      1642.17724
     25210    93.5677    61.1146    -108.624       -108.624      2804055918.56      1228.02080      1218.84277      1642.25602
     25212    93.5682    61.1177    -108.614       -108.614      2804509095.06      1228.07972      1218.90125      1642.33482
     25214    93.5687    61.1208    -108.603       -108.603      2804962483.60      1228.13866      1218.95975      1642.41363
     25216    93.5692    61.1239    -108.593       -108.593      2805416120.91      1228.19761      1219.01826      1642.49247
     25218    93.5697    61.1190    -108.583       -108.583      2805869638.98      1228.25655      1219.07676      1642.57129
     25220    93.5702    61.1221    -108.572       -108.572      2806322463.03      1228.31542      1219.13519      1642.65002
     25222    93.5707    61.1212    -108.561       -108.561      2806775345.96      1228.37430      1219.19362      1642.72876
     25224    93.5711    61.1204    -108.551       -108.551      2807227905.82      1228.43313      1219.25202      1642.80744
     25226    93.5716    61.1234    -108.541       -108.541      2807680908.89      1228.49201      1219.31045      1642.88617
     25228    93.5721    61.1265    -108.530       -108.530      2808134356.72      1228.55092      1219.36892      1642.96495
     25230    93.5726    61.1217    -108.519       -108.519      2808587685.45      1228.60981      1219.42737      1643.04371
     25232    93.5731    61.1208    -108.509       -108.509      2809041047.10      1228.66870      1219.48582      1643.12247
     25234    93.5736    61.1239    -108.498       -108.498      2809494353.73      1228.72758      1219.54427      1643.20121
     25236    93.5741    61.1270    -108.487       -108.487      2809947752.28      1228.78646      1219.60271      1643.27996
     25238    93.5746    61.1221    -108.477       -108.477      2810401031.81      1228.84533      1219.66114      1643.35868
     25240    93.5750    61.1212    -108.466       -108.466      2810854278.67      1228.90419      1219.71956      1643.43740
     25242    93.5755    61.1204    -108.456       -108.456      2811307666.63      1228.96306      1219.77799      1643.51613
     25244    93.5760    61.1234    -108.445       -108.445      2811761034.24      1229.02193      1219.83641      1643.59484
     25246    93.5765    61.1265    -108.434       -108.434      2812214094.47      1229.08076      1219.89480      1643.67352
     25248    93.5770    61.1296    -108.423       -108.423      2812667149.43      1229.13958      1219.95319      1643.75218
     25250    93.5775    61.1287    -108.412       -108.412      2813120358.31      1229.19841      1220.01158      1643.83086
     25252    93.5780    61.1318    -108.401       -108.401      2813573889.61      1229.25727      1220.07000      1643.90958
     25254    93.5785    61.1309    -108.390       -108.390      2814027546.54      1229.31614      1220.12842      1643.98830
     25256    93.5790    61.1340    -108.380       -108.380      2814481321.76      1229.37501      1220.18685      1644.06702
     25258    93.5795    61.1371    -108.369       -108.369      2814935560.85      1229.43391      1220.24532      1644.14580
     25260    93.5799    61.1362    -108.358       -108.358      2815389410.48      1229.49278      1220.30374      1644.22452
     25262    93.5804    61.1393    -108.347       -108.347      2815843269.78      1229.55164      1220.36217      1644.30324
     25264    93.5809    61.1423    -108.336       -108.336      2816296994.29      1229.61049      1220.42057      1644.38194
     25266    93.5814    61.1415    -108.326       -108.326      2816750646.64      1229.66932      1220.47897      1644.46062
     25268    93.5819    61.1406    -108.315       -108.315      2817204414.09      1229.72816      1220.53737      1644.53930
     25270    93.5824    61.1357    -108.304       -108.304      2817658062.68      1229.78699      1220.59575      1644.61797
     25272    93.5829    61.1349    -108.293       -108.293      2818111511.14      1229.84579      1220.65412      1644.69661
     25274    93.5834    61.1379    -108.283       -108.283      2818564703.24      1229.90456      1220.71245      1644.77521
     25276    93.5839    61.1410    -108.272       -108.272      2819017684.02      1229.96331      1220.77076      1644.85378
     25278    93.5843    61.1441    -108.261       -108.261      2819470291.98      1230.02203      1220.82904      1644.93229
     25280    93.5848    61.1472    -108.250       -108.250      2819922734.25      1230.08072      1220.88729      1645.01079
     25282    93.5853    61.1423    -108.239       -108.239      2820375058.09      1230.13940      1220.94553      1645.08926
     25284    93.5858    61.1454    -108.228       -108.228      2820827324.90      1230.19806      1221.00376      1645.16771
     25286    93.5863    61.1485    -108.217       -108.217      2821279431.45      1230.25671      1221.06197      1645.24615
     25288    93.5868    61.1476    -108.206       -108.206      2821731301.92      1230.31534      1221.12015      1645.32454
     25290    93.5873    61.1467    -108.195       -108.195      2822182703.67      1230.37391      1221.17829      1645.40288
     25292    93.5878    61.1498    -108.184       -108.184      2822634194.60      1230.43249      1221.23643      1645.48122
     25294    93.5883    61.1489    -108.173       -108.173      2823085391.10      1230.49104      1221.29454      1645.55952
     25296    93.5888    61.1520    -108.163       -108.163      2823537019.04      1230.54962      1221.35269      1645.63786
     25298    93.5892    61.1511    -108.152       -108.152      2823988367.88      1230.60817      1221.41080      1645.71616
     25300    93.5897    61.1462    -108.141       -108.141      2824439598.72      1230.66671      1221.46890      1645.79444
     25302    93.5902    61.1454    -108.129       -108.129      2824890621.87      1230.72522      1221.52698      1645.87270
     25304    93.5907    61.1445    -108.118       -108.118      2825341373.95      1230.78371      1221.58503      1645.95091
     25306    93.5912    61.1436    -108.107       -108.107      2825792149.14      1230.84219      1221.64307      1646.02912
     25308    93.5917    61.1388    -108.096       -108.096      2826242806.54      1230.90066      1221.70110      1646.10731
     25310    93.5922    61.1379    -108.085       -108.085      2826693167.33      1230.95909      1221.75910      1646.18545
     25312    93.5927    61.1370    -108.074       -108.074      2827143464.29      1231.01752      1221.81709      1646.26359
     25314    93.5932    61.1401    -108.063       -108.063      2827594064.31      1231.07597      1221.87510      1646.34175
     25316    93.5936    61.1432    -108.052       -108.052      2828045041.80      1231.13444      1221.93314      1646.41995
     25318    93.5941    61.1462    -108.041       -108.041      2828495979.78      1231.19291      1221.99117      1646.49814
     25320    93.5946    61.1493    -108.031       -108.031      2828947054.14      1231.25139      1222.04921      1646.57634
     25322    93.5951    61.1445    -108.020       -108.020      2829398010.73      1231.30985      1222.10723      1646.65452
     25324    93.5956    61.1475    -108.009       -108.009      2829849452.86      1231.36834      1222.16529      1646.73275
     25326    93.5961    61.1466    -107.998       -107.998      2830301045.63      1231.42685      1222.22336      1646.81100
     25328    93.5966    61.1497    -107.987       -107.987      2830752437.01      1231.48534      1222.28141      1646.88921
     25330    93.5971    61.1528    -107.977       -107.977      2831204109.73      1231.54384      1222.33948      1646.96745
     25332    93.5975    61.1519    -107.966       -107.966      2831655722.01      1231.60233      1222.39753      1647.04567
     25334    93.5980    61.1510    -107.956       -107.956      2832107416.67      1231.66083      1222.45559      1647.12390
     25336    93.5985    61.1501    -107.945       -107.945      2832559346.53      1231.71934      1222.51367      1647.20215
     25338    93.5990    61.1532    -107.934       -107.934      2833011109.37      1231.77784      1222.57173      1647.28038
     25340    93.5995    61.1563    -107.923       -107.923      2833463074.90      1231.83634      1222.62980      1647.35862
     25342    93.6000    61.1593    -107.912       -107.912      2833915608.88      1231.89490      1222.68791      1647.43692
     25344    93.6004    61.1624    -107.901       -107.901      2834367920.82      1231.95343      1222.74600      1647.51519
     25346    93.6009    61.1615    -107.890       -107.890      2834820348.87      1232.01196      1222.80410      1647.59347
     25348    93.6014    61.1606    -107.879       -107.879      2835272776.21      1232.07049      1222.86219      1647.67174
     25350    93.6019    61.1637    -107.869       -107.869      2835725738.67      1232.12906      1222.92032      1647.75007
     25352    93.6024    61.1668    -107.858       -107.858      2836178348.75      1232.18759      1222.97842      1647.82835
     25354    93.6029    61.1659    -107.848       -107.848      2836630800.49      1232.24611      1223.03650      1647.90661
     25356    93.6034    61.1690    -107.838       -107.838      2837083173.86      1232.30462      1223.09457      1647.98485
     25358    93.6038    61.1720    -107.827       -107.827      2837535893.27      1232.36315      1223.15266      1648.06312
     25360    93.6043    61.1672    -107.817       -107.817      2837988494.79      1232.42166      1223.21074      1648.14138
     25362    93.6048    61.1624    -107.807       -107.807      2838440978.46      1232.48016      1223.26880      1648.21961
     25364    93.6053    61.1654    -107.796       -107.796      2838894083.59      1232.53871      1223.32691      1648.29791
     25366    93.6058    61.1685    -107.786       -107.786      2839347722.44      1232.59731      1223.38507      1648.37627
     25368    93.6062    61.1637    -107.776       -107.776      2839801243.21      1232.65588      1223.44321      1648.45461
     25370    93.6067    61.1628    -107.766       -107.766      2840255025.14      1232.71448      1223.50137      1648.53297
     25372    93.6072    61.1659    -107.755       -107.755      2840708978.31      1232.77309      1223.55954      1648.61134
     25374    93.6077    61.1689    -107.745       -107.745      2841163353.17      1232.83173      1223.61774      1648.68976
     25376    93.6081    61.1720    -107.735       -107.735      2841617913.83      1232.89038      1223.67595      1648.76820
     25378    93.6086    61.1750    -107.725       -107.725      2842072747.94      1232.94905      1223.73418      1648.84666
     25380    93.6091    61.1781    -107.715       -107.715      2842528058.80      1233.00776      1223.79245      1648.92517
     25382    93.6096    61.1812    -107.704       -107.704      2842983300.54      1233.06645      1223.85071      1649.00367
     25384    93.6101    61.1763    -107.694       -107.694      2843438423.91      1233.12514      1223.90895      1649.08215
     25386    93.6106    61.1794    -107.684       -107.684      2843893913.57      1233.18385      1223.96722      1649.16066
     25388    93.6110    61.1785    -107.673       -107.673      2844349495.23      1233.24256      1224.02550      1649.23918
     25390    93.6115    61.1816    -107.663       -107.663      2844804517.26      1233.30122      1224.08372      1649.31762
     25392    93.6120    61.1846    -107.653       -107.653      2845259137.34      1233.35983      1224.14190      1649.39601
     25394    93.6125    61.1837    -107.642       -107.642      2845713617.57      1233.41844      1224.20006      1649.47438
     25396    93.6130    61.1868    -107.632       -107.632      2846168697.80      1233.47709      1224.25827      1649.55281
     25398    93.6134    61.1859    -107.621       -107.621      2846623943.03      1233.53574      1224.31649      1649.63126
     25400    93.6139    61.1890    -107.611       -107.611      2847079601.98      1233.59444      1224.37475      1649.70975
     25402    93.6144    61.1920    -107.600       -107.600      2847535653.19      1233.65316      1224.43303      1649.78828
     25404    93.6149    61.1872    -107.590       -107.590      2847991585.98      1233.71186      1224.49129      1649.86678
     25406    93.6154    61.1903    -107.579       -107.579      2848447323.49      1233.77054      1224.54954      1649.94526
     25408    93.6159    61.1933    -107.569       -107.569      2848903155.67      1233.82923      1224.60779      1650.02375
     25410    93.6163    61.1924    -107.558       -107.558      2849359022.19      1233.88792      1224.66603      1650.10223
     25412    93.6168    61.1955    -107.548       -107.548      2849815468.22      1233.94665      1224.72433      1650.18077
     25414    93.6173    61.1946    -107.537       -107.537      2850271833.77      1234.00537      1224.78261      1650.25930
     25416    93.6178    61.1977    -107.527       -107.527      2850728263.07      1234.06409      1224.84089      1650.33783
     25418    93.6182    61.2007    -107.517       -107.517      2851184637.94      1234.12280      1224.89916      1650.41634
     25420    93.6187    61.1998    -107.506       -107.506      2851640919.43      1234.18150      1224.95742      1650.49484
     25422    93.6192    61.1990    -107.496       -107.496      2852096811.56      1234.24016      1225.01564      1650.57329
     25424    93.6197    61.1941    -107.485       -107.485      2852552585.47      1234.29880      1225.07385      1650.65171
     25426    93.6202    61.1972    -107.475       -107.475      2853008129.51      1234.35742      1225.13203      1650.73010
     25428    93.6206    61.2003    -107.464       -107.464      2853463534.11      1234.41602      1225.19019      1650.80847
     25430    93.6211    61.2033    -107.454       -107.454      2853918719.65      1234.47460      1225.24833      1650.88681
     25432    93.6216    61.2024    -107.443       -107.443      2854373930.98      1234.53317      1225.30647      1650.96514
     25434    93.6221    61.2055    -107.433       -107.433      2854829455.76      1234.59177      1225.36463      1651.04351
     25436    93.6226    61.2046    -107.422       -107.422      2855285093.87      1234.65038      1225.42279      1651.12188
     25438    93.6231    61.2076    -107.412       -107.412      2855740558.06      1234.70896      1225.48094      1651.20022
     25440    93.6235    61.2107    -107.401       -107.401      2856196196.94      1234.76755      1225.53909      1651.27858
     25442    93.6240    61.2059    -107.391       -107.391      2856651717.80      1234.82613      1225.59724      1651.35692
     25444    93.6245    61.2089    -107.380       -107.380      2857107315.34      1234.88471      1225.65538      1651.43526
     25446    93.6250    61.2080    -107.369       -107.369      2857562913.22      1234.94329      1225.71352      1651.51359
     25448    93.6255    61.2111    -107.359       -107.359      2858018454.52      1235.00185      1225.77164      1651.59191
     25450    93.6259    61.2102    -107.348       -107.348      2858474087.03      1235.06042      1225.82978      1651.67024
     25452    93.6264    61.2093    -107.338       -107.338      2858929910.12      1235.11900      1225.88792      1651.74858
     25454    93.6269    61.2085    -107.327       -107.327      2859385514.15      1235.17756      1225.94604      1651.82689
     25456    93.6274    61.2115    -107.317       -107.317      2859841216.75      1235.23612      1226.00416      1651.90521
     25458    93.6279    61.2106    -107.306       -107.306      2860296685.40      1235.29466      1226.06226      1651.98349
     25460    93.6284    61.2097    -107.296       -107.296      2860751870.36      1235.35316      1226.12033      1652.06173
     25462    93.6288    61.2049    -107.285       -107.285      2861206937.58      1235.41165      1226.17838      1652.13995
     25464    93.6293    61.2041    -107.275       -107.275      2861662145.54      1235.47015      1226.23644      1652.21818
     25466    93.6298    61.2032    -107.264       -107.264      2862117505.81      1235.52866      1226.29451      1652.29642
     25468    93.6303    61.2023    -107.254       -107.254      2862572640.58      1235.58714      1226.35256      1652.37463
     25470    93.6308    61.2014    -107.243       -107.243      2863027851.62      1235.64563      1226.41061      1652.45285
     25472    93.6312    61.2045    -107.233       -107.233      2863482897.37      1235.70409      1226.46864      1652.53103
     25474    93.6317    61.2036    -107.222       -107.222      2863937670.69      1235.76253      1226.52664      1652.60918
     25476    93.6322    61.2027    -107.212       -107.212      2864392618.96      1235.82098      1226.58465      1652.68734
     25478    93.6327    61.2057    -107.201       -107.201      2864846963.20      1235.87937      1226.64260      1652.76543
     25480    93.6332    61.2088    -107.190       -107.190      2865301163.41      1235.93774      1226.70053      1652.84349
     25482    93.6337    61.2118    -107.179       -107.179      2865755364.69      1235.99610      1226.75847      1652.92155
     25484    93.6341    61.2149    -107.169       -107.169      2866210212.89      1236.05452      1226.81645      1652.99967
     25486    93.6346    61.2179    -107.158       -107.158      2866664807.58      1236.11292      1226.87440      1653.07776
     25488    93.6351    61.2170    -107.148       -107.148      2867119075.55      1236.17127      1226.93233      1653.15581
     25490    93.6356    61.2201    -107.137       -107.137      2867573528.74      1236.22965      1226.99026      1653.23387
     25492    93.6360    61.2192    -107.126       -107.126      2868027958.93      1236.28801      1227.04819      1653.31192
     25494    93.6365    61.2222    -107.116       -107.116      2868482902.06      1236.34641      1227.10616      1653.39002
     25496    93.6370    61.2214    -107.105       -107.105      2868937882.36      1236.40482      1227.16412      1653.46812
     25498    93.6375    61.2166    -107.095       -107.095      2869392745.22      1236.46320      1227.22207      1653.54621
     25500    93.6379    61.2157    -107.084       -107.084      2869847530.53      1236.52158      1227.28001      1653.62427
     25502    93.6384    61.2187    -107.074       -107.074      2870302254.92      1236.57994      1227.33794      1653.70233
     25504    93.6389    61.2178    -107.063       -107.063      2870757130.35      1236.63832      1227.39588      1653.78039
     25506    93.6394    61.2209    -107.053       -107.053      2871211894.76      1236.69668      1227.45380      1653.85844
     25508    93.6399    61.2239    -107.042       -107.042      2871666695.95      1236.75504      1227.51173      1653.93648
     25510    93.6404    61.2270    -107.031       -107.031      2872121766.05      1236.81342      1227.56967      1654.01455
     25512    93.6409    61.2261    -107.021       -107.021      2872576941.05      1236.87180      1227.62761      1654.09263
     25514    93.6413    61.2291    -107.010       -107.010      2873031962.22      1236.93016      1227.68554      1654.17068
     25516    93.6418    61.2322    -107.000       -107.000      2873487241.60      1236.98854      1227.74349      1654.24875
     25518    93.6423    61.2352    -106.989       -106.989      2873942177.65      1237.04689      1227.80140      1654.32678
     25520    93.6428    61.2382    -106.978       -106.978      2874396608.97      1237.10519      1227.85926      1654.40474
     25522    93.6433    61.2374    -106.968       -106.968      2874850919.61      1237.16347      1227.91710      1654.48269
     25524    93.6437    61.2404    -106.957       -106.957      2875305455.83      1237.22177      1227.97497      1654.56065
     25526    93.6442    61.2395    -106.947       -106.947      2875760207.88      1237.28008      1228.03284      1654.63863
     25528    93.6447    61.2426    -106.936       -106.936      2876215097.25      1237.33840      1228.09073      1654.71662
     25530    93.6452    61.2417    -106.926       -106.926      2876670260.57      1237.39673      1228.14863      1654.79464
     25532    93.6456    61.2447    -106.915       -106.915      2877126124.06      1237.45513      1228.20659      1654.87273
     25534    93.6461    61.2477    -106.905       -106.905      2877581922.93      1237.51351      1228.26453      1654.95081
     25536    93.6466    61.2508    -106.894       -106.894      2878037798.66      1237.57190      1228.32249      1655.02889
     25538    93.6471    61.2460    -106.883       -106.883      2878493557.02      1237.63027      1228.38042      1655.10695
     25540    93.6476    61.2451    -106.873       -106.873      2878949224.90      1237.68863      1228.43834      1655.18500
     25542    93.6480    61.2481    -106.862       -106.862      2879404362.82      1237.74694      1228.49622      1655.26297
     25544    93.6485    61.2473    -106.852       -106.852      2879859575.76      1237.80525      1228.55409      1655.34095
     25546    93.6490    61.2464    -106.841       -106.841      2880315071.44      1237.86358      1228.61198      1655.41896
     25548    93.6495    61.2455    -106.831       -106.831      2880770702.96      1237.92192      1228.66988      1655.49697
     25550    93.6500    61.2485    -106.820       -106.820      2881226095.47      1237.98023      1228.72776      1655.57495
     25552    93.6505    61.2477    -106.810       -106.810      2881681517.53      1238.03854      1228.78563      1655.65293
     25554    93.6509    61.2507    -106.799       -106.799      2882136794.70      1238.09683      1228.84349      1655.73089
     25556    93.6514    61.2537    -106.789       -106.789      2882592413.40      1238.15515      1228.90137      1655.80887
     25558    93.6519    61.2567    -106.778       -106.778      2883048265.91      1238.21348      1228.95927      1655.88688
     25560    93.6524    61.2598    -106.768       -106.768      2883503853.61      1238.27178      1229.01714      1655.96486
     25562    93.6528    61.2589    -106.758       -106.758      2883959452.74      1238.33008      1229.07500      1656.04282
     25564    93.6533    61.2619    -106.747       -106.747      2884415423.85      1238.38841      1229.13289      1656.12083
     25566    93.6538    61.2571    -106.737       -106.737      2884871277.79      1238.44673      1229.19077      1656.19881
     25568    93.6543    61.2602    -106.726       -106.726      2885327685.23      1238.50509      1229.24869      1656.27686
     25570    93.6548    61.2593    -106.715       -106.715      2885784291.18      1238.56346      1229.30663      1656.35492
     25572    93.6552    61.2584    -106.705       -106.705      2886240761.91      1238.62181      1229.36455      1656.43295
     25574    93.6557    61.2575    -106.694       -106.694      2886696829.32      1238.68012      1229.42242      1656.51094
     25576    93.6562    61.2566    -106.684       -106.684      2887152802.56      1238.73842      1229.48029      1656.58890
     25578    93.6567    61.2597    -106.673       -106.673      2887608792.91      1238.79672      1229.53815      1656.66687
     25580    93.6571    61.2549    -106.663       -106.663      2888064666.19      1238.85501      1229.59600      1656.74481
     25582    93.6576    61.2579    -106.652       -106.652      2888520552.14      1238.91328      1229.65384      1656.82275
     25584    93.6581    61.2570    -106.641       -106.641      2888976730.40      1238.97158      1229.71171      1656.90071
     25586    93.6586    61.2601    -106.631       -106.631      2889433038.89      1239.02989      1229.76958      1656.97869
     25588    93.6590    61.2592    -106.620       -106.620      2889889533.35      1239.08821      1229.82746      1657.05668
     25590    93.6595    61.2622    -106.610       -106.610      2890346185.57      1239.14654      1229.88535      1657.13468
     25592    93.6600    61.2574    -106.599       -106.599      2890802720.64      1239.20485      1229.94323      1657.21266
     25594    93.6605    61.2605    -106.589       -106.589      2891259271.24      1239.26316      1230.00110      1657.29064
     25596    93.6609    61.2635    -106.578       -106.578      2891716356.76      1239.32151      1230.05902      1657.36868
     25598    93.6614    61.2626    -106.568       -106.568      2892173087.10      1239.37983      1230.11690      1657.44666
     25600    93.6619    61.2656    -106.558       -106.558      2892630060.08      1239.43816      1230.17479      1657.52467
     25602    93.6624    61.2687    -106.547       -106.547      2893087059.82      1239.49649      1230.23269      1657.60268
     25604    93.6629    61.2717    -106.537       -106.537      2893544119.19      1239.55482      1230.29058      1657.68068
     25606    93.6633    61.2747    -106.526       -106.526      2894001090.67      1239.61313      1230.34846      1657.75867
     25608    93.6638    61.2777    -106.516       -106.516      2894458373.88      1239.67148      1230.40637      1657.83669
     25610    93.6643    61.2768    -106.506       -106.506      2894915721.59      1239.72982      1230.46427      1657.91471
     25612    93.6648    61.2760    -106.495       -106.495      2895373263.94      1239.78817      1230.52219      1657.99275
     25614    93.6652    61.2790    -106.485       -106.485      2895830681.94      1239.84651      1230.58009      1658.07077
     25616    93.6657    61.2820    -106.475       -106.475      2896287855.17      1239.90482      1230.63797      1658.14875
     25618    93.6662    61.2850    -106.465       -106.465      2896744911.72      1239.96312      1230.69583      1658.22671
     25620    93.6667    61.2881    -106.454       -106.454      2897201703.85      1240.02139      1230.75366      1658.30463
     25622    93.6671    61.2872    -106.444       -106.444      2897658689.79      1240.07967      1230.81151      1658.38257
     25624    93.6676    61.2863    -106.434       -106.434      2898115540.17      1240.13793      1230.86934      1658.46049
     25626    93.6681    61.2854    -106.423       -106.423      2898572363.92      1240.19619      1230.92716      1658.53840
     25628    93.6686    61.2845    -106.413       -106.413      2899028857.06      1240.25441      1230.98495      1658.61627
     25630    93.6690    61.2876    -106.403       -106.403      2899485722.88      1240.31267      1231.04277      1658.69417
     25632    93.6695    61.2906    -106.393       -106.393      2899943105.21      1240.37096      1231.10062      1658.77212
     25634    93.6700    61.2936    -106.383       -106.383      2900400270.76      1240.42923      1231.15846      1658.85005
     25636    93.6704    61.2927    -106.373       -106.373      2900857091.55      1240.48746      1231.21626      1658.92793
     25638    93.6709    61.2957    -106.363       -106.363      2901314452.64      1240.54574      1231.27410      1659.00586
     25640    93.6714    61.2949    -106.353       -106.353      2901771348.81      1240.60397      1231.33189      1659.08373
     25642    93.6718    61.2979    -106.343       -106.343      2902227974.00      1240.66217      1231.38966      1659.16157
     25644    93.6723    61.3009    -106.333       -106.333      2902684611.00      1240.72037      1231.44742      1659.23940
     25646    93.6728    61.3000    -106.323       -106.323      2903140764.27      1240.77852      1231.50514      1659.31717
     25648    93.6733    61.3030    -106.313       -106.313      2903597000.10      1240.83668      1231.56286      1659.39494
     25650    93.6737    61.3021    -106.303       -106.303      2904053299.75      1240.89483      1231.62058      1659.47271
     25652    93.6742    61.3013    -106.293       -106.293      2904509759.37      1240.95300      1231.67831      1659.55050
     25654    93.6747    61.3043    -106.283       -106.283      2904966127.65      1241.01115      1231.73603      1659.62827
     25656    93.6751    61.3034    -106.274       -106.274      2905422468.22      1241.06930      1231.79374      1659.70603
     25658    93.6756    61.3025    -106.264       -106.264      2905878308.34      1241.12739      1231.85141      1659.78372
     25660    93.6761    61.3055    -106.254       -106.254      2906334311.25      1241.18550      1231.90908      1659.86143
     25662    93.6766    61.3085    -106.244       -106.244      2906790976.52      1241.24366      1231.96680      1659.93921
     25664    93.6770    61.3116    -106.234       -106.234      2907247008.10      1241.30176      1232.02447      1660.01690
     25666    93.6775    61.3068    -106.224       -106.224      2907702923.24      1241.35985      1232.08212      1660.09458
     25668    93.6780    61.3059    -106.214       -106.214      2908158540.85      1241.41790      1232.13974      1660.17222
     25670    93.6784    61.3050    -106.204       -106.204      2908614184.83      1241.47595      1232.19736      1660.24985
     25672    93.6789    61.3041    -106.194       -106.194      2909070056.56      1241.53402      1232.25499      1660.32751
     25674    93.6794    61.3072    -106.184       -106.184      2909525998.51      1241.59209      1232.31262      1660.40516
     25676    93.6799    61.3102    -106.174       -106.174      2909981902.65      1241.65015      1232.37025      1660.48281
