No. moves  % accept.   % acc. vol.    E_tot          E_sr          Vol       Lx        Ly        Lz
     19026    91.6190        58.6618         -56.829      -56.829     3065776381.42  1321.86709  1311.98767  1767.75848
     19028    91.6198        58.6609         -56.762      -56.762     3067290860.89  1322.08472  1312.20367  1768.04952
     19030    91.6206        58.6653         -58.130      -58.130     3069592484.22  1322.41533  1312.53180  1768.49165
     19032    91.6214        58.6591         -61.327      -61.327     3069592484.22  1322.41533  1312.53180  1768.49165
     19034    91.6222        58.6582         -60.643      -60.643     3071378292.96  1322.67173  1312.78629  1768.83454
     19036    91.6231        58.6520         -56.841      -56.841     3071378292.96  1322.67173  1312.78629  1768.83454
     19038    91.6239        58.6511         -55.994      -55.994     3072746032.65  1322.86803  1312.98113  1769.09706
     19040    91.6247        58.6450         -55.943      -55.943     3072746032.65  1322.86803  1312.98113  1769.09706
     19042    91.6256        58.6493         -57.298      -57.298     3075139942.96  1323.21148  1313.32201  1769.55636
     19044    91.6264        58.6536         -60.717      -60.717     3075581797.29  1323.27486  1313.38491  1769.64111
     19046    91.6272        58.6527         -58.476      -58.476     3075707711.65  1323.29291  1313.40283  1769.66526
     19048    91.6280        58.6571         -57.271      -57.271     3078008126.52  1323.62274  1313.73020  1770.10635
     19050    91.6289        58.6562         -60.842      -60.842     3078104643.77  1323.63658  1313.74393  1770.12485
     19052    91.6297        58.6553         -62.401      -62.401     3077526452.76  1323.55369  1313.66166  1770.01401
     19054    91.6305        58.6596         -56.410      -56.410     3080090712.47  1323.92120  1314.02642  1770.50548
     19056    91.6313        58.6587         -57.192      -57.192     3081607639.62  1324.13850  1314.24210  1770.79608
     19058    91.6321        58.6630         -55.768      -55.768     3083186419.08  1324.36459  1314.46650  1771.09844
     19060    91.6329        58.6569         -55.230      -55.230     3083186419.08  1324.36459  1314.46650  1771.09844
     19062    91.6337        58.6560         -57.056      -57.056     3082897123.27  1324.32317  1314.42539  1771.04304
     19064    91.6346        58.6603         -53.220      -53.220     3083528109.97  1324.41351  1314.51506  1771.16386
     19066    91.6354        58.6646         -51.449      -51.449     3085036802.55  1324.62948  1314.72941  1771.45268
     19068    91.6362        58.6637         -55.292      -55.292     3085121820.58  1324.64165  1314.74149  1771.46895
     19070    91.6370        58.6681         -55.924      -55.924     3087684646.77  1325.00834  1315.10544  1771.95934
     19072    91.6379        58.6672         -58.660      -58.660     3086907130.76  1324.89712  1314.99504  1771.81059
     19074    91.6387        58.6662         -57.156      -57.156     3087094567.88  1324.92393  1315.02166  1771.84645
     19076    91.6395        58.6653         -60.814      -60.814     3086134788.38  1324.78661  1314.88536  1771.66281
     19078    91.6403        58.6644         -59.723      -59.723     3087871369.69  1325.03505  1315.13195  1771.99506
     19080    91.6411        58.6635         -60.811      -60.811     3089824600.53  1325.31438  1315.40919  1772.36860
     19082    91.6419        58.6679         -61.222      -61.222     3092149635.59  1325.64672  1315.73904  1772.81305
     19084    91.6427        58.6722         -62.741      -62.741     3093153770.26  1325.79020  1315.88145  1773.00493
     19086    91.6435        58.6765         -64.848      -64.848     3096005247.34  1326.19747  1316.28568  1773.54958
     19088    91.6444        58.6704         -62.718      -62.718     3096005247.34  1326.19747  1316.28568  1773.54958
     19090    91.6452        58.6695         -62.349      -62.349     3096117361.14  1326.21348  1316.30157  1773.57099
     19092    91.6460        58.6738         -61.378      -61.378     3096070590.63  1326.20680  1316.29494  1773.56206
     19094    91.6468        58.6676         -63.168      -63.168     3096070590.63  1326.20680  1316.29494  1773.56206
     19096    91.6476        58.6667         -60.327      -60.327     3097248785.59  1326.37501  1316.46189  1773.78701
     19098    91.6484        58.6711         -56.951      -56.951     3097746105.70  1326.44600  1316.53235  1773.88194
     19100    91.6493        58.6702         -59.162      -59.162     3098727892.33  1326.58611  1316.67142  1774.06932
     19102    91.6501        58.6745         -56.592      -56.592     3101587718.93  1326.99409  1317.07635  1774.61492
     19104    91.6509        58.6788         -61.466      -61.466     3104631279.64  1327.42801  1317.50702  1775.19520
     19106    91.6517        58.6779         -60.053      -60.053     3105246193.67  1327.51564  1317.59400  1775.31239
     19108    91.6525        58.6770         -60.676      -60.676     3106795028.16  1327.73631  1317.81302  1775.60751
     19110    91.6533        58.6761         -59.631      -59.631     3106549624.94  1327.70135  1317.77832  1775.56076
     19112    91.6542        58.6699         -59.125      -59.125     3106549624.94  1327.70135  1317.77832  1775.56076
     19114    91.6550        58.6743         -61.940      -61.940     3107529835.00  1327.84098  1317.91691  1775.74748
     19116    91.6558        58.6786         -60.692      -60.692     3108098921.73  1327.92203  1317.99736  1775.85587
     19118    91.6566        58.6829         -60.027      -60.027     3110647542.90  1328.28490  1318.35751  1776.34114
     19120    91.6574        58.6768         -59.092      -59.092     3110647542.90  1328.28490  1318.35751  1776.34114
     19122    91.6582        58.6759         -60.513      -60.513     3112216404.80  1328.50817  1318.57911  1776.63972
     19124    91.6590        58.6802         -58.269      -58.269     3110787652.71  1328.30484  1318.37730  1776.36781
     19126    91.6599        58.6793         -59.679      -59.679     3111144066.78  1328.35557  1318.42765  1776.43565
     19128    91.6607        58.6784         -59.915      -59.915     3110775780.40  1328.30315  1318.37562  1776.36555
     19130    91.6615        58.6827         -59.589      -59.589     3111777250.04  1328.44568  1318.51709  1776.55615
     19132    91.6623        58.6870         -57.618      -57.618     3113425304.53  1328.68016  1318.74981  1776.86973
     19134    91.6631        58.6913         -57.572      -57.572     3114835209.61  1328.88069  1318.94885  1777.13791
     19136    91.6639        58.6904         -58.973      -58.973     3113497648.14  1328.69045  1318.76003  1776.88349
     19138    91.6647        58.6947         -56.674      -56.674     3113214018.78  1328.65010  1318.71998  1776.82954
     19140    91.6655        58.6938         -57.153      -57.153     3113855778.63  1328.74139  1318.81059  1776.95162
     19142    91.6663        58.6982         -59.071      -59.071     3116884263.91  1329.17202  1319.23800  1777.52751
     19144    91.6671        58.7025         -57.538      -57.538     3118337481.36  1329.37856  1319.44300  1777.80372
     19146    91.6679        58.7068         -58.358      -58.358     3119536091.98  1329.54887  1319.61203  1778.03147
     19148    91.6688        58.7059         -59.356      -59.356     3119643466.28  1329.56412  1319.62717  1778.05187
     19150    91.6696        58.7050         -60.526      -60.526     3120179994.59  1329.64034  1319.70282  1778.15380
     19152    91.6704        58.7041         -59.001      -59.001     3120680286.15  1329.71140  1319.77335  1778.24883
     19154    91.6712        58.7084         -59.351      -59.351     3124167702.70  1330.20654  1320.26479  1778.91099
     19156    91.6720        58.7075         -59.337      -59.337     3124886684.94  1330.30858  1320.36606  1779.04744
     19158    91.6728        58.7118         -59.312      -59.312     3126455628.62  1330.53118  1320.58700  1779.34514
     19160    91.6736        58.7109         -60.227      -60.227     3127608402.94  1330.69469  1320.74929  1779.56380
     19162    91.6744        58.7152         -61.927      -61.927     3126529411.65  1330.54165  1320.59739  1779.35913
     19164    91.6752        58.7195         -59.508      -59.508     3128984385.33  1330.88981  1320.94295  1779.82473
     19166    91.6760        58.7133         -60.090      -60.090     3128984385.33  1330.88981  1320.94295  1779.82473
     19168    91.6768        58.7177         -58.252      -58.252     3131742753.53  1331.28077  1321.33099  1780.34758
     19170    91.6776        58.7167         -55.062      -55.062     3132228361.87  1331.34958  1321.39928  1780.43960
     19172    91.6785        58.7211         -57.370      -57.370     3130651696.11  1331.12616  1321.17753  1780.14081
     19174    91.6793        58.7201         -56.167      -56.167     3130703100.40  1331.13344  1321.18476  1780.15055
     19176    91.6801        58.7244         -57.920      -57.920     3132326527.76  1331.36349  1321.41309  1780.45820
     19178    91.6809        58.7183         -57.711      -57.711     3132326527.76  1331.36349  1321.41309  1780.45820
     19180    91.6817        58.7226         -60.591      -60.591     3133306070.82  1331.50226  1321.55082  1780.64377
     19182    91.6825        58.7269         -59.018      -59.018     3135823218.10  1331.85872  1321.90461  1781.12047
     19184    91.6833        58.7260         -58.531      -58.531     3137287569.87  1332.06600  1322.11035  1781.39768
     19186    91.6841        58.7199         -59.417      -59.417     3137287569.87  1332.06600  1322.11035  1781.39768
     19188    91.6849        58.7242         -56.965      -56.965     3138533892.99  1332.24237  1322.28540  1781.63354
     19190    91.6857        58.7233         -56.757      -56.757     3137852104.07  1332.14589  1322.18964  1781.50452
     19192    91.6866        58.7172         -60.372      -60.372     3137852104.07  1332.14589  1322.18964  1781.50452
     19194    91.6874        58.7163         -57.412      -57.412     3137425981.16  1332.08559  1322.12979  1781.42387
     19196    91.6882        58.7206         -55.945      -55.945     3137345892.43  1332.07425  1322.11854  1781.40872
     19198    91.6890        58.7249         -55.608      -55.608     3140608926.14  1332.53591  1322.57674  1782.02609
     19200    91.6898        58.7292         -57.135      -57.135     3144010633.00  1333.01684  1323.05408  1782.66925
     19202    91.6906        58.7335         -59.864      -59.864     3144823140.80  1333.13166  1323.16804  1782.82281
     19204    91.6914        58.7326         -58.607      -58.607     3146417317.45  1333.35688  1323.39159  1783.12401
     19206    91.6922        58.7264         -58.107      -58.107     3146417317.45  1333.35688  1323.39159  1783.12401
     19208    91.6930        58.7203         -60.554      -60.554     3146417317.45  1333.35688  1323.39159  1783.12401
     19210    91.6938        58.7246         -59.482      -59.482     3148646622.52  1333.67171  1323.70406  1783.54503
     19212    91.6946        58.7237         -58.473      -58.473     3149623299.21  1333.80960  1323.84092  1783.72943
     19214    91.6954        58.7228         -60.786      -60.786     3149055742.95  1333.72948  1323.76139  1783.62228
     19216    91.6962        58.7219         -58.712      -58.712     3150921276.18  1333.99280  1324.02274  1783.97442
     19218    91.6970        58.7210         -57.275      -57.275     3152225113.41  1334.17677  1324.20534  1784.22045
     19220    91.6978        58.7253         -57.365      -57.365     3151649402.79  1334.09554  1324.12472  1784.11183
     19222    91.6986        58.7296         -58.233      -58.233     3153511725.70  1334.35826  1324.38548  1784.46317
     19224    91.6994        58.7339         -56.793      -56.793     3154775999.42  1334.53656  1324.56245  1784.70161
     19226    91.7002        58.7278         -55.701      -55.701     3154775999.42  1334.53656  1324.56245  1784.70161
     19228    91.7010        58.7269         -59.569      -59.569     3154371454.04  1334.47951  1324.50583  1784.62532
     19230    91.7018        58.7311         -57.388      -57.388     3156477202.81  1334.77640  1324.80049  1785.02235
     19232    91.7026        58.7354         -55.417      -55.417     3157010785.49  1334.85161  1324.87514  1785.12292
     19234    91.7034        58.7397         -54.326      -54.326     3157726772.09  1334.95251  1324.97529  1785.25787
     19236    91.7042        58.7388         -51.045      -51.045     3158470032.69  1335.05724  1325.07923  1785.39793
     19238    91.7051        58.7431         -52.925      -52.925     3160926819.82  1335.40331  1325.42271  1785.86072
     19240    91.7058        58.7370         -53.237      -53.237     3160926819.82  1335.40331  1325.42271  1785.86072
     19242    91.7067        58.7413         -55.624      -55.624     3164016653.26  1335.83829  1325.85444  1786.44243
     19244    91.7075        58.7404         -54.395      -54.395     3165695176.23  1336.07447  1326.08886  1786.75828
     19246    91.7083        58.7395         -57.049      -57.049     3166371786.41  1336.16965  1326.18333  1786.88557
     19248    91.7090        58.7438         -56.717      -56.717     3164768451.32  1335.94408  1325.95945  1786.58391
     19250    91.7099        58.7481         -53.039      -53.039     3168009692.37  1336.40000  1326.41196  1787.19362
     19252    91.7107        58.7523         -51.571      -51.571     3170563434.85  1336.75900  1326.76827  1787.67371
     19254    91.7115        58.7566         -54.038      -54.038     3171006661.49  1336.82128  1326.83009  1787.75701
     19256    91.7123        58.7609         -55.824      -55.824     3171441086.96  1336.88233  1326.89068  1787.83865
     19258    91.7131        58.7600         -56.337      -56.337     3171356492.71  1336.87044  1326.87888  1787.82275
     19260    91.7139        58.7643         -51.841      -51.841     3173632002.16  1337.19011  1327.19616  1788.25025
     19262    91.7147        58.7634         -52.545      -52.545     3175160070.05  1337.40469  1327.40914  1788.53721
     19264    91.7155        58.7676         -54.590      -54.590     3175876626.10  1337.50529  1327.50898  1788.67174
     19266    91.7163        58.7719         -56.850      -56.850     3176202557.81  1337.55104  1327.55440  1788.73293
     19268    91.7171        58.7710         -52.945      -52.945     3176885181.88  1337.64685  1327.64949  1788.86107
     19270    91.7179        58.7701         -55.230      -55.230     3178651782.28  1337.89475  1327.89554  1789.19259
     19272    91.7187        58.7692         -57.693      -57.693     3180334404.78  1338.13079  1328.12981  1789.50824
     19274    91.7195        58.7735         -58.529      -58.529     3181592571.00  1338.30722  1328.30492  1789.74419
     19276    91.7203        58.7778         -56.664      -56.664     3180337900.88  1338.13128  1328.13029  1789.50889
     19278    91.7211        58.7768         -55.840      -55.840     3181107111.73  1338.23915  1328.23736  1789.65315
     19280    91.7219        58.7811         -55.965      -55.965     3183986012.82  1338.64273  1328.63793  1790.19287
     19282    91.7227        58.7802         -54.047      -54.047     3183464393.97  1338.56962  1328.56537  1790.09510
     19284    91.7235        58.7793         -52.729      -52.729     3185586794.98  1338.86703  1328.86055  1790.49283
     19286    91.7243        58.7784         -53.498      -53.498     3186332790.22  1338.97153  1328.96427  1790.63258
     19288    91.7252        58.7827         -52.878      -52.878     3187050628.08  1339.07208  1329.06406  1790.76704
     19290    91.7260        58.7869         -54.153      -54.153     3188644566.38  1339.29528  1329.28560  1791.06553
     19292    91.7268        58.7912         -56.742      -56.742     3191797916.13  1339.73662  1329.72364  1791.65575
     19294    91.7275        58.7955         -53.237      -53.237     3192960661.75  1339.89929  1329.88509  1791.87329
     19296    91.7283        58.7998         -54.953      -54.953     3193807792.77  1340.01777  1330.00269  1792.03174
     19298    91.7291        58.7937         -54.906      -54.906     3193807792.77  1340.01777  1330.00269  1792.03174
     19300    91.7299        58.7927         -51.482      -51.482     3195937910.56  1340.31562  1330.29831  1792.43005
     19302    91.7307        58.7918         -50.905      -50.905     3196224695.76  1340.35571  1330.33810  1792.48366
     19304    91.7316        58.7961         -52.073      -52.073     3198961757.23  1340.73820  1330.71773  1792.99518
     19306    91.7324        58.7900         -56.351      -56.351     3198961757.23  1340.73820  1330.71773  1792.99518
     19308    91.7332        58.7891         -54.733      -54.733     3200238157.58  1340.91649  1330.89470  1793.23362
     19310    91.7340        58.7934         -54.729      -54.729     3200035783.53  1340.88823  1330.86664  1793.19582
     19312    91.7348        58.7976         -51.613      -51.613     3201335911.77  1341.06980  1331.04685  1793.43863
     19314    91.7356        58.7967         -52.919      -52.919     3201650371.03  1341.11371  1331.09044  1793.49735
     19316    91.7364        58.7906         -53.423      -53.423     3201650371.03  1341.11371  1331.09044  1793.49735
     19318    91.7372        58.7949         -52.283      -52.283     3202488964.74  1341.23079  1331.20664  1793.65393
     19320    91.7380        58.7888         -51.429      -51.429     3202488964.74  1341.23079  1331.20664  1793.65393
     19322    91.7388        58.7931         -52.963      -52.963     3205187380.89  1341.60739  1331.58043  1794.15756
     19324    91.7396        58.7922         -52.353      -52.353     3204111056.79  1341.45720  1331.43136  1793.95671
     19326    91.7404        58.7964         -52.645      -52.645     3206235341.95  1341.75359  1331.72553  1794.35308
     19328    91.7412        58.7955         -55.496      -55.496     3205387364.68  1341.63529  1331.60812  1794.19488
     19330    91.7420        58.7946         -55.236      -55.236     3207264510.62  1341.89714  1331.86801  1794.54505
     19332    91.7428        58.7937         -52.459      -52.459     3207157567.74  1341.88222  1331.85321  1794.52510
     19334    91.7436        58.7928         -53.452      -53.452     3208600717.02  1342.08346  1332.05294  1794.79423
     19336    91.7444        58.7971         -54.923      -54.923     3212288493.84  1342.59744  1332.56308  1795.48158
     19338    91.7452        58.8013         -56.902      -56.902     3214553087.76  1342.91286  1332.87615  1795.90340
     19340    91.7460        58.7952         -55.978      -55.978     3214553087.76  1342.91286  1332.87615  1795.90340
     19342    91.7468        58.7943         -57.392      -57.392     3212427656.86  1342.61682  1332.58232  1795.50750
     19344    91.7476        58.7986         -58.435      -58.435     3212568974.01  1342.63651  1332.60186  1795.53383
     19346    91.7484        58.7977         -56.536      -56.536     3210913591.03  1342.40586  1332.37293  1795.22538
     19348    91.7492        58.8019         -55.290      -55.290     3212285232.92  1342.59698  1332.56263  1795.48097
     19350    91.7500        58.7959         -52.595      -52.595     3212285232.92  1342.59698  1332.56263  1795.48097
     19352    91.7508        58.8001         -53.356      -53.356     3212727785.00  1342.65864  1332.62382  1795.56342
     19354    91.7516        58.8044         -54.115      -54.115     3214901654.96  1342.96140  1332.92432  1795.96831
     19356    91.7524        58.7983         -51.524      -51.524     3214901654.96  1342.96140  1332.92432  1795.96831
     19358    91.7532        58.7974         -50.038      -50.038     3214469595.53  1342.90124  1332.86461  1795.88785
     19360    91.7540        58.8017         -51.318      -51.318     3214663774.83  1342.92828  1332.89144  1795.92401
     19362    91.7548        58.8059         -52.567      -52.567     3218212274.75  1343.42222  1333.38170  1796.58458
     19364    91.7556        58.8050         -55.663      -55.663     3220244380.20  1343.70493  1333.66229  1796.96264
     19366    91.7564        58.8041         -51.432      -51.432     3221450547.66  1343.87267  1333.82878  1797.18697
     19368    91.7572        58.8083         -53.530      -53.530     3222238959.46  1343.98230  1333.93759  1797.33357
     19370    91.7580        58.8074         -53.176      -53.176     3222430908.62  1344.00898  1333.96407  1797.36926
     19372    91.7588        58.8117         -54.582      -54.582     3223313650.34  1344.13170  1334.08587  1797.53337
     19374    91.7596        58.8108         -55.567      -55.567     3224317070.13  1344.27116  1334.22429  1797.71987
     19376    91.7604        58.8099         -56.307      -56.307     3224500803.45  1344.29669  1334.24963  1797.75402
     19378    91.7611        58.8090         -53.659      -53.659     3225458659.64  1344.42979  1334.38173  1797.93201
     19380    91.7619        58.8132         -55.138      -55.138     3226438484.92  1344.56591  1334.51684  1798.11405
     19382    91.7627        58.8175         -55.598      -55.598     3226138927.25  1344.52430  1334.47554  1798.05840
     19384    91.7635        58.8114         -55.508      -55.508     3226138927.25  1344.52430  1334.47554  1798.05840
     19386    91.7643        58.8105         -54.476      -54.476     3225729122.40  1344.46737  1334.41903  1797.98227
     19388    91.7651        58.8147         -55.115      -55.115     3226484150.79  1344.57225  1334.52313  1798.12254
     19390    91.7659        58.8138         -54.258      -54.258     3225445937.18  1344.42802  1334.37998  1797.92965
     19392    91.7667        58.8129         -51.990      -51.990     3227251041.82  1344.67877  1334.62886  1798.26499
     19394    91.7675        58.8172         -54.876      -54.876     3228300199.26  1344.82447  1334.77347  1798.45983
     19396    91.7683        58.8163         -57.178      -57.178     3229398761.58  1344.97700  1334.92486  1798.66381
     19398    91.7691        58.8205         -56.280      -56.280     3230701345.10  1345.15781  1335.10431  1798.90561
     19400    91.7698        58.8196         -53.665      -53.665     3230827861.08  1345.17537  1335.12174  1798.92909
     19402    91.7706        58.8135         -54.221      -54.221     3230827861.08  1345.17537  1335.12174  1798.92909
     19404    91.7714        58.8178         -57.350      -57.350     3229458078.63  1344.98524  1334.93303  1798.67482
     19406    91.7722        58.8220         -59.003      -59.003     3231803105.02  1345.31070  1335.25607  1799.11008
     19408    91.7730        58.8263         -59.641      -59.641     3233842506.88  1345.59363  1335.53687  1799.48844
     19410    91.7738        58.8253         -56.210      -56.210     3235063143.41  1345.76291  1335.70489  1799.71482
     19412    91.7746        58.8296         -58.779      -58.779     3236468493.10  1345.95775  1335.89828  1799.97539
     19414    91.7754        58.8287         -60.341      -60.341     3237175721.70  1346.05578  1335.99557  1800.10649
     19416    91.7762        58.8278         -58.657      -58.657     3238200819.24  1346.19785  1336.13658  1800.29648
     19418    91.7769        58.8320         -58.595      -58.595     3240226814.85  1346.47854  1336.41518  1800.67185
     19420    91.7777        58.8311         -59.395      -59.395     3241827113.45  1346.70017  1336.63515  1800.96825
     19422    91.7785        58.8302         -61.676      -61.676     3242779989.15  1346.83211  1336.76610  1801.14468
     19424    91.7793        58.8344         -58.268      -58.268     3242235258.65  1346.75669  1336.69124  1801.04382
     19426    91.7801        58.8335         -59.051      -59.051     3242821794.21  1346.83790  1336.77184  1801.15242
     19428    91.7809        58.8326         -60.308      -60.308     3243307134.16  1346.90508  1336.83853  1801.24227
     19430    91.7817        58.8369         -59.558      -59.558     3244513643.08  1347.07208  1337.00428  1801.46560
     19432    91.7825        58.8359         -56.672      -56.672     3243343270.18  1346.91009  1336.84349  1801.24896
     19434    91.7833        58.8350         -57.658      -57.658     3244480680.29  1347.06752  1336.99975  1801.45950
     19436    91.7840        58.8393         -60.289      -60.289     3245619710.11  1347.22514  1337.15619  1801.67029
     19438    91.7848        58.8384         -62.378      -62.378     3245762502.31  1347.24489  1337.17580  1801.69671
     19440    91.7856        58.8323         -57.360      -57.360     3245762502.31  1347.24489  1337.17580  1801.69671
     19442    91.7864        58.8365         -61.415      -61.415     3246966007.15  1347.41139  1337.34105  1801.91937
     19444    91.7872        58.8305         -57.814      -57.814     3246966007.15  1347.41139  1337.34105  1801.91937
     19446    91.7880        58.8296         -56.973      -56.973     3246520231.36  1347.34972  1337.27985  1801.83690
     19448    91.7887        58.8287         -57.144      -57.144     3247791318.33  1347.52554  1337.45435  1802.07202
     19450    91.7895        58.8329         -55.941      -55.941     3250265703.18  1347.86767  1337.79392  1802.52955
     19452    91.7903        58.8371         -57.065      -57.065     3250021795.30  1347.83395  1337.76045  1802.48446
     19454    91.7911        58.8414         -56.604      -56.604     3253028737.72  1348.24950  1338.17289  1803.04018
     19456    91.7919        58.8456         -53.983      -53.983     3255545481.84  1348.59710  1338.51790  1803.50504
     19458    91.7927        58.8447         -55.286      -55.286     3254747139.75  1348.48686  1338.40848  1803.35761
     19460    91.7935        58.8438         -57.527      -57.527     3256136357.03  1348.67869  1338.59888  1803.61415
     19462    91.7943        58.8429         -55.406      -55.406     3258305536.84  1348.97811  1338.89606  1804.01457
     19464    91.7951        58.8471         -54.985      -54.985     3259860759.90  1349.19270  1339.10905  1804.30155
     19466    91.7959        58.8411         -55.992      -55.992     3259860759.90  1349.19270  1339.10905  1804.30155
     19468    91.7967        58.8401         -58.628      -58.628     3261455046.59  1349.41261  1339.32732  1804.59564
     19470    91.7974        58.8341         -58.154      -58.154     3261455046.59  1349.41261  1339.32732  1804.59564
     19472    91.7982        58.8383         -59.297      -59.297     3262479335.23  1349.55386  1339.46751  1804.78454
     19474    91.7990        58.8374         -57.321      -57.321     3263670002.56  1349.71802  1339.63044  1805.00407
     19476    91.7998        58.8314         -56.765      -56.765     3263670002.56  1349.71802  1339.63044  1805.00407
     19478    91.8006        58.8356         -56.779      -56.779     3263422881.82  1349.68395  1339.59663  1804.95851
     19480    91.8014        58.8347         -54.944      -54.944     3263351751.40  1349.67415  1339.58690  1804.94540
     19482    91.8022        58.8338         -55.236      -55.236     3264182512.57  1349.78867  1339.70056  1805.09855
     19484    91.8029        58.8329         -56.942      -56.942     3265577305.60  1349.98090  1339.89135  1805.35562
     19486    91.8037        58.8371         -57.155      -57.155     3267822869.42  1350.29026  1340.19841  1805.76934
     19488    91.8045        58.8362         -58.477      -58.477     3267104011.58  1350.19124  1340.10013  1805.63692
     19490    91.8053        58.8353         -57.646      -57.646     3269105700.07  1350.46693  1340.37376  1806.00560
     19492    91.8061        58.8344         -56.689      -56.689     3268057745.01  1350.32261  1340.23052  1805.81260
     19494    91.8069        58.8284         -51.895      -51.895     3268057745.01  1350.32261  1340.23052  1805.81260
     19496    91.8077        58.8326         -50.621      -50.621     3268187099.27  1350.34043  1340.24820  1805.83643
     19498    91.8085        58.8317         -52.408      -52.408     3267204870.28  1350.20514  1340.11392  1805.65550
     19500    91.8092        58.8359         -53.389      -53.389     3268083688.49  1350.32619  1340.23406  1805.81738
     19502    91.8100        58.8350         -55.311      -55.311     3270119612.03  1350.60653  1340.51231  1806.19229
     19504    91.8108        58.8341         -54.182      -54.182     3272144645.04  1350.88526  1340.78896  1806.56505
     19506    91.8116        58.8281         -53.667      -53.667     3272144645.04  1350.88526  1340.78896  1806.56505
     19508    91.8124        58.8271         -53.944      -53.944     3274121175.92  1351.15721  1341.05887  1806.92872
     19510    91.8132        58.8262         -51.443      -51.443     3275505746.04  1351.34764  1341.24788  1807.18339
     19512    91.8140        58.8305         -52.885      -52.885     3275672298.48  1351.37055  1341.27062  1807.21402
     19514    91.8148        58.8347         -52.699      -52.699     3276983435.91  1351.55082  1341.44955  1807.45511
     19516    91.8155        58.8389         -53.799      -53.799     3279056735.43  1351.83580  1341.73239  1807.83622
     19518    91.8163        58.8431         -54.359      -54.359     3281512193.19  1352.17315  1342.06722  1808.28736
     19520    91.8171        58.8473         -55.124      -55.124     3282283254.28  1352.27905  1342.17233  1808.42898
     19522    91.8179        58.8464         -56.020      -56.020     3283001782.47  1352.37772  1342.27026  1808.56093
     19524    91.8187        58.8506         -54.810      -54.810     3284054840.98  1352.52230  1342.41376  1808.75428
     19526    91.8195        58.8497         -54.079      -54.079     3284738294.82  1352.61612  1342.50688  1808.87975
     19528    91.8203        58.8540         -52.903      -52.903     3287109540.39  1352.94152  1342.82985  1809.31492
     19530    91.8210        58.8479         -53.944      -53.944     3287109540.39  1352.94152  1342.82985  1809.31492
     19532    91.8218        58.8419         -54.752      -54.752     3287109540.39  1352.94152  1342.82985  1809.31492
     19534    91.8226        58.8461         -56.883      -56.883     3287225814.74  1352.95747  1342.84568  1809.33625
     19536    91.8234        58.8452         -59.303      -59.303     3287595534.81  1353.00820  1342.89603  1809.40408
     19538    91.8242        58.8443         -57.465      -57.465     3289356494.51  1353.24973  1343.13575  1809.72709
     19540    91.8250        58.8434         -57.691      -57.691     3290085254.01  1353.34966  1343.23494  1809.86073
     19542    91.8257        58.8476         -58.652      -58.652     3291278530.56  1353.51325  1343.39731  1810.07951
     19544    91.8265        58.8518         -60.679      -60.679     3293782942.19  1353.85647  1343.73796  1810.53850
     19546    91.8273        58.8509         -58.508      -58.508     3295341828.63  1354.07002  1343.94992  1810.82409
     19548    91.8281        58.8500         -58.571      -58.571     3295786844.91  1354.13097  1344.01041  1810.90560
     19550    91.8289        58.8491         -57.182      -57.182     3297184255.02  1354.32233  1344.20034  1811.16150
     19552    91.8296        58.8533         -60.999      -60.999     3296745748.49  1354.26229  1344.14075  1811.08121
     19554    91.8304        58.8524         -60.642      -60.642     3298190165.53  1354.46004  1344.33702  1811.34567
     19556    91.8312        58.8515         -57.136      -57.136     3299926380.68  1354.69767  1344.57287  1811.66345
     19558    91.8320        58.8506         -56.747      -56.747     3301577909.46  1354.92363  1344.79714  1811.96563
     19560    91.8327        58.8497         -58.000      -58.000     3302621105.47  1355.06632  1344.93877  1812.15645
     19562    91.8335        58.8539         -58.776      -58.776     3304703018.91  1355.35099  1345.22132  1812.53715
     19564    91.8343        58.8581         -56.921      -56.921     3305920046.24  1355.51735  1345.38643  1812.75963
     19566    91.8351        58.8623         -56.954      -56.954     3305851478.31  1355.50798  1345.37713  1812.74710
     19568    91.8358        58.8665         -58.466      -58.466     3308397109.76  1355.85582  1345.72237  1813.21227
     19570    91.8366        58.8707         -60.157      -60.157     3311378495.22  1356.26298  1346.12649  1813.75677
     19572    91.8374        58.8749         -59.238      -59.238     3311225958.67  1356.24216  1346.10582  1813.72892
     19574    91.8382        58.8740         -58.791      -58.791     3312738597.24  1356.44864  1346.31076  1814.00506
     19576    91.8390        58.8782         -61.345      -61.345     3315581650.52  1356.83658  1346.69579  1814.52385
     19578    91.8397        58.8824         -58.739      -58.739     3316017985.03  1356.89609  1346.75487  1814.60345
     19580    91.8405        58.8866         -58.642      -58.642     3316200745.72  1356.92102  1346.77961  1814.63678
     19582    91.8413        58.8806         -59.312      -59.312     3316200745.72  1356.92102  1346.77961  1814.63678
     19584    91.8420        58.8848         -60.082      -60.082     3317646652.52  1357.11820  1346.97532  1814.90048
     19586    91.8428        58.8839         -56.742      -56.742     3317443378.89  1357.09049  1346.94781  1814.86341
     19588    91.8436        58.8830         -58.594      -58.594     3318741946.05  1357.26754  1347.12353  1815.10018
     19590    91.8444        58.8872         -60.864      -60.864     3319816240.30  1357.41397  1347.26887  1815.29601
     19592    91.8452        58.8914         -60.848      -60.848     3320340867.09  1357.48547  1347.33984  1815.39163
