No. moves  % accept.       <E_tot>         <E_sr>
     30932    49.7617        -7025.059       -7025.059
     30934    49.7617        -7025.054       -7025.054
     30936    49.7617        -7025.051       -7025.051
     30938    49.7617        -7025.045       -7025.045
     30940    49.7617        -7025.045       -7025.045
     30942    49.7617        -7025.045       -7025.045
     30944    49.7618        -7025.044       -7025.044
     30946    49.7618        -7025.042       -7025.042
     30948    49.7618        -7025.041       -7025.041
     30950    49.7618        -7025.039       -7025.039
     30952    49.7618        -7025.041       -7025.041
     30954    49.7618        -7025.043       -7025.043
     30956    49.7617        -7025.045       -7025.045
     30958    49.7617        -7025.046       -7025.046
     30960    49.7617        -7025.048       -7025.048
     30962    49.7617        -7025.051       -7025.051
     30964    49.7617        -7025.053       -7025.053
     30966    49.7617        -7025.056       -7025.056
     30968    49.7618        -7025.057       -7025.057
     30970    49.7618        -7025.058       -7025.058
     30972    49.7618        -7025.060       -7025.060
     30974    49.7618        -7025.063       -7025.063
     30976    49.7618        -7025.066       -7025.066
     30978    49.7618        -7025.068       -7025.068
     30980    49.7618        -7025.069       -7025.069
     30982    49.7618        -7025.067       -7025.067
     30984    49.7618        -7025.066       -7025.066
     30986    49.7619        -7025.063       -7025.063
     30988    49.7619        -7025.059       -7025.059
     30990    49.7619        -7025.059       -7025.059
     30992    49.7619        -7025.058       -7025.058
     30994    49.7619        -7025.057       -7025.057
     30996    49.7619        -7025.059       -7025.059
     30998    49.7618        -7025.060       -7025.060
     31000    49.7618        -7025.058       -7025.058
     31002    49.7618        -7025.059       -7025.059
     31004    49.7618        -7025.061       -7025.061
     31006    49.7618        -7025.061       -7025.061
     31008    49.7618        -7025.062       -7025.062
     31010    49.7619        -7025.061       -7025.061
     31012    49.7618        -7025.061       -7025.061
     31014    49.7618        -7025.060       -7025.060
     31016    49.7618        -7025.060       -7025.060
     31018    49.7618        -7025.058       -7025.058
     31020    49.7618        -7025.060       -7025.060
     31022    49.7618        -7025.062       -7025.062
     31024    49.7618        -7025.064       -7025.064
     31026    49.7618        -7025.065       -7025.065
     31028    49.7618        -7025.066       -7025.066
     31030    49.7618        -7025.070       -7025.070
     31032    49.7618        -7025.072       -7025.072
     31034    49.7618        -7025.077       -7025.077
     31036    49.7617        -7025.080       -7025.080
     31038    49.7617        -7025.083       -7025.083
     31040    49.7617        -7025.085       -7025.085
     31042    49.7617        -7025.085       -7025.085
     31044    49.7617        -7025.089       -7025.089
     31046    49.7617        -7025.090       -7025.090
     31048    49.7618        -7025.092       -7025.092
     31050    49.7617        -7025.092       -7025.092
     31052    49.7617        -7025.090       -7025.090
     31054    49.7617        -7025.087       -7025.087
     31056    49.7617        -7025.085       -7025.085
     31058    49.7618        -7025.083       -7025.083
     31060    49.7618        -7025.084       -7025.084
     31062    49.7618        -7025.084       -7025.084
     31064    49.7618        -7025.082       -7025.082
     31066    49.7618        -7025.080       -7025.080
     31068    49.7619        -7025.081       -7025.081
     31070    49.7619        -7025.081       -7025.081
     31072    49.7619        -7025.080       -7025.080
     31074    49.7619        -7025.075       -7025.075
     31076    49.7619        -7025.073       -7025.073
     31078    49.7619        -7025.069       -7025.069
     31080    49.7619        -7025.065       -7025.065
     31082    49.7619        -7025.062       -7025.062
     31084    49.7619        -7025.058       -7025.058
     31086    49.7619        -7025.054       -7025.054
     31088    49.7619        -7025.053       -7025.053
     31090    49.7619        -7025.051       -7025.051
     31092    49.7619        -7025.050       -7025.050
     31094    49.7619        -7025.049       -7025.049
     31096    49.7620        -7025.050       -7025.050
     31098    49.7620        -7025.051       -7025.051
     31100    49.7621        -7025.053       -7025.053
     31102    49.7621        -7025.053       -7025.053
     31104    49.7620        -7025.051       -7025.051
     31106    49.7621        -7025.049       -7025.049
     31108    49.7621        -7025.051       -7025.051
     31110    49.7620        -7025.050       -7025.050
     31112    49.7619        -7025.051       -7025.051
     31114    49.7619        -7025.054       -7025.054
     31116    49.7619        -7025.059       -7025.059
     31118    49.7618        -7025.060       -7025.060
     31120    49.7618        -7025.062       -7025.062
     31122    49.7618        -7025.064       -7025.064
     31124    49.7617        -7025.065       -7025.065
     31126    49.7618        -7025.066       -7025.066
     31128    49.7618        -7025.069       -7025.069
     31130    49.7618        -7025.072       -7025.072
     31132    49.7619        -7025.074       -7025.074
     31134    49.7618        -7025.076       -7025.076
     31136    49.7619        -7025.077       -7025.077
     31138    49.7619        -7025.078       -7025.078
     31140    49.7619        -7025.079       -7025.079
     31142    49.7618        -7025.082       -7025.082
     31144    49.7619        -7025.084       -7025.084
     31146    49.7619        -7025.085       -7025.085
     31148    49.7618        -7025.084       -7025.084
     31150    49.7618        -7025.081       -7025.081
     31152    49.7618        -7025.081       -7025.081
     31154    49.7618        -7025.083       -7025.083
     31156    49.7617        -7025.084       -7025.084
     31158    49.7617        -7025.086       -7025.086
     31160    49.7616        -7025.090       -7025.090
     31162    49.7616        -7025.094       -7025.094
     31164    49.7616        -7025.097       -7025.097
     31166    49.7617        -7025.096       -7025.096
     31168    49.7617        -7025.098       -7025.098
     31170    49.7617        -7025.099       -7025.099
     31172    49.7617        -7025.099       -7025.099
     31174    49.7617        -7025.100       -7025.100
     31176    49.7617        -7025.101       -7025.101
     31178    49.7616        -7025.102       -7025.102
     31180    49.7617        -7025.101       -7025.101
     31182    49.7616        -7025.099       -7025.099
     31184    49.7617        -7025.093       -7025.093
     31186    49.7617        -7025.086       -7025.086
     31188    49.7616        -7025.079       -7025.079
     31190    49.7616        -7025.073       -7025.073
     31192    49.7616        -7025.070       -7025.070
     31194    49.7616        -7025.067       -7025.067
     31196    49.7617        -7025.062       -7025.062
     31198    49.7616        -7025.057       -7025.057
     31200    49.7617        -7025.052       -7025.052
     31202    49.7617        -7025.048       -7025.048
     31204    49.7617        -7025.045       -7025.045
     31206    49.7617        -7025.043       -7025.043
     31208    49.7618        -7025.041       -7025.041
     31210    49.7617        -7025.037       -7025.037
     31212    49.7618        -7025.033       -7025.033
     31214    49.7617        -7025.031       -7025.031
     31216    49.7618        -7025.033       -7025.033
     31218    49.7618        -7025.034       -7025.034
     31220    49.7617        -7025.035       -7025.035
     31222    49.7618        -7025.035       -7025.035
     31224    49.7618        -7025.035       -7025.035
     31226    49.7618        -7025.033       -7025.033
     31228    49.7618        -7025.032       -7025.032
     31230    49.7618        -7025.029       -7025.029
     31232    49.7618        -7025.025       -7025.025
     31234    49.7618        -7025.024       -7025.024
     31236    49.7618        -7025.024       -7025.024
     31238    49.7618        -7025.024       -7025.024
     31240    49.7618        -7025.025       -7025.025
     31242    49.7618        -7025.025       -7025.025
     31244    49.7618        -7025.026       -7025.026
     31246    49.7618        -7025.026       -7025.026
     31248    49.7618        -7025.027       -7025.027
     31250    49.7619        -7025.027       -7025.027
     31252    49.7618        -7025.027       -7025.027
     31254    49.7618        -7025.025       -7025.025
     31256    49.7618        -7025.021       -7025.021
     31258    49.7618        -7025.018       -7025.018
     31260    49.7618        -7025.014       -7025.014
     31262    49.7618        -7025.011       -7025.011
     31264    49.7618        -7025.010       -7025.010
     31266    49.7618        -7025.011       -7025.011
     31268    49.7618        -7025.011       -7025.011
     31270    49.7618        -7025.011       -7025.011
     31272    49.7618        -7025.011       -7025.011
     31274    49.7618        -7025.009       -7025.009
     31276    49.7618        -7025.008       -7025.008
     31278    49.7618        -7025.005       -7025.005
     31280    49.7617        -7025.003       -7025.003
     31282    49.7617        -7025.001       -7025.001
     31284    49.7616        -7025.001       -7025.001
     31286    49.7617        -7025.001       -7025.001
     31288    49.7617        -7025.000       -7025.000
     31290    49.7616        -7024.995       -7024.995
     31292    49.7616        -7024.992       -7024.992
     31294    49.7616        -7024.987       -7024.987
     31296    49.7616        -7024.983       -7024.983
     31298    49.7618        -7024.980       -7024.980
     31300    49.7618        -7024.976       -7024.976
     31302    49.7617        -7024.972       -7024.972
     31304    49.7618        -7024.966       -7024.966
     31306    49.7618        -7024.960       -7024.960
     31308    49.7618        -7024.957       -7024.957
     31310    49.7619        -7024.952       -7024.952
     31312    49.7619        -7024.947       -7024.947
     31314    49.7620        -7024.941       -7024.941
     31316    49.7620        -7024.937       -7024.937
     31318    49.7619        -7024.935       -7024.935
     31320    49.7619        -7024.931       -7024.931
     31322    49.7620        -7024.928       -7024.928
     31324    49.7620        -7024.924       -7024.924
     31326    49.7620        -7024.922       -7024.922
     31328    49.7620        -7024.920       -7024.920
     31330    49.7621        -7024.920       -7024.920
     31332    49.7621        -7024.919       -7024.919
     31334    49.7621        -7024.918       -7024.918
     31336    49.7621        -7024.918       -7024.918
     31338    49.7621        -7024.920       -7024.920
     31340    49.7621        -7024.920       -7024.920
     31342    49.7621        -7024.918       -7024.918
     31344    49.7621        -7024.919       -7024.919
     31346    49.7621        -7024.918       -7024.918
     31348    49.7622        -7024.919       -7024.919
     31350    49.7622        -7024.920       -7024.920
     31352    49.7622        -7024.919       -7024.919
     31354    49.7622        -7024.916       -7024.916
     31356    49.7622        -7024.915       -7024.915
     31358    49.7622        -7024.915       -7024.915
     31360    49.7623        -7024.918       -7024.918
     31362    49.7623        -7024.920       -7024.920
     31364    49.7622        -7024.921       -7024.921
     31366    49.7623        -7024.920       -7024.920
     31368    49.7623        -7024.921       -7024.921
     31370    49.7623        -7024.923       -7024.923
     31372    49.7624        -7024.927       -7024.927
     31374    49.7624        -7024.931       -7024.931
     31376    49.7623        -7024.935       -7024.935
     31378    49.7623        -7024.939       -7024.939
     31380    49.7624        -7024.942       -7024.942
     31382    49.7624        -7024.945       -7024.945
     31384    49.7624        -7024.944       -7024.944
     31386    49.7623        -7024.942       -7024.942
     31388    49.7624        -7024.942       -7024.942
     31390    49.7623        -7024.942       -7024.942
     31392    49.7623        -7024.944       -7024.944
     31394    49.7623        -7024.945       -7024.945
     31396    49.7623        -7024.947       -7024.947
     31398    49.7622        -7024.945       -7024.945
     31400    49.7622        -7024.943       -7024.943
     31402    49.7622        -7024.940       -7024.940
     31404    49.7622        -7024.938       -7024.938
     31406    49.7622        -7024.936       -7024.936
     31408    49.7622        -7024.933       -7024.933
     31410    49.7623        -7024.932       -7024.932
     31412    49.7623        -7024.931       -7024.931
     31414    49.7623        -7024.930       -7024.930
     31416    49.7623        -7024.929       -7024.929
     31418    49.7623        -7024.931       -7024.931
     31420    49.7624        -7024.932       -7024.932
     31422    49.7624        -7024.933       -7024.933
     31424    49.7624        -7024.933       -7024.933
     31426    49.7624        -7024.932       -7024.932
     31428    49.7625        -7024.935       -7024.935
     31430    49.7625        -7024.935       -7024.935
     31432    49.7625        -7024.936       -7024.936
     31434    49.7625        -7024.934       -7024.934
     31436    49.7625        -7024.935       -7024.935
     31438    49.7626        -7024.937       -7024.937
     31440    49.7626        -7024.940       -7024.940
     31442    49.7626        -7024.942       -7024.942
     31444    49.7626        -7024.942       -7024.942
     31446    49.7625        -7024.944       -7024.944
     31448    49.7625        -7024.944       -7024.944
     31450    49.7625        -7024.945       -7024.945
     31452    49.7625        -7024.944       -7024.944
     31454    49.7625        -7024.940       -7024.940
     31456    49.7625        -7024.939       -7024.939
     31458    49.7625        -7024.938       -7024.938
     31460    49.7625        -7024.936       -7024.936
     31462    49.7625        -7024.937       -7024.937
     31464    49.7625        -7024.937       -7024.937
     31466    49.7625        -7024.938       -7024.938
     31468    49.7626        -7024.941       -7024.941
     31470    49.7626        -7024.941       -7024.941
     31472    49.7626        -7024.942       -7024.942
     31474    49.7626        -7024.941       -7024.941
     31476    49.7626        -7024.939       -7024.939
     31478    49.7626        -7024.936       -7024.936
     31480    49.7626        -7024.935       -7024.935
     31482    49.7626        -7024.932       -7024.932
     31484    49.7626        -7024.927       -7024.927
     31486    49.7626        -7024.921       -7024.921
     31488    49.7626        -7024.918       -7024.918
     31490    49.7626        -7024.913       -7024.913
     31492    49.7626        -7024.909       -7024.909
     31494    49.7626        -7024.905       -7024.905
     31496    49.7626        -7024.900       -7024.900
     31498    49.7626        -7024.895       -7024.895
     31500    49.7626        -7024.890       -7024.890
     31502    49.7626        -7024.884       -7024.884
     31504    49.7626        -7024.876       -7024.876
     31506    49.7626        -7024.870       -7024.870
     31508    49.7627        -7024.861       -7024.861
     31510    49.7627        -7024.854       -7024.854
     31512    49.7628        -7024.848       -7024.848
     31514    49.7628        -7024.845       -7024.845
     31516    49.7628        -7024.846       -7024.846
     31518    49.7628        -7024.848       -7024.848
     31520    49.7628        -7024.850       -7024.850
     31522    49.7628        -7024.851       -7024.851
     31524    49.7628        -7024.853       -7024.853
     31526    49.7628        -7024.855       -7024.855
     31528    49.7628        -7024.856       -7024.856
     31530    49.7627        -7024.857       -7024.857
     31532    49.7627        -7024.858       -7024.858
     31534    49.7627        -7024.859       -7024.859
     31536    49.7627        -7024.859       -7024.859
     31538    49.7627        -7024.857       -7024.857
     31540    49.7626        -7024.855       -7024.855
     31542    49.7626        -7024.852       -7024.852
     31544    49.7625        -7024.850       -7024.850
     31546    49.7625        -7024.848       -7024.848
     31548    49.7625        -7024.847       -7024.847
     31550    49.7625        -7024.845       -7024.845
     31552    49.7624        -7024.843       -7024.843
     31554    49.7624        -7024.843       -7024.843
     31556    49.7624        -7024.842       -7024.842
     31558    49.7624        -7024.841       -7024.841
     31560    49.7625        -7024.839       -7024.839
     31562    49.7625        -7024.837       -7024.837
     31564    49.7624        -7024.834       -7024.834
     31566    49.7624        -7024.834       -7024.834
     31568    49.7623        -7024.836       -7024.836
     31570    49.7623        -7024.836       -7024.836
     31572    49.7623        -7024.838       -7024.838
     31574    49.7623        -7024.840       -7024.840
     31576    49.7622        -7024.838       -7024.838
     31578    49.7622        -7024.837       -7024.837
     31580    49.7622        -7024.836       -7024.836
     31582    49.7623        -7024.838       -7024.838
     31584    49.7623        -7024.840       -7024.840
     31586    49.7623        -7024.843       -7024.843
     31588    49.7623        -7024.846       -7024.846
     31590    49.7623        -7024.850       -7024.850
     31592    49.7623        -7024.853       -7024.853
     31594    49.7623        -7024.856       -7024.856
     31596    49.7623        -7024.858       -7024.858
     31598    49.7623        -7024.860       -7024.860
     31600    49.7623        -7024.862       -7024.862
     31602    49.7623        -7024.862       -7024.862
     31604    49.7623        -7024.861       -7024.861
     31606    49.7623        -7024.863       -7024.863
     31608    49.7623        -7024.863       -7024.863
     31610    49.7622        -7024.863       -7024.863
     31612    49.7623        -7024.861       -7024.861
     31614    49.7623        -7024.860       -7024.860
     31616    49.7624        -7024.860       -7024.860
     31618    49.7624        -7024.862       -7024.862
     31620    49.7624        -7024.864       -7024.864
     31622    49.7623        -7024.864       -7024.864
     31624    49.7623        -7024.864       -7024.864
     31626    49.7623        -7024.868       -7024.868
     31628    49.7623        -7024.872       -7024.872
     31630    49.7622        -7024.877       -7024.877
     31632    49.7622        -7024.883       -7024.883
     31634    49.7621        -7024.888       -7024.888
     31636    49.7621        -7024.891       -7024.891
     31638    49.7621        -7024.892       -7024.892
     31640    49.7621        -7024.892       -7024.892
     31642    49.7621        -7024.890       -7024.890
     31644    49.7621        -7024.888       -7024.888
     31646    49.7621        -7024.888       -7024.888
     31648    49.7621        -7024.890       -7024.890
     31650    49.7621        -7024.891       -7024.891
     31652    49.7620        -7024.892       -7024.892
     31654    49.7620        -7024.894       -7024.894
     31656    49.7620        -7024.895       -7024.895
     31658    49.7621        -7024.895       -7024.895
     31660    49.7621        -7024.896       -7024.896
     31662    49.7621        -7024.896       -7024.896
     31664    49.7621        -7024.895       -7024.895
     31666    49.7621        -7024.894       -7024.894
     31668    49.7621        -7024.896       -7024.896
     31670    49.7621        -7024.900       -7024.900
     31672    49.7621        -7024.903       -7024.903
     31674    49.7621        -7024.908       -7024.908
     31676    49.7621        -7024.913       -7024.913
     31678    49.7621        -7024.917       -7024.917
     31680    49.7621        -7024.921       -7024.921
     31682    49.7621        -7024.924       -7024.924
     31684    49.7621        -7024.926       -7024.926
     31686    49.7622        -7024.929       -7024.929
     31688    49.7622        -7024.933       -7024.933
     31690    49.7622        -7024.934       -7024.934
     31692    49.7622        -7024.933       -7024.933
     31694    49.7622        -7024.935       -7024.935
     31696    49.7622        -7024.935       -7024.935
     31698    49.7623        -7024.935       -7024.935
     31700    49.7623        -7024.935       -7024.935
     31702    49.7623        -7024.935       -7024.935
     31704    49.7622        -7024.936       -7024.936
     31706    49.7622        -7024.936       -7024.936
     31708    49.7622        -7024.934       -7024.934
     31710    49.7623        -7024.932       -7024.932
     31712    49.7624        -7024.933       -7024.933
     31714    49.7624        -7024.932       -7024.932
     31716    49.7623        -7024.932       -7024.932
     31718    49.7623        -7024.935       -7024.935
     31720    49.7623        -7024.936       -7024.936
     31722    49.7623        -7024.939       -7024.939
     31724    49.7623        -7024.940       -7024.940
     31726    49.7623        -7024.940       -7024.940
     31728    49.7623        -7024.940       -7024.940
     31730    49.7623        -7024.940       -7024.940
     31732    49.7623        -7024.941       -7024.941
     31734    49.7623        -7024.939       -7024.939
     31736    49.7623        -7024.937       -7024.937
     31738    49.7624        -7024.936       -7024.936
     31740    49.7624        -7024.933       -7024.933
     31742    49.7624        -7024.932       -7024.932
     31744    49.7624        -7024.930       -7024.930
     31746    49.7625        -7024.926       -7024.926
     31748    49.7624        -7024.921       -7024.921
     31750    49.7624        -7024.918       -7024.918
     31752    49.7624        -7024.917       -7024.917
     31754    49.7624        -7024.916       -7024.916
     31756    49.7624        -7024.918       -7024.918
     31758    49.7623        -7024.915       -7024.915
     31760    49.7623        -7024.912       -7024.912
     31762    49.7624        -7024.910       -7024.910
     31764    49.7623        -7024.908       -7024.908
     31766    49.7623        -7024.903       -7024.903
     31768    49.7623        -7024.897       -7024.897
     31770    49.7623        -7024.891       -7024.891
     31772    49.7623        -7024.886       -7024.886
     31774    49.7623        -7024.885       -7024.885
     31776    49.7623        -7024.885       -7024.885
     31778    49.7623        -7024.885       -7024.885
     31780    49.7624        -7024.884       -7024.884
     31782    49.7624        -7024.885       -7024.885
     31784    49.7625        -7024.883       -7024.883
     31786    49.7625        -7024.883       -7024.883
     31788    49.7625        -7024.882       -7024.882
     31790    49.7625        -7024.880       -7024.880
     31792    49.7625        -7024.879       -7024.879
     31794    49.7625        -7024.880       -7024.880
     31796    49.7625        -7024.880       -7024.880
     31798    49.7625        -7024.879       -7024.879
     31800    49.7625        -7024.879       -7024.879
     31802    49.7625        -7024.880       -7024.880
     31804    49.7625        -7024.880       -7024.880
     31806    49.7625        -7024.883       -7024.883
     31808    49.7625        -7024.886       -7024.886
     31810    49.7625        -7024.889       -7024.889
     31812    49.7625        -7024.893       -7024.893
     31814    49.7625        -7024.896       -7024.896
     31816    49.7625        -7024.899       -7024.899
     31818    49.7626        -7024.903       -7024.903
     31820    49.7626        -7024.906       -7024.906
     31822    49.7626        -7024.908       -7024.908
     31824    49.7626        -7024.912       -7024.912
     31826    49.7626        -7024.914       -7024.914
     31828    49.7625        -7024.917       -7024.917
     31830    49.7625        -7024.921       -7024.921
     31832    49.7625        -7024.925       -7024.925
     31834    49.7625        -7024.925       -7024.925
     31836    49.7625        -7024.927       -7024.927
     31838    49.7625        -7024.926       -7024.926
     31840    49.7624        -7024.929       -7024.929
     31842    49.7624        -7024.929       -7024.929
     31844    49.7624        -7024.929       -7024.929
     31846    49.7625        -7024.929       -7024.929
     31848    49.7625        -7024.931       -7024.931
     31850    49.7625        -7024.933       -7024.933
     31852    49.7625        -7024.935       -7024.935
     31854    49.7624        -7024.934       -7024.934
     31856    49.7624        -7024.934       -7024.934
     31858    49.7625        -7024.935       -7024.935
     31860    49.7625        -7024.934       -7024.934
     31862    49.7625        -7024.933       -7024.933
     31864    49.7625        -7024.930       -7024.930
     31866    49.7625        -7024.929       -7024.929
     31868    49.7625        -7024.927       -7024.927
     31870    49.7625        -7024.927       -7024.927
     31872    49.7625        -7024.925       -7024.925
     31874    49.7624        -7024.925       -7024.925
     31876    49.7624        -7024.923       -7024.923
     31878    49.7625        -7024.919       -7024.919
     31880    49.7625        -7024.915       -7024.915
     31882    49.7625        -7024.917       -7024.917
     31884    49.7625        -7024.916       -7024.916
     31886    49.7625        -7024.914       -7024.914
     31888    49.7625        -7024.912       -7024.912
     31890    49.7625        -7024.912       -7024.912
     31892    49.7625        -7024.910       -7024.910
     31894    49.7625        -7024.908       -7024.908
     31896    49.7626        -7024.906       -7024.906
     31898    49.7625        -7024.903       -7024.903
     31900    49.7626        -7024.899       -7024.899
     31902    49.7626        -7024.896       -7024.896
     31904    49.7627        -7024.896       -7024.896
     31906    49.7627        -7024.894       -7024.894
     31908    49.7627        -7024.892       -7024.892
     31910    49.7627        -7024.892       -7024.892
     31912    49.7628        -7024.892       -7024.892
     31914    49.7628        -7024.890       -7024.890
     31916    49.7628        -7024.889       -7024.889
     31918    49.7628        -7024.890       -7024.890
     31920    49.7628        -7024.891       -7024.891
     31922    49.7628        -7024.892       -7024.892
     31924    49.7627        -7024.890       -7024.890
     31926    49.7628        -7024.887       -7024.887
     31928    49.7628        -7024.885       -7024.885
     31930    49.7628        -7024.883       -7024.883
     31932    49.7628        -7024.882       -7024.882
     31934    49.7628        -7024.881       -7024.881
     31936    49.7629        -7024.877       -7024.877
     31938    49.7629        -7024.875       -7024.875
     31940    49.7629        -7024.875       -7024.875
     31942    49.7629        -7024.873       -7024.873
     31944    49.7629        -7024.872       -7024.872
     31946    49.7630        -7024.870       -7024.870
     31948    49.7630        -7024.869       -7024.869
     31950    49.7629        -7024.866       -7024.866
     31952    49.7629        -7024.860       -7024.860
     31954    49.7629        -7024.857       -7024.857
     31956    49.7629        -7024.855       -7024.855
     31958    49.7628        -7024.856       -7024.856
     31960    49.7628        -7024.860       -7024.860
     31962    49.7628        -7024.863       -7024.863
     31964    49.7627        -7024.867       -7024.867
     31966    49.7628        -7024.868       -7024.868
     31968    49.7627        -7024.870       -7024.870
     31970    49.7627        -7024.873       -7024.873
     31972    49.7627        -7024.877       -7024.877
     31974    49.7626        -7024.879       -7024.879
     31976    49.7627        -7024.878       -7024.878
     31978    49.7626        -7024.877       -7024.877
     31980    49.7626        -7024.876       -7024.876
     31982    49.7625        -7024.874       -7024.874
     31984    49.7625        -7024.872       -7024.872
     31986    49.7625        -7024.871       -7024.871
     31988    49.7625        -7024.870       -7024.870
     31990    49.7625        -7024.868       -7024.868
     31992    49.7625        -7024.868       -7024.868
     31994    49.7625        -7024.870       -7024.870
     31996    49.7625        -7024.869       -7024.869
     31998    49.7625        -7024.872       -7024.872
     32000    49.7626        -7024.874       -7024.874
     32002    49.7626        -7024.876       -7024.876
     32004    49.7625        -7024.877       -7024.877
     32006    49.7625        -7024.880       -7024.880
     32008    49.7624        -7024.883       -7024.883
     32010    49.7624        -7024.884       -7024.884
     32012    49.7624        -7024.881       -7024.881
     32014    49.7624        -7024.880       -7024.880
     32016    49.7625        -7024.879       -7024.879
     32018    49.7624        -7024.876       -7024.876
     32020    49.7624        -7024.875       -7024.875
     32022    49.7624        -7024.875       -7024.875
     32024    49.7624        -7024.874       -7024.874
     32026    49.7624        -7024.871       -7024.871
     32028    49.7624        -7024.868       -7024.868
     32030    49.7623        -7024.866       -7024.866
     32032    49.7623        -7024.863       -7024.863
     32034    49.7624        -7024.861       -7024.861
     32036    49.7624        -7024.858       -7024.858
     32038    49.7623        -7024.856       -7024.856
     32040    49.7624        -7024.853       -7024.853
     32042    49.7624        -7024.853       -7024.853
     32044    49.7624        -7024.852       -7024.852
     32046    49.7624        -7024.853       -7024.853
     32048    49.7624        -7024.852       -7024.852
     32050    49.7624        -7024.851       -7024.851
     32052    49.7624        -7024.851       -7024.851
     32054    49.7624        -7024.852       -7024.852
     32056    49.7624        -7024.852       -7024.852
     32058    49.7624        -7024.852       -7024.852
     32060    49.7624        -7024.854       -7024.854
     32062    49.7624        -7024.855       -7024.855
     32064    49.7624        -7024.853       -7024.853
     32066    49.7624        -7024.853       -7024.853
     32068    49.7624        -7024.854       -7024.854
     32070    49.7623        -7024.854       -7024.854
     32072    49.7624        -7024.857       -7024.857
     32074    49.7623        -7024.859       -7024.859
     32076    49.7623        -7024.858       -7024.858
     32078    49.7623        -7024.856       -7024.856
     32080    49.7623        -7024.855       -7024.855
     32082    49.7623        -7024.854       -7024.854
     32084    49.7623        -7024.854       -7024.854
     32086    49.7623        -7024.855       -7024.855
     32088    49.7624        -7024.858       -7024.858
     32090    49.7625        -7024.859       -7024.859
     32092    49.7625        -7024.860       -7024.860
     32094    49.7625        -7024.861       -7024.861
     32096    49.7625        -7024.861       -7024.861
     32098    49.7625        -7024.864       -7024.864
     32100    49.7624        -7024.867       -7024.867
     32102    49.7624        -7024.868       -7024.868
     32104    49.7624        -7024.869       -7024.869
     32106    49.7624        -7024.866       -7024.866
     32108    49.7624        -7024.863       -7024.863
     32110    49.7625        -7024.858       -7024.858
     32112    49.7624        -7024.854       -7024.854
     32114    49.7624        -7024.850       -7024.850
     32116    49.7624        -7024.843       -7024.843
     32118    49.7625        -7024.840       -7024.840
     32120    49.7625        -7024.839       -7024.839
     32122    49.7625        -7024.838       -7024.838
     32124    49.7625        -7024.839       -7024.839
     32126    49.7625        -7024.840       -7024.840
     32128    49.7625        -7024.842       -7024.842
     32130    49.7625        -7024.844       -7024.844
     32132    49.7625        -7024.843       -7024.843
     32134    49.7625        -7024.843       -7024.843
     32136    49.7625        -7024.844       -7024.844
     32138    49.7624        -7024.845       -7024.845
     32140    49.7625        -7024.845       -7024.845
     32142    49.7624        -7024.843       -7024.843
     32144    49.7625        -7024.841       -7024.841
     32146    49.7625        -7024.839       -7024.839
     32148    49.7626        -7024.839       -7024.839
     32150    49.7625        -7024.837       -7024.837
     32152    49.7626        -7024.835       -7024.835
     32154    49.7626        -7024.834       -7024.834
     32156    49.7626        -7024.834       -7024.834
     32158    49.7627        -7024.833       -7024.833
     32160    49.7627        -7024.829       -7024.829
     32162    49.7627        -7024.825       -7024.825
     32164    49.7627        -7024.823       -7024.823
     32166    49.7627        -7024.823       -7024.823
     32168    49.7627        -7024.821       -7024.821
     32170    49.7628        -7024.820       -7024.820
     32172    49.7628        -7024.821       -7024.821
     32174    49.7628        -7024.821       -7024.821
     32176    49.7628        -7024.820       -7024.820
     32178    49.7628        -7024.821       -7024.821
     32180    49.7628        -7024.821       -7024.821
     32182    49.7628        -7024.821       -7024.821
     32184    49.7629        -7024.819       -7024.819
     32186    49.7629        -7024.814       -7024.814
     32188    49.7630        -7024.813       -7024.813
     32190    49.7629        -7024.813       -7024.813
     32192    49.7630        -7024.810       -7024.810
     32194    49.7630        -7024.806       -7024.806
     32196    49.7630        -7024.803       -7024.803
     32198    49.7630        -7024.803       -7024.803
     32200    49.7630        -7024.801       -7024.801
     32202    49.7630        -7024.799       -7024.799
     32204    49.7631        -7024.797       -7024.797
     32206    49.7630        -7024.795       -7024.795
     32208    49.7631        -7024.792       -7024.792
     32210    49.7631        -7024.790       -7024.790
     32212    49.7631        -7024.789       -7024.789
     32214    49.7631        -7024.785       -7024.785
     32216    49.7631        -7024.783       -7024.783
     32218    49.7632        -7024.776       -7024.776
     32220    49.7632        -7024.773       -7024.773
     32222    49.7633        -7024.769       -7024.769
     32224    49.7633        -7024.767       -7024.767
     32226    49.7633        -7024.764       -7024.764
     32228    49.7633        -7024.762       -7024.762
     32230    49.7633        -7024.764       -7024.764
     32232    49.7633        -7024.766       -7024.766
     32234    49.7633        -7024.766       -7024.766
     32236    49.7633        -7024.765       -7024.765
     32238    49.7633        -7024.764       -7024.764
     32240    49.7633        -7024.763       -7024.763
     32242    49.7633        -7024.763       -7024.763
     32244    49.7633        -7024.759       -7024.759
     32246    49.7633        -7024.755       -7024.755
     32248    49.7634        -7024.752       -7024.752
     32250    49.7633        -7024.747       -7024.747
     32252    49.7634        -7024.743       -7024.743
     32254    49.7634        -7024.739       -7024.739
     32256    49.7635        -7024.736       -7024.736
     32258    49.7635        -7024.735       -7024.735
     32260    49.7635        -7024.733       -7024.733
