No. moves  % accept.       <E_tot>         <E_sr>
     24564    49.7655        -7020.147       -7020.147
     24566    49.7655        -7020.153       -7020.153
     24568    49.7655        -7020.158       -7020.158
     24570    49.7654        -7020.165       -7020.165
     24572    49.7654        -7020.171       -7020.171
     24574    49.7654        -7020.177       -7020.177
     24576    49.7654        -7020.178       -7020.178
     24578    49.7654        -7020.179       -7020.179
     24580    49.7655        -7020.181       -7020.181
     24582    49.7654        -7020.184       -7020.184
     24584    49.7655        -7020.188       -7020.188
     24586    49.7655        -7020.195       -7020.195
     24588    49.7655        -7020.200       -7020.200
     24590    49.7656        -7020.205       -7020.205
     24592    49.7656        -7020.210       -7020.210
     24594    49.7656        -7020.208       -7020.208
     24596    49.7656        -7020.208       -7020.208
     24598    49.7656        -7020.212       -7020.212
     24600    49.7656        -7020.211       -7020.211
     24602    49.7656        -7020.208       -7020.208
     24604    49.7656        -7020.204       -7020.204
     24606    49.7656        -7020.203       -7020.203
     24608    49.7657        -7020.205       -7020.205
     24610    49.7657        -7020.205       -7020.205
     24612    49.7657        -7020.208       -7020.208
     24614    49.7657        -7020.212       -7020.212
     24616    49.7657        -7020.212       -7020.212
     24618    49.7657        -7020.216       -7020.216
     24620    49.7657        -7020.215       -7020.215
     24622    49.7657        -7020.214       -7020.214
     24624    49.7657        -7020.212       -7020.212
     24626    49.7658        -7020.213       -7020.213
     24628    49.7658        -7020.215       -7020.215
     24630    49.7658        -7020.215       -7020.215
     24632    49.7659        -7020.214       -7020.214
     24634    49.7659        -7020.209       -7020.209
     24636    49.7659        -7020.207       -7020.207
     24638    49.7659        -7020.202       -7020.202
     24640    49.7658        -7020.198       -7020.198
     24642    49.7658        -7020.189       -7020.189
     24644    49.7658        -7020.183       -7020.183
     24646    49.7658        -7020.174       -7020.174
     24648    49.7658        -7020.164       -7020.164
     24650    49.7658        -7020.157       -7020.157
     24652    49.7658        -7020.153       -7020.153
     24654    49.7658        -7020.151       -7020.151
     24656    49.7657        -7020.147       -7020.147
     24658    49.7657        -7020.145       -7020.145
     24660    49.7658        -7020.143       -7020.143
     24662    49.7658        -7020.137       -7020.137
     24664    49.7658        -7020.133       -7020.133
     24666    49.7658        -7020.129       -7020.129
     24668    49.7659        -7020.125       -7020.125
     24670    49.7659        -7020.117       -7020.117
     24672    49.7660        -7020.113       -7020.113
     24674    49.7660        -7020.111       -7020.111
     24676    49.7661        -7020.105       -7020.105
     24678    49.7662        -7020.099       -7020.099
     24680    49.7663        -7020.092       -7020.092
     24682    49.7663        -7020.087       -7020.087
     24684    49.7664        -7020.081       -7020.081
     24686    49.7664        -7020.076       -7020.076
     24688    49.7664        -7020.075       -7020.075
     24690    49.7664        -7020.074       -7020.074
     24692    49.7664        -7020.070       -7020.070
     24694    49.7664        -7020.064       -7020.064
     24696    49.7664        -7020.060       -7020.060
     24698    49.7664        -7020.058       -7020.058
     24700    49.7664        -7020.056       -7020.056
     24702    49.7664        -7020.054       -7020.054
     24704    49.7664        -7020.051       -7020.051
     24706    49.7664        -7020.045       -7020.045
     24708    49.7664        -7020.040       -7020.040
     24710    49.7663        -7020.037       -7020.037
     24712    49.7664        -7020.033       -7020.033
     24714    49.7664        -7020.031       -7020.031
     24716    49.7664        -7020.030       -7020.030
     24718    49.7664        -7020.031       -7020.031
     24720    49.7665        -7020.028       -7020.028
     24722    49.7664        -7020.022       -7020.022
     24724    49.7664        -7020.013       -7020.013
     24726    49.7664        -7020.002       -7020.002
     24728    49.7665        -7019.988       -7019.988
     24730    49.7665        -7019.979       -7019.979
     24732    49.7665        -7019.974       -7019.974
     24734    49.7666        -7019.969       -7019.969
     24736    49.7666        -7019.965       -7019.965
     24738    49.7667        -7019.961       -7019.961
     24740    49.7667        -7019.958       -7019.958
     24742    49.7668        -7019.958       -7019.958
     24744    49.7668        -7019.960       -7019.960
     24746    49.7667        -7019.957       -7019.957
     24748    49.7667        -7019.953       -7019.953
     24750    49.7667        -7019.950       -7019.950
     24752    49.7666        -7019.944       -7019.944
     24754    49.7666        -7019.939       -7019.939
     24756    49.7666        -7019.934       -7019.934
     24758    49.7666        -7019.930       -7019.930
     24760    49.7665        -7019.923       -7019.923
     24762    49.7665        -7019.920       -7019.920
     24764    49.7666        -7019.917       -7019.917
     24766    49.7666        -7019.915       -7019.915
     24768    49.7666        -7019.909       -7019.909
     24770    49.7666        -7019.906       -7019.906
     24772    49.7666        -7019.901       -7019.901
     24774    49.7666        -7019.900       -7019.900
     24776    49.7665        -7019.901       -7019.901
     24778    49.7665        -7019.904       -7019.904
     24780    49.7664        -7019.909       -7019.909
     24782    49.7664        -7019.916       -7019.916
     24784    49.7664        -7019.919       -7019.919
     24786    49.7663        -7019.922       -7019.922
     24788    49.7662        -7019.923       -7019.923
     24790    49.7662        -7019.927       -7019.927
     24792    49.7663        -7019.929       -7019.929
     24794    49.7663        -7019.931       -7019.931
     24796    49.7664        -7019.929       -7019.929
     24798    49.7664        -7019.929       -7019.929
     24800    49.7663        -7019.927       -7019.927
     24802    49.7663        -7019.924       -7019.924
     24804    49.7663        -7019.925       -7019.925
     24806    49.7663        -7019.923       -7019.923
     24808    49.7663        -7019.922       -7019.922
     24810    49.7663        -7019.919       -7019.919
     24812    49.7663        -7019.915       -7019.915
     24814    49.7663        -7019.917       -7019.917
     24816    49.7663        -7019.920       -7019.920
     24818    49.7663        -7019.922       -7019.922
     24820    49.7663        -7019.922       -7019.922
     24822    49.7663        -7019.921       -7019.921
     24824    49.7663        -7019.919       -7019.919
     24826    49.7664        -7019.917       -7019.917
     24828    49.7664        -7019.912       -7019.912
     24830    49.7664        -7019.904       -7019.904
     24832    49.7665        -7019.898       -7019.898
     24834    49.7665        -7019.893       -7019.893
     24836    49.7665        -7019.889       -7019.889
     24838    49.7665        -7019.888       -7019.888
     24840    49.7665        -7019.883       -7019.883
     24842    49.7666        -7019.883       -7019.883
     24844    49.7666        -7019.879       -7019.879
     24846    49.7666        -7019.876       -7019.876
     24848    49.7666        -7019.872       -7019.872
     24850    49.7667        -7019.867       -7019.867
     24852    49.7666        -7019.863       -7019.863
     24854    49.7666        -7019.859       -7019.859
     24856    49.7665        -7019.858       -7019.858
     24858    49.7665        -7019.855       -7019.855
     24860    49.7665        -7019.851       -7019.851
     24862    49.7666        -7019.845       -7019.845
     24864    49.7666        -7019.838       -7019.838
     24866    49.7667        -7019.832       -7019.832
     24868    49.7667        -7019.828       -7019.828
     24870    49.7668        -7019.821       -7019.821
     24872    49.7669        -7019.818       -7019.818
     24874    49.7669        -7019.816       -7019.816
     24876    49.7669        -7019.813       -7019.813
     24878    49.7669        -7019.811       -7019.811
     24880    49.7670        -7019.807       -7019.807
     24882    49.7670        -7019.805       -7019.805
     24884    49.7670        -7019.803       -7019.803
     24886    49.7671        -7019.802       -7019.802
     24888    49.7671        -7019.803       -7019.803
     24890    49.7671        -7019.804       -7019.804
     24892    49.7671        -7019.802       -7019.802
     24894    49.7671        -7019.801       -7019.801
     24896    49.7671        -7019.800       -7019.800
     24898    49.7672        -7019.799       -7019.799
     24900    49.7672        -7019.792       -7019.792
     24902    49.7672        -7019.786       -7019.786
     24904    49.7672        -7019.777       -7019.777
     24906    49.7672        -7019.770       -7019.770
     24908    49.7673        -7019.764       -7019.764
     24910    49.7673        -7019.760       -7019.760
     24912    49.7674        -7019.754       -7019.754
     24914    49.7674        -7019.749       -7019.749
     24916    49.7675        -7019.746       -7019.746
     24918    49.7675        -7019.745       -7019.745
     24920    49.7674        -7019.744       -7019.744
     24922    49.7674        -7019.741       -7019.741
     24924    49.7674        -7019.736       -7019.736
     24926    49.7674        -7019.732       -7019.732
     24928    49.7674        -7019.730       -7019.730
     24930    49.7674        -7019.728       -7019.728
     24932    49.7674        -7019.726       -7019.726
     24934    49.7673        -7019.723       -7019.723
     24936    49.7673        -7019.718       -7019.718
     24938    49.7672        -7019.714       -7019.714
     24940    49.7672        -7019.706       -7019.706
     24942    49.7672        -7019.700       -7019.700
     24944    49.7672        -7019.696       -7019.696
     24946    49.7672        -7019.694       -7019.694
     24948    49.7672        -7019.689       -7019.689
     24950    49.7672        -7019.684       -7019.684
     24952    49.7672        -7019.678       -7019.678
     24954    49.7673        -7019.669       -7019.669
     24956    49.7673        -7019.660       -7019.660
     24958    49.7672        -7019.650       -7019.650
     24960    49.7673        -7019.643       -7019.643
     24962    49.7674        -7019.634       -7019.634
     24964    49.7674        -7019.628       -7019.628
     24966    49.7674        -7019.622       -7019.622
     24968    49.7674        -7019.618       -7019.618
     24970    49.7675        -7019.616       -7019.616
     24972    49.7675        -7019.617       -7019.617
     24974    49.7675        -7019.614       -7019.614
     24976    49.7675        -7019.608       -7019.608
     24978    49.7675        -7019.600       -7019.600
     24980    49.7676        -7019.592       -7019.592
     24982    49.7675        -7019.588       -7019.588
     24984    49.7675        -7019.578       -7019.578
     24986    49.7675        -7019.570       -7019.570
     24988    49.7675        -7019.564       -7019.564
     24990    49.7675        -7019.564       -7019.564
     24992    49.7674        -7019.566       -7019.566
     24994    49.7674        -7019.564       -7019.564
     24996    49.7674        -7019.562       -7019.562
     24998    49.7674        -7019.560       -7019.560
     25000    49.7673        -7019.557       -7019.557
     25002    49.7673        -7019.553       -7019.553
     25004    49.7672        -7019.549       -7019.549
     25006    49.7672        -7019.547       -7019.547
     25008    49.7672        -7019.546       -7019.546
     25010    49.7672        -7019.549       -7019.549
     25012    49.7672        -7019.549       -7019.549
     25014    49.7672        -7019.544       -7019.544
     25016    49.7672        -7019.540       -7019.540
     25018    49.7673        -7019.539       -7019.539
     25020    49.7673        -7019.534       -7019.534
     25022    49.7673        -7019.533       -7019.533
     25024    49.7672        -7019.532       -7019.532
     25026    49.7672        -7019.532       -7019.532
     25028    49.7671        -7019.534       -7019.534
     25030    49.7671        -7019.535       -7019.535
     25032    49.7672        -7019.536       -7019.536
     25034    49.7673        -7019.538       -7019.538
     25036    49.7672        -7019.536       -7019.536
     25038    49.7673        -7019.536       -7019.536
     25040    49.7673        -7019.536       -7019.536
     25042    49.7673        -7019.539       -7019.539
     25044    49.7673        -7019.537       -7019.537
     25046    49.7673        -7019.536       -7019.536
     25048    49.7673        -7019.534       -7019.534
     25050    49.7673        -7019.530       -7019.530
     25052    49.7673        -7019.530       -7019.530
     25054    49.7674        -7019.532       -7019.532
     25056    49.7673        -7019.532       -7019.532
     25058    49.7673        -7019.535       -7019.535
     25060    49.7674        -7019.536       -7019.536
     25062    49.7674        -7019.540       -7019.540
     25064    49.7673        -7019.544       -7019.544
     25066    49.7674        -7019.545       -7019.545
     25068    49.7674        -7019.544       -7019.544
     25070    49.7674        -7019.542       -7019.542
     25072    49.7674        -7019.543       -7019.543
     25074    49.7674        -7019.544       -7019.544
     25076    49.7675        -7019.543       -7019.543
     25078    49.7675        -7019.539       -7019.539
     25080    49.7676        -7019.535       -7019.535
     25082    49.7676        -7019.533       -7019.533
     25084    49.7676        -7019.529       -7019.529
     25086    49.7676        -7019.527       -7019.527
     25088    49.7676        -7019.523       -7019.523
     25090    49.7675        -7019.519       -7019.519
     25092    49.7675        -7019.510       -7019.510
     25094    49.7676        -7019.503       -7019.503
     25096    49.7675        -7019.496       -7019.496
     25098    49.7675        -7019.489       -7019.489
     25100    49.7676        -7019.486       -7019.486
     25102    49.7677        -7019.482       -7019.482
     25104    49.7678        -7019.477       -7019.477
     25106    49.7677        -7019.474       -7019.474
     25108    49.7678        -7019.465       -7019.465
     25110    49.7678        -7019.462       -7019.462
     25112    49.7679        -7019.453       -7019.453
     25114    49.7680        -7019.446       -7019.446
     25116    49.7681        -7019.441       -7019.441
     25118    49.7681        -7019.440       -7019.440
     25120    49.7681        -7019.437       -7019.437
     25122    49.7681        -7019.435       -7019.435
     25124    49.7681        -7019.431       -7019.431
     25126    49.7682        -7019.423       -7019.423
     25128    49.7682        -7019.415       -7019.415
     25130    49.7682        -7019.407       -7019.407
     25132    49.7682        -7019.403       -7019.403
     25134    49.7682        -7019.398       -7019.398
     25136    49.7682        -7019.393       -7019.393
     25138    49.7682        -7019.386       -7019.386
     25140    49.7681        -7019.381       -7019.381
     25142    49.7680        -7019.372       -7019.372
     25144    49.7680        -7019.367       -7019.367
     25146    49.7680        -7019.363       -7019.363
     25148    49.7680        -7019.357       -7019.357
     25150    49.7680        -7019.350       -7019.350
     25152    49.7679        -7019.345       -7019.345
     25154    49.7679        -7019.341       -7019.341
     25156    49.7679        -7019.332       -7019.332
     25158    49.7679        -7019.322       -7019.322
     25160    49.7679        -7019.312       -7019.312
     25162    49.7679        -7019.304       -7019.304
     25164    49.7680        -7019.297       -7019.297
     25166    49.7680        -7019.287       -7019.287
     25168    49.7681        -7019.281       -7019.281
     25170    49.7681        -7019.278       -7019.278
     25172    49.7681        -7019.274       -7019.274
     25174    49.7681        -7019.268       -7019.268
     25176    49.7681        -7019.259       -7019.259
     25178    49.7681        -7019.250       -7019.250
     25180    49.7681        -7019.239       -7019.239
     25182    49.7680        -7019.231       -7019.231
     25184    49.7681        -7019.221       -7019.221
     25186    49.7681        -7019.209       -7019.209
     25188    49.7681        -7019.199       -7019.199
     25190    49.7681        -7019.186       -7019.186
     25192    49.7682        -7019.174       -7019.174
     25194    49.7682        -7019.162       -7019.162
     25196    49.7683        -7019.153       -7019.153
     25198    49.7683        -7019.145       -7019.145
     25200    49.7683        -7019.137       -7019.137
     25202    49.7684        -7019.132       -7019.132
     25204    49.7683        -7019.128       -7019.128
     25206    49.7683        -7019.122       -7019.122
     25208    49.7683        -7019.121       -7019.121
     25210    49.7683        -7019.117       -7019.117
     25212    49.7683        -7019.115       -7019.115
     25214    49.7683        -7019.112       -7019.112
     25216    49.7683        -7019.105       -7019.105
     25218    49.7684        -7019.100       -7019.100
     25220    49.7683        -7019.096       -7019.096
     25222    49.7683        -7019.092       -7019.092
     25224    49.7683        -7019.088       -7019.088
     25226    49.7683        -7019.085       -7019.085
     25228    49.7683        -7019.081       -7019.081
     25230    49.7683        -7019.076       -7019.076
     25232    49.7683        -7019.073       -7019.073
     25234    49.7683        -7019.070       -7019.070
     25236    49.7683        -7019.068       -7019.068
     25238    49.7684        -7019.066       -7019.066
     25240    49.7684        -7019.062       -7019.062
     25242    49.7685        -7019.056       -7019.056
     25244    49.7684        -7019.049       -7019.049
     25246    49.7683        -7019.046       -7019.046
     25248    49.7684        -7019.048       -7019.048
     25250    49.7684        -7019.050       -7019.050
     25252    49.7684        -7019.052       -7019.052
     25254    49.7684        -7019.053       -7019.053
     25256    49.7685        -7019.054       -7019.054
     25258    49.7685        -7019.061       -7019.061
     25260    49.7684        -7019.067       -7019.067
     25262    49.7684        -7019.072       -7019.072
     25264    49.7684        -7019.078       -7019.078
     25266    49.7683        -7019.086       -7019.086
     25268    49.7683        -7019.095       -7019.095
     25270    49.7682        -7019.102       -7019.102
     25272    49.7682        -7019.108       -7019.108
     25274    49.7681        -7019.115       -7019.115
     25276    49.7681        -7019.120       -7019.120
     25278    49.7681        -7019.125       -7019.125
     25280    49.7680        -7019.127       -7019.127
     25282    49.7680        -7019.128       -7019.128
     25284    49.7680        -7019.127       -7019.127
     25286    49.7679        -7019.129       -7019.129
     25288    49.7679        -7019.130       -7019.130
     25290    49.7679        -7019.131       -7019.131
     25292    49.7679        -7019.130       -7019.130
     25294    49.7678        -7019.132       -7019.132
     25296    49.7678        -7019.133       -7019.133
     25298    49.7678        -7019.131       -7019.131
     25300    49.7677        -7019.130       -7019.130
     25302    49.7677        -7019.129       -7019.129
     25304    49.7676        -7019.127       -7019.127
     25306    49.7676        -7019.124       -7019.124
     25308    49.7676        -7019.120       -7019.120
     25310    49.7675        -7019.117       -7019.117
     25312    49.7675        -7019.113       -7019.113
     25314    49.7675        -7019.109       -7019.109
     25316    49.7675        -7019.106       -7019.106
     25318    49.7675        -7019.102       -7019.102
     25320    49.7675        -7019.099       -7019.099
     25322    49.7675        -7019.096       -7019.096
     25324    49.7675        -7019.094       -7019.094
     25326    49.7676        -7019.092       -7019.092
     25328    49.7676        -7019.088       -7019.088
     25330    49.7677        -7019.086       -7019.086
     25332    49.7677        -7019.083       -7019.083
     25334    49.7678        -7019.080       -7019.080
     25336    49.7678        -7019.077       -7019.077
     25338    49.7678        -7019.072       -7019.072
     25340    49.7678        -7019.067       -7019.067
     25342    49.7678        -7019.067       -7019.067
     25344    49.7679        -7019.067       -7019.067
     25346    49.7680        -7019.067       -7019.067
     25348    49.7679        -7019.068       -7019.068
     25350    49.7680        -7019.072       -7019.072
     25352    49.7679        -7019.076       -7019.076
     25354    49.7679        -7019.076       -7019.076
     25356    49.7679        -7019.074       -7019.074
     25358    49.7680        -7019.074       -7019.074
     25360    49.7679        -7019.076       -7019.076
     25362    49.7678        -7019.077       -7019.077
     25364    49.7678        -7019.076       -7019.076
     25366    49.7678        -7019.076       -7019.076
     25368    49.7678        -7019.077       -7019.077
     25370    49.7678        -7019.077       -7019.077
     25372    49.7678        -7019.077       -7019.077
     25374    49.7678        -7019.077       -7019.077
     25376    49.7678        -7019.076       -7019.076
     25378    49.7678        -7019.075       -7019.075
     25380    49.7678        -7019.073       -7019.073
     25382    49.7678        -7019.071       -7019.071
     25384    49.7678        -7019.070       -7019.070
     25386    49.7679        -7019.071       -7019.071
     25388    49.7679        -7019.075       -7019.075
     25390    49.7678        -7019.076       -7019.076
     25392    49.7678        -7019.080       -7019.080
     25394    49.7678        -7019.082       -7019.082
     25396    49.7679        -7019.080       -7019.080
     25398    49.7678        -7019.080       -7019.080
     25400    49.7678        -7019.079       -7019.079
     25402    49.7678        -7019.081       -7019.081
     25404    49.7679        -7019.081       -7019.081
     25406    49.7678        -7019.080       -7019.080
     25408    49.7678        -7019.078       -7019.078
     25410    49.7678        -7019.074       -7019.074
     25412    49.7678        -7019.070       -7019.070
     25414    49.7678        -7019.067       -7019.067
     25416    49.7677        -7019.069       -7019.069
     25418    49.7677        -7019.074       -7019.074
     25420    49.7676        -7019.084       -7019.084
     25422    49.7676        -7019.088       -7019.088
     25424    49.7677        -7019.091       -7019.091
     25426    49.7677        -7019.095       -7019.095
     25428    49.7676        -7019.095       -7019.095
     25430    49.7677        -7019.096       -7019.096
     25432    49.7676        -7019.101       -7019.101
     25434    49.7676        -7019.101       -7019.101
     25436    49.7677        -7019.099       -7019.099
     25438    49.7677        -7019.095       -7019.095
     25440    49.7677        -7019.094       -7019.094
     25442    49.7678        -7019.094       -7019.094
     25444    49.7677        -7019.094       -7019.094
     25446    49.7676        -7019.096       -7019.096
     25448    49.7676        -7019.099       -7019.099
     25450    49.7676        -7019.097       -7019.097
     25452    49.7676        -7019.098       -7019.098
     25454    49.7676        -7019.100       -7019.100
     25456    49.7676        -7019.097       -7019.097
     25458    49.7676        -7019.094       -7019.094
     25460    49.7675        -7019.094       -7019.094
     25462    49.7675        -7019.095       -7019.095
     25464    49.7676        -7019.097       -7019.097
     25466    49.7675        -7019.103       -7019.103
     25468    49.7674        -7019.106       -7019.106
     25470    49.7674        -7019.110       -7019.110
     25472    49.7674        -7019.111       -7019.111
     25474    49.7674        -7019.113       -7019.113
     25476    49.7674        -7019.115       -7019.115
     25478    49.7674        -7019.114       -7019.114
     25480    49.7674        -7019.115       -7019.115
     25482    49.7675        -7019.115       -7019.115
     25484    49.7675        -7019.115       -7019.115
     25486    49.7675        -7019.114       -7019.114
     25488    49.7675        -7019.110       -7019.110
     25490    49.7675        -7019.107       -7019.107
     25492    49.7675        -7019.103       -7019.103
     25494    49.7676        -7019.099       -7019.099
     25496    49.7676        -7019.095       -7019.095
     25498    49.7677        -7019.091       -7019.091
     25500    49.7676        -7019.090       -7019.090
     25502    49.7676        -7019.088       -7019.088
     25504    49.7677        -7019.084       -7019.084
     25506    49.7677        -7019.081       -7019.081
     25508    49.7678        -7019.080       -7019.080
     25510    49.7678        -7019.079       -7019.079
     25512    49.7678        -7019.078       -7019.078
     25514    49.7678        -7019.084       -7019.084
     25516    49.7679        -7019.088       -7019.088
     25518    49.7679        -7019.090       -7019.090
     25520    49.7678        -7019.089       -7019.089
     25522    49.7678        -7019.088       -7019.088
     25524    49.7678        -7019.084       -7019.084
     25526    49.7678        -7019.081       -7019.081
     25528    49.7677        -7019.078       -7019.078
     25530    49.7677        -7019.076       -7019.076
     25532    49.7677        -7019.074       -7019.074
     25534    49.7677        -7019.074       -7019.074
     25536    49.7677        -7019.073       -7019.073
     25538    49.7677        -7019.073       -7019.073
     25540    49.7678        -7019.069       -7019.069
     25542    49.7678        -7019.066       -7019.066
     25544    49.7678        -7019.063       -7019.063
     25546    49.7678        -7019.061       -7019.061
     25548    49.7678        -7019.058       -7019.058
     25550    49.7678        -7019.060       -7019.060
     25552    49.7678        -7019.062       -7019.062
     25554    49.7679        -7019.060       -7019.060
     25556    49.7680        -7019.058       -7019.058
     25558    49.7680        -7019.055       -7019.055
     25560    49.7681        -7019.052       -7019.052
     25562    49.7681        -7019.050       -7019.050
     25564    49.7681        -7019.050       -7019.050
     25566    49.7682        -7019.052       -7019.052
     25568    49.7682        -7019.053       -7019.053
     25570    49.7682        -7019.057       -7019.057
     25572    49.7682        -7019.061       -7019.061
     25574    49.7683        -7019.066       -7019.066
     25576    49.7683        -7019.070       -7019.070
     25578    49.7684        -7019.074       -7019.074
     25580    49.7685        -7019.079       -7019.079
     25582    49.7685        -7019.082       -7019.082
     25584    49.7687        -7019.082       -7019.082
     25586    49.7687        -7019.085       -7019.085
     25588    49.7687        -7019.084       -7019.084
     25590    49.7687        -7019.083       -7019.083
     25592    49.7688        -7019.085       -7019.085
     25594    49.7688        -7019.086       -7019.086
     25596    49.7688        -7019.088       -7019.088
     25598    49.7688        -7019.088       -7019.088
     25600    49.7688        -7019.088       -7019.088
     25602    49.7689        -7019.091       -7019.091
     25604    49.7689        -7019.095       -7019.095
     25606    49.7689        -7019.100       -7019.100
     25608    49.7689        -7019.105       -7019.105
     25610    49.7689        -7019.107       -7019.107
     25612    49.7689        -7019.107       -7019.107
     25614    49.7689        -7019.107       -7019.107
     25616    49.7690        -7019.105       -7019.105
     25618    49.7691        -7019.103       -7019.103
     25620    49.7690        -7019.098       -7019.098
     25622    49.7691        -7019.099       -7019.099
     25624    49.7690        -7019.095       -7019.095
     25626    49.7690        -7019.091       -7019.091
     25628    49.7690        -7019.086       -7019.086
     25630    49.7691        -7019.080       -7019.080
     25632    49.7691        -7019.075       -7019.075
     25634    49.7692        -7019.069       -7019.069
     25636    49.7692        -7019.064       -7019.064
     25638    49.7692        -7019.061       -7019.061
     25640    49.7693        -7019.058       -7019.058
     25642    49.7692        -7019.053       -7019.053
     25644    49.7692        -7019.049       -7019.049
     25646    49.7692        -7019.045       -7019.045
     25648    49.7692        -7019.041       -7019.041
     25650    49.7692        -7019.036       -7019.036
     25652    49.7692        -7019.031       -7019.031
     25654    49.7692        -7019.024       -7019.024
     25656    49.7692        -7019.020       -7019.020
     25658    49.7693        -7019.018       -7019.018
     25660    49.7693        -7019.017       -7019.017
     25662    49.7693        -7019.019       -7019.019
     25664    49.7693        -7019.019       -7019.019
     25666    49.7694        -7019.019       -7019.019
     25668    49.7693        -7019.021       -7019.021
     25670    49.7694        -7019.020       -7019.020
     25672    49.7694        -7019.021       -7019.021
     25674    49.7694        -7019.014       -7019.014
     25676    49.7694        -7019.012       -7019.012
     25678    49.7693        -7019.010       -7019.010
     25680    49.7694        -7019.002       -7019.002
     25682    49.7694        -7019.001       -7019.001
     25684    49.7694        -7019.001       -7019.001
     25686    49.7695        -7019.002       -7019.002
     25688    49.7695        -7019.001       -7019.001
     25690    49.7695        -7019.004       -7019.004
     25692    49.7695        -7019.004       -7019.004
     25694    49.7695        -7019.003       -7019.003
     25696    49.7695        -7019.004       -7019.004
     25698    49.7695        -7019.006       -7019.006
     25700    49.7695        -7019.010       -7019.010
     25702    49.7694        -7019.012       -7019.012
     25704    49.7694        -7019.013       -7019.013
     25706    49.7694        -7019.017       -7019.017
     25708    49.7693        -7019.021       -7019.021
     25710    49.7693        -7019.023       -7019.023
     25712    49.7693        -7019.025       -7019.025
     25714    49.7693        -7019.026       -7019.026
     25716    49.7693        -7019.029       -7019.029
     25718    49.7693        -7019.035       -7019.035
     25720    49.7693        -7019.038       -7019.038
     25722    49.7693        -7019.040       -7019.040
     25724    49.7693        -7019.043       -7019.043
     25726    49.7693        -7019.049       -7019.049
     25728    49.7693        -7019.054       -7019.054
     25730    49.7693        -7019.056       -7019.056
     25732    49.7692        -7019.060       -7019.060
     25734    49.7692        -7019.064       -7019.064
     25736    49.7692        -7019.069       -7019.069
     25738    49.7692        -7019.071       -7019.071
     25740    49.7692        -7019.075       -7019.075
     25742    49.7692        -7019.078       -7019.078
     25744    49.7692        -7019.078       -7019.078
     25746    49.7692        -7019.074       -7019.074
     25748    49.7692        -7019.072       -7019.072
     25750    49.7692        -7019.071       -7019.071
     25752    49.7692        -7019.070       -7019.070
     25754    49.7692        -7019.067       -7019.067
     25756    49.7691        -7019.065       -7019.065
     25758    49.7691        -7019.061       -7019.061
     25760    49.7691        -7019.057       -7019.057
     25762    49.7692        -7019.059       -7019.059
     25764    49.7692        -7019.058       -7019.058
     25766    49.7693        -7019.059       -7019.059
     25768    49.7692        -7019.061       -7019.061
     25770    49.7692        -7019.065       -7019.065
     25772    49.7692        -7019.071       -7019.071
     25774    49.7691        -7019.076       -7019.076
     25776    49.7691        -7019.082       -7019.082
     25778    49.7691        -7019.086       -7019.086
     25780    49.7691        -7019.095       -7019.095
     25782    49.7692        -7019.099       -7019.099
     25784    49.7692        -7019.102       -7019.102
     25786    49.7691        -7019.104       -7019.104
     25788    49.7691        -7019.107       -7019.107
     25790    49.7692        -7019.108       -7019.108
     25792    49.7691        -7019.108       -7019.108
     25794    49.7691        -7019.108       -7019.108
     25796    49.7690        -7019.108       -7019.108
     25798    49.7690        -7019.107       -7019.107
     25800    49.7690        -7019.109       -7019.109
     25802    49.7691        -7019.109       -7019.109
     25804    49.7691        -7019.108       -7019.108
     25806    49.7692        -7019.107       -7019.107
     25808    49.7692        -7019.104       -7019.104
     25810    49.7692        -7019.102       -7019.102
     25812    49.7691        -7019.100       -7019.100
     25814    49.7690        -7019.098       -7019.098
     25816    49.7690        -7019.097       -7019.097
     25818    49.7691        -7019.094       -7019.094
     25820    49.7691        -7019.092       -7019.092
     25822    49.7691        -7019.089       -7019.089
     25824    49.7691        -7019.086       -7019.086
     25826    49.7691        -7019.084       -7019.084
     25828    49.7690        -7019.084       -7019.084
     25830    49.7690        -7019.085       -7019.085
     25832    49.7690        -7019.083       -7019.083
     25834    49.7690        -7019.084       -7019.084
     25836    49.7690        -7019.088       -7019.088
     25838    49.7690        -7019.088       -7019.088
     25840    49.7690        -7019.086       -7019.086
     25842    49.7690        -7019.088       -7019.088
     25844    49.7690        -7019.091       -7019.091
     25846    49.7690        -7019.095       -7019.095
     25848    49.7690        -7019.095       -7019.095
     25850    49.7689        -7019.093       -7019.093
     25852    49.7690        -7019.093       -7019.093
     25854    49.7690        -7019.094       -7019.094
     25856    49.7690        -7019.099       -7019.099
     25858    49.7690        -7019.105       -7019.105
     25860    49.7691        -7019.108       -7019.108
     25862    49.7691        -7019.108       -7019.108
     25864    49.7692        -7019.109       -7019.109
     25866    49.7692        -7019.109       -7019.109
     25868    49.7692        -7019.105       -7019.105
     25870    49.7692        -7019.099       -7019.099
     25872    49.7692        -7019.091       -7019.091
     25874    49.7692        -7019.085       -7019.085
     25876    49.7692        -7019.081       -7019.081
     25878    49.7691        -7019.075       -7019.075
     25880    49.7691        -7019.071       -7019.071
     25882    49.7691        -7019.066       -7019.066
     25884    49.7691        -7019.064       -7019.064
     25886    49.7691        -7019.065       -7019.065
     25888    49.7691        -7019.065       -7019.065
     25890    49.7691        -7019.062       -7019.062
     25892    49.7691        -7019.063       -7019.063
